nct	group_norm	leaf_group	classification	distinguishing_basis	would_change_selection	source_file
NCT05091346	phase 1b, dose escalation: e7386 120 mg + pembrolizumab 200 mg	3	BASIS_EXISTS	construct=DCR|CBR	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT03972488	lutathera® plus octreotide lar 30 mg (investigational arm)	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT03972488	octreotide lar 60 mg (control arm)	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04179864	phase 1b: tazemetostat + enzalutamide	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT04179864	phase 1b: tazemetostat + abiraterone/prednisone	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT04179864	phase 2: tazemetostat 1200 mg + enzalutamide	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT04179864	phase 2: enzalutamide	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION|DCR; assessmentCriteria=none|none|PCWG+RECIST1.1; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT04024436	futibatinib plus fulvestrant (cohort 4)	3	BASIS_EXISTS	construct=ORR|CBR; populationDescription	NO	LEAF-QC-group3.tsv
NCT03582033	part a: sea-bcma 100mg	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT03582033	part a: sea-bcma 200mg	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT03582033	part a: sea-bcma 400mg	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT03582033	part a: sea-bcma 800mg	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT03582033	part a: sea-bcma 1600mg	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT04885998	part 1 cohort 1: tarlatamab dose a/dose b + amg 404	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04885998	part 1 cohort 2: tarlatamab dose a/dose c + amg 404	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04885998	part 1 cohort 3: tarlatamab dose a/dose d + amg 404	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04885998	part 2 dose expansion cohort: tarlatamab dose a/dose b + amg 404	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT03839823	ribociclib 600 mg	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT03839823	combination chemotherapy	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT03767335	dose escalation cohort 1	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|ORR|DCR	YES	LEAF-QC-group3.tsv
NCT03767335	dose escalation cohort 2	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|ORR|DCR	YES	LEAF-QC-group3.tsv
NCT03767335	dose expansion cohort	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|ORR|DCR	YES	LEAF-QC-group3.tsv
NCT04544995	part 2a: niraparib 100 mg + dostarlimab 7.5 mg/kg (osteosarcoma)	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04217317	cpi-613 in combination with bendamustine	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT04745832	rituximab plus zandelisib	3	BASIS_EXISTS	construct=ORR|CR_RATE; assessmentCriteria=Lugano|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT04745832	rituximab plus chemotherapy	3	BASIS_EXISTS	construct=ORR|CR_RATE; assessmentCriteria=Lugano|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT04387071	treatment (cmp-001, incagn01949)	3	BASIS_EXISTS	construct=DCR|ORR; assessmentCriteria=RECIST_unversioned|RECIST1.1+iRECIST; timeFrame; populationDescription	YES	LEAF-QC-group3.tsv
NCT03647488	run-in part: capmatinib + spartalizumab	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04427072	capmatinib	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|DCR	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT04427072	docetaxel	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|DCR	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT04750824	all afatinib patients	3	BASIS_EXISTS	assessmentCriteria=none|RECIST1.1	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04750824	all non-afatinib (other systemic therapies)	3	BASIS_EXISTS	assessmentCriteria=none|RECIST1.1	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04750824	first line afatinib patients	3	BASIS_EXISTS	assessmentCriteria=none|RECIST1.1	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04750824	first line non-afatinib patients	3	BASIS_EXISTS	assessmentCriteria=none|RECIST1.1	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT05093322	dose level 1	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05093322	dose level 2	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT03752177	ly3415244 dose expansion	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|RECIST1.1	NO	LEAF-QC-group3.tsv
NCT04144140	dose expansion part	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT03538717	long responders to axitinib	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT03662659	bms986213 + chemotherapy	3	BASIS_EXISTS	timeFrame	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT03662659	nivolumab + chemotherapy	3	BASIS_EXISTS	timeFrame	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT03525834	everolimus	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|PROGRESSION_STATUS	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT03761914	ovarian cancer (ovc)	3	BASIS_EXISTS	populationDescription	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04139317	capmatinib 400mg bid + pembrolizumab 200mg q3w	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04139317	pembrolizumab 200mg q3w	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04421378	arm c: selinexor + lomustine/carmustine	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04421378	arm d: selinexor + bevacizumab	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04421378	arm e: selinexor + tumor treating fields	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04072445	treatment (trifluridine and tipiracil, irinotecan)	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04543188	phase 1b: cohort 1	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1b: cohort 3	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1b: cohort 4	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 50 mg qd	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 200 mg qd	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 200 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 300 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 100 mg qd + binimetinib 45 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 100 mg bid + binimetinib 45 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 150 mg bid + binimetinib 45 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 225 mg bid + binimetinib 45 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04543188	phase 1a: pf-07284890 300 mg bid + binimetinib 45 mg bid	3	BASIS_EXISTS	construct=RESPONSE_RATE_UNQUALIFIED|ORR; assessmentCriteria=RECIST1.1|RECIST1.1+mRECIST; populationDescription	YES	LEAF-QC-group3.tsv
NCT04436107	gcb subtype: zanubrutinib + lenalidomide 25 mg	3	BASIS_EXISTS	construct=ORR|CR_RATE; populationDescription	NO	LEAF-QC-group3.tsv
NCT04436107	non-gcb subtype: zanubrutinib + lenalidomide 25 mg	3	BASIS_EXISTS	construct=ORR|CR_RATE; populationDescription	NO	LEAF-QC-group3.tsv
NCT04436107	abc subtype: zanubrutinib + lenalidomide 25 mg	3	BASIS_EXISTS	construct=ORR|CR_RATE; populationDescription	NO	LEAF-QC-group3.tsv
NCT03790111	xermelo 250mg plus 1l therapy for a week, then xermelo 500mg	3	BASIS_EXISTS	construct=DCR|DCR|ORR|ORR|RESPONSE_RATE_UNQUALIFIED; timeFrame	YES	LEAF-QC-group3.tsv
NCT03685344	dose escalation: loncastuximab tesirine 90 μg/kg	3	BASIS_EXISTS	construct=ORR|CR_RATE	NO	LEAF-QC-group3.tsv
NCT03685344	dose escalation: loncastuximab tesirine 120 μg/kg	3	BASIS_EXISTS	construct=ORR|CR_RATE	NO	LEAF-QC-group3.tsv
NCT03685344	dose escalation: loncastuximab tesirine 150 μg/kg	3	BASIS_EXISTS	construct=ORR|CR_RATE	NO	LEAF-QC-group3.tsv
NCT03685344	dose expansion: loncastuximab tesirine	3	BASIS_EXISTS	construct=ORR|CR_RATE	NO	LEAF-QC-group3.tsv
NCT03906071	nivolumab and sitravatinib	3	BASIS_EXISTS	construct=ORR|CBR; populationDescription	NO	LEAF-QC-group3.tsv
NCT03906071	docetaxel	3	BASIS_EXISTS	construct=ORR|CBR; populationDescription	NO	LEAF-QC-group3.tsv
NCT03969420	lead-in cohort: arm 1	3	BASIS_EXISTS	construct=CR_RATE|COMBINED_RESPONSE_RATE	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT03969420	lead-in cohort: arm 2	3	BASIS_EXISTS	construct=CR_RATE|COMBINED_RESPONSE_RATE	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT03969420	stage 1: arm 1	3	BASIS_EXISTS	construct=CR_RATE|COMBINED_RESPONSE_RATE	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT03969420	stage 1: arm 2	3	BASIS_EXISTS	construct=CR_RATE|COMBINED_RESPONSE_RATE	UNDETERMINED(no ORR-type candidate)	LEAF-QC-group3.tsv
NCT04282109	arm 1	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04282109	arm 2	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04979988	lorlatinib 2l	3	BASIS_EXISTS	timeFrame	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04979988	lorlatinib 3l or later	3	BASIS_EXISTS	timeFrame	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT03583086	dose expansion - non small-cell-lung cancer acquired resistance	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT03583086	dose expansion - non small-cell-lung cancer naive	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT03583086	dose expansion - non small-cell-lung cancer primary refractory	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT03583086	dose expansion - small cell lung cancer - progressed on platinum-based chemotherapy	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT03583086	dose expansion - thymic carcinoma	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT05113966	trilaciclib + sacituzumab govitecan-hziy	3	BASIS_EXISTS	construct=ORR|CBR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04033991	participants with mrcc and/or arcc: first line sunitinib treatment	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|ORR; timeFrame; unitOfMeasure=participants|percentage of participants; paramType=COUNT_OF_PARTICIPANTS|NUMBER	YES	LEAF-QC-group3.tsv
NCT04033991	participants with mrcc and/or arcc: second line axitinib treatment	3	BASIS_EXISTS	construct=BOR_DISTRIBUTION|ORR; timeFrame; unitOfMeasure=participants|percentage of participants; paramType=COUNT_OF_PARTICIPANTS|NUMBER	YES	LEAF-QC-group3.tsv
NCT03792750	bms-986205 monotherapy and in combination with nivolumab	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION; populationDescription	NO	LEAF-QC-group3.tsv
NCT04035486	randomized: azd9291 + chemo	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04035486	randomized: azd9291	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04222972	arm a: treatment period- soc	3	BASIS_EXISTS	construct=ORR|CBR|DCR	NO	LEAF-QC-group3.tsv
NCT04222972	arm b: treatment period- pralsetinib	3	BASIS_EXISTS	construct=ORR|CBR|DCR	NO	LEAF-QC-group3.tsv
NCT03744676	lisocabtagene maraleucel (jcar017)	3	BASIS_EXISTS	construct=ORR|CR_RATE	NO	LEAF-QC-group3.tsv
NCT04248829	lazertinib 240 mg	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT04248829	gefitnib 250 mg	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT03849768	hs-10296	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; timeFrame; unitOfMeasure=percentage of participants|percentage	NO	LEAF-QC-group3.tsv
NCT03849768	gefitinib	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; timeFrame; unitOfMeasure=percentage of participants|percentage	NO	LEAF-QC-group3.tsv
NCT04014075	trastuzumab deruxtecan	3	BASIS_EXISTS	timeFrame; populationDescription	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT04649060	arm a (melflufen+dexamethasone+daratumumab)	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT04649060	arm b (daratumumab)	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 3mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 6mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 15mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 30mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 60mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 100mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04408599	nc410 200mg	3	BASIS_EXISTS	construct=ORR|DCR; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 5 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 10 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 15 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 20 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 25 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose escalation stage: hmpl-689 30 mg qd	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose expansion stage: cll/sll	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose expansion stage: fl	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose expansion stage: mzl	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose expansion stage: lpl/wm	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03786926	dose expansion stage: mcl	3	BASIS_EXISTS	construct=ORR|CBR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT03901469	part 1 dose escalation: cohort 2	3	BASIS_EXISTS	construct=CBR|ORR	YES	LEAF-QC-group3.tsv
NCT03901469	part 1 dose escalation: cohort 3	3	BASIS_EXISTS	construct=CBR|ORR	YES	LEAF-QC-group3.tsv
NCT03901469	expansion cohort c - combination treatment in trop2-adc-naïve patients	3	BASIS_EXISTS	construct=CBR|ORR	YES	LEAF-QC-group3.tsv
NCT04173507	talazoparib plus avelumab	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; timeFrame	NO	LEAF-QC-group3.tsv
NCT03668119	arm b: nivolumab	3	BASIS_EXISTS	construct=ORR|CBR; populationDescription	NO	LEAF-QC-group3.tsv
NCT04323436	randomized part: capmatinib 400 mg bid + spartalizumab 400 mg q4w	3	BASIS_EXISTS	construct=DCR|ORR	YES	LEAF-QC-group3.tsv
NCT04323436	randomized part: capmatinib 400 mg bid + placebo	3	BASIS_EXISTS	construct=DCR|ORR	YES	LEAF-QC-group3.tsv
NCT04194944	pemetrexed and platinum with pembrolizumab (trt b)	3	BASIS_EXISTS	construct=DCR|ORR; timeFrame	YES	LEAF-QC-group3.tsv
NCT05537766	substudy a (relapsed/refractory waldenstrom macroglobulinemia): brexucabtagene autoleucel	3	BASIS_EXISTS	title(free text names distinct quantities)	NO	LEAF-QC-group3.tsv
NCT05184842	decitabine/venetoclax (single arm)	3	BASIS_EXISTS	construct=ORR|BOR_DISTRIBUTION	NO	LEAF-QC-group3.tsv
NCT05323656	setanaxib 1600 mg and pembrolizumab 200 mg	3	BASIS_EXISTS	construct=ORR|DCR; unitOfMeasure=participants|percentage of participants; paramType=COUNT_OF_PARTICIPANTS|NUMBER	NO	LEAF-QC-group3.tsv
NCT05323656	placebo and pembrolizumab 200 mg	3	BASIS_EXISTS	construct=ORR|DCR; unitOfMeasure=participants|percentage of participants; paramType=COUNT_OF_PARTICIPANTS|NUMBER	NO	LEAF-QC-group3.tsv
NCT05543629	part a: treatment 1	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part a: treatment 2	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part a: treatment 3	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part a: treatment 4	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part a: treatment 5	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part b1: treatment 1	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part b1: treatment 2	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05543629	part b2: treatment 1	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05565391	study c1071003 cohort a	3	BASIS_EXISTS	populationDescription	DEPENDS(no preregistered ordering for this field)	LEAF-QC-group3.tsv
NCT05440786	abemaciclib + irinotecan +temozolomide	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT05440786	irinotecan +temozolomide	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame	NO	LEAF-QC-group3.tsv
NCT05374538	dose escalation phase, cohort 1a: vic-1911 monotherapy	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05374538	dose escalation phase, cohort 1b: vic-1911 plus sotorasib combination therapy	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05374538	expansion phase, cohort 2a: vic-1911 monotherapy	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05374538	expansion phase, cohort 2b: vic-1911 plus sotorasib combination therapy	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05374538	expansion phase, cohort 2c: vic-1911 plus sotorasib combination therapy	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST_unversioned|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT04933617	dose escalation: arm 1, dose level 1, original: 30mg copanlisib	3	BASIS_EXISTS	construct=ORR|CR_RATE; timeFrame	NO	LEAF-QC-group3.tsv
NCT04933617	dose escalation: arm 1, dose level 1, modified: 30mg copanlisib	3	BASIS_EXISTS	construct=ORR|CR_RATE; timeFrame	NO	LEAF-QC-group3.tsv
NCT05397171	azd8853 300 mg	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT05397171	azd8853 1000 mg	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT05397171	azd8853 3000 mg	3	BASIS_EXISTS	construct=ORR|DCR; timeFrame; populationDescription	NO	LEAF-QC-group3.tsv
NCT05765734	part a1: dose escalation: 50 mg	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05765734	part a1: dose escalation: 100 mg	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05765734	part a1: dose escalation: 200 mg	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05765734	part a1: dose escalation: 350 mg	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT05765734	part a1: dose escalation: 500 mg	3	BASIS_EXISTS	construct=ORR|DCR; assessmentCriteria=RECIST1.1|none; populationDescription	NO	LEAF-QC-group3.tsv
NCT04899349	alpelisib + fulvestrant + dapagliflozin + metformin xr	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT04899349	alpelisib + fulvestrant + metformin xr	3	BASIS_EXISTS	construct=ORR|CBR	NO	LEAF-QC-group3.tsv
NCT05493501	aumolertinib monotherapy	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05493501	aumolertinib + platinum-based doublet chemotherapy	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05493501	osimertinib monotherapy	3	BASIS_EXISTS	construct=ORR|DCR	NO	LEAF-QC-group3.tsv
NCT05164666	tak-103, cohort -2	3	BASIS_EXISTS	construct=ORR|ORR|DCR; assessmentCriteria=RECIST1.1|iRECIST|RECIST1.1	NO	LEAF-QC-group3.tsv
NCT05164666	tak-103, cohort 1	3	BASIS_EXISTS	construct=ORR|ORR|DCR; assessmentCriteria=RECIST1.1|iRECIST|RECIST1.1	NO	LEAF-QC-group3.tsv
