job2_artifact	job2_key	job2_value_summary	corrected_b_disposition	corrected_b_key	reason
EXCLUSIONS.tsv	NCT06027619||om	no response-titled outcome	UPHELD__OUTSIDE_THE_JOB2_TITLE_BOUNDARY		retained as an explicit inclusion-boundary limitation, not as an absence of data.
EXCLUSIONS.tsv	NCT05911321||om4	reportingStatus=NOT_POSTED	REINSTATED_AS_SOURCE_FACT__RETAINED_UNUSABLE		a non-POSTED response measure is retained in the ledger as a source record with usable_for_proportion=False, not deleted.
EXCLUSIONS.tsv	NCT04862143||om	no response-titled outcome	UPHELD__OUTSIDE_THE_JOB2_TITLE_BOUNDARY		retained as an explicit inclusion-boundary limitation, not as an absence of data.
EXCLUSIONS.tsv	NCT05287113||om1	reportingStatus=NOT_POSTED	REINSTATED_AS_SOURCE_FACT__RETAINED_UNUSABLE		a non-POSTED response measure is retained in the ledger as a source record with usable_for_proportion=False, not deleted.
EXCLUSIONS.tsv	NCT05237206||om	no response-titled outcome	UPHELD__OUTSIDE_THE_JOB2_TITLE_BOUNDARY		retained as an explicit inclusion-boundary limitation, not as an absence of data.
EXCLUSIONS.tsv	NCT06502977||om5	reportingStatus=NOT_POSTED	REINSTATED_AS_SOURCE_FACT__RETAINED_UNUSABLE		a non-POSTED response measure is retained in the ledger as a source record with usable_for_proportion=False, not deleted.
EXCLUSIONS.tsv	NCT05814900||om	no response-titled outcome	UPHELD__OUTSIDE_THE_JOB2_TITLE_BOUNDARY		retained as an explicit inclusion-boundary limitation, not as an absence of data.
OVERLAP-enrollment-check.tsv	NCT01572038	sum=3587;enrollment=1436;excess=2151	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01572038	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00069095	sum=3304;enrollment=2035;excess=1269	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00069095	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02599402	sum=1640;enrollment=533;excess=1107	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02599402	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT04680052	sum=1202;enrollment=654;excess=548	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT04680052	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02031458	sum=1179;enrollment=667;excess=512	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02031458	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01621490	sum=680;enrollment=170;excess=510	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01621490	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03096847	sum=974;enrollment=502;excess=472	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03096847	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02872714	sum=700;enrollment=263;excess=437	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02872714	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00806156	sum=609;enrollment=178;excess=431	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00806156	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT04282109	sum=564;enrollment=141;excess=423	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT04282109	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03195491	sum=800;enrollment=400;excess=400	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03195491	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02404441	sum=696;enrollment=319;excess=377	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02404441	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01928394	sum=1533;enrollment=1163;excess=370	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01928394	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02872116	sum=2394;enrollment=2031;excess=363	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02872116	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03248492	sum=613;enrollment=253;excess=360	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03248492	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02848651	sum=509;enrollment=153;excess=356	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02848651	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01024231	sum=434;enrollment=127;excess=307	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01024231	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03001882	sum=531;enrollment=230;excess=301	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03001882	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01078662	sum=596;enrollment=298;excess=298	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01078662	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02910583	sum=608;enrollment=323;excess=285	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02910583	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01909453	sum=1201;enrollment=921;excess=280	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01909453	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03778229	sum=642;enrollment=367;excess=275	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03778229	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00502307	sum=544;enrollment=272;excess=272	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00502307	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01655693	sum=660;enrollment=397;excess=263	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01655693	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01698918	sum=454;enrollment=202;excess=252	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01698918	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02319044	sum=514;enrollment=267;excess=247	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02319044	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03176238	sum=470;enrollment=235;excess=235	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03176238	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00290771	sum=462;enrollment=231;excess=231	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00290771	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01602315	sum=408;enrollment=179;excess=229	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01602315	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03468426	sum=476;enrollment=252;excess=224	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03468426	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01915498	sum=558;enrollment=345;excess=213	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01915498	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01085136	sum=1360;enrollment=1154;excess=206	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01085136	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02027428	sum=622;enrollment=427;excess=195	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02027428	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02625623	sum=556;enrollment=371;excess=185	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02625623	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02674568	sum=525;enrollment=342;excess=183	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02674568	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02963493	sum=331;enrollment=157;excess=174	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02963493	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00804856	sum=350;enrollment=180;excess=170	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00804856	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02202746	sum=346;enrollment=178;excess=168	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02202746	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02414139	sum=533;enrollment=373;excess=160	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02414139	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT04436107	sum=226;enrollment=66;excess=160	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT04436107	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00191152	sum=633;enrollment=475;excess=158	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00191152	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01089413	sum=356;enrollment=201;excess=155	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01089413	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02983799	sum=423;enrollment=272;excess=151	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02983799	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01084863	sum=286;enrollment=143;excess=143	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01084863	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01324830	sum=207;enrollment=69;excess=138	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01324830	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01491672	sum=268;enrollment=134;excess=134	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01491672	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02391116	sum=201;enrollment=67;excess=134	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02391116	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02735980	sum=266;enrollment=133;excess=133	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02735980	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT04280081	sum=207;enrollment=77;excess=130	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT04280081	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT02570308	sum=273;enrollment=146;excess=127	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT02570308	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03773302	sum=174;enrollment=48;excess=126	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03773302	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00146172	sum=198;enrollment=73;excess=125	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00146172	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT03410693	sum=300;enrollment=175;excess=125	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT03410693	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT04363801	sum=368;enrollment=247;excess=121	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT04363801	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01494506	sum=536;enrollment=417;excess=119	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01494506	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00790400	sum=230;enrollment=118;excess=112	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00790400	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT00668148	sum=222;enrollment=113;excess=109	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT00668148	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01251536	sum=216;enrollment=108;excess=108	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01251536	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01677858	sum=220;enrollment=116;excess=104	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01677858	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01677741	sum=184;enrollment=85;excess=99	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01677741	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
OVERLAP-enrollment-check.tsv	NCT01704287	sum=638;enrollment=540;excess=98	NOT_ADOPTED__CROSS_MEASURE_SUM_IS_NOT_A_PATIENT_COUNT	NCT01704287	the excess is recorded as a conflict between fields, not as proof of overlap; no corrected enrollment and no clipping is produced.
