nct	canonical_payload	results_group_id	n_distinct_titles	titles
NCT03829501	ctg_results_bor_2018_2021.txt	OG010	2	alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 pre-treated hnscc|alomfilimab 80 mg + atezolizumab
NCT03829501	ctg_results_bor_2018_2021.txt	OG011	2	alomfilimab 2.4 mg + atezolizumab in anti-pd-(l)1 naïve pancreatic cancer|alomfilimab 24 mg + atezolizumab in anti-pd-(l)1 pre-treated hnscc
NCT04154189	ctg_results_bor_2018_2021.txt	OG000	2	all participants: lenvatinib 14 mg/m^2|treatment arm a: lenvatinib + ifosfamide + etoposide
NCT04535401	ctg_results_bor_2018_2021.txt	OG000	6	elimusertib + irinotecan + fluorouracil + leucovorin (folfiri)|treatment (elimusertib, folfiri) - dose level -1|treatment (elimusertib, folfiri) dl-1|treatment (elimusertib, folfiri) dl-1 + dl-1b + dl1 + dl1b|treatment (elimusertib, folfiri): dl-1|treatment at all dose levels (elimusertib, folfiri) dl-1 + dl-1b + dl1 + dl1b
NCT04535401	ctg_results_bor_2018_2021.txt	OG001	4	treatment (elimusertib, folfiri) - dose level -1b|treatment (elimusertib, folfiri) dl-1b|treatment (elimusertib, folfiri) dl1|treatment (elimusertib, folfiri): dl-1b
NCT04535401	ctg_results_bor_2018_2021.txt	OG002	3	treatment (elimusertib, folfiri) - dose level 1|treatment (elimusertib, folfiri) dl1|treatment (elimusertib, folfiri): dl1
NCT04535401	ctg_results_bor_2018_2021.txt	OG003	3	treatment (elimusertib, folfiri) - dose level 1b|treatment (elimusertib, folfiri) dl1b|treatment (elimusertib, folfiri): dl1b
NCT03446040	ctg_results_bor_2018_2021.txt	OG000	2	part a: all doses|part a: bms-986258 8 mg
NCT03446040	ctg_results_bor_2018_2021.txt	OG001	2	part a: bms-986258 24 mg|part b: all doses
NCT03446040	ctg_results_bor_2018_2021.txt	OG002	2	part a1: bms-986258 1200 mg + enhanze|part a: bms-986258 72 mg
NCT04720417	ctg_results_bor_2018_2021.txt	OG000	2	treatment (defactinib, vs-6766)|treatment (defactinib, vs-6766) - subjects with progressive disease
NCT04027946	ctg_results_bor_2018_2021.txt	OG000	2	grade 3 possibly related|mesothelin expressing non-small cell lung cancer participants
NCT03655444	ctg_results_bor_2018_2021.txt	OG000	2	phase i and phase ii: abemaciclib + nivolumab|phase i: abemaciclib + nivolumab
NCT03306264	ctg_results_bor_2018_2021.txt	OG000	7	aml: astx727 or iv decitabine|aml: iv decitabine|aml: sequence a: first astx727, then iv decitabine, then astx727|mds or cmml: astx727|mds or cmml: astx727 or iv decitabine|mds or cmml: iv decitabine|mds: sequence a: first astx727, then iv decitabine, then astx727
NCT03306264	ctg_results_bor_2018_2021.txt	OG001	4	aml: astx727|aml: sequence b: first iv decitabine, then astx727, then astx727|mds or cmml: astx727|mds: sequence b: first iv decitabine, then astx727, then astx727
NCT03306264	ctg_results_bor_2018_2021.txt	OG002	2	aml: iv decitabine|cmml: sequence a: first astx727, then iv decitabine, then astx727
NCT03306264	ctg_results_bor_2018_2021.txt	OG003	2	aml: astx727|cmml: sequence b: first iv decitabine, then astx727, then astx727
NCT03910439	ctg_results_bor_2018_2021.txt	OG000	2	1/avelumab 800 mg intravenous (iv) every two weeks in combination with radiation therapy|grade 1
NCT04137289	ctg_results_bor_2018_2021.txt	OG000	3	bi 905711 0.02 mg/kg, q2w|bi 905711 0.02mg/kg - 4.8 mg/kg, q2w|bi 905711 0.6 mg/kg, qw
NCT04137289	ctg_results_bor_2018_2021.txt	OG001	2	bi 905711 0.06 mg/kg, q2w|bi 905711 0.6 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG002	2	bi 905711 0.2 mg/kg, q2w|bi 905711 1.2 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG003	2	bi 905711 0.6 mg/kg, q2w|bi 905711 2.4 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG004	2	bi 905711 0.6 mg/kg, qw|bi 905711 1.2 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG005	2	bi 905711 1.2 mg/kg, q2w|bi 905711 2.4 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG006	2	bi 905711 2.4 mg/kg, q2w|bi 905711 3.6 mg/kg, q2w
NCT04137289	ctg_results_bor_2018_2021.txt	OG007	2	bi 905711 3.6 mg/kg, q2w|bi 905711 4.8 mg/kg, q2w
NCT03814005	ctg_results_bor_2018_2021.txt	OG000	3	part a: control arm: pevonedistat 20 mg/m^2|part b: control arm|part b: control arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG001	3	part a: renal arm: pevonedistat 20 mg/m^2|part b: renal arm|part b: renal arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG002	3	part a: mild hepatic arm: pevonedistat 20 mg/m^2|part b: mild hepatic arm|part b: mild hepatic arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG003	2	part b: control arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2|part b: control arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG004	2	part b: renal arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2|part b: renal arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG005	2	part b: mild hepatic arm: pevonedistat 10 mg/m^2 + azacitidine 75 mg/m^2|part b: mild hepatic arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG006	2	part b: control arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2|part b: control arm: pevonedistat 20 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG007	2	part b: renal arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2|part b: renal arm: pevonedistat 20 mg/m^2 + azacitidine 75 mg/m^2
NCT03814005	ctg_results_bor_2018_2021.txt	OG008	2	part b: mild hepatic arm: pevonedistat 15 mg/m^2 + azacitidine 75 mg/m^2|part b: mild hepatic arm: pevonedistat 20 mg/m^2 + azacitidine 75 mg/m^2
NCT04751383	ctg_results_bor_2018_2021.txt	OG000	2	arm a: magrolimab 30 mg/kg|arm b (magrolimab, dinutuximab, surgery)
NCT03459222	ctg_results_bor_2018_2021.txt	OG000	2	1a-esc-480/160/25|all 1a-escalation participants
NCT03459222	ctg_results_bor_2018_2021.txt	OG001	2	1a-esc-480/160/50|1b-esc-160/480/1
NCT03459222	ctg_results_bor_2018_2021.txt	OG002	2	1a-esc-480/160/100|2a-scchn io naive-160/480/100
NCT03459222	ctg_results_bor_2018_2021.txt	OG003	2	1b-esc-160/480/1|2a-mel 1l-160/480/100
NCT03459222	ctg_results_bor_2018_2021.txt	OG004	2	2a-scchn io naive-160/480/100|2b-nsclc 1l-160/480/1
NCT03459222	ctg_results_bor_2018_2021.txt	OG005	2	2a-mel 1l-160/480/100|2b-mel 1l-160/480/1
NCT04442126	ctg_results_bor_2018_2021.txt	OG000	3	part a dose level 1 nm21-1480-q2w 0.15mg|part a dose level 1 nm21-1490-q2w 0.15mg|part a dose level 7 nm21-1480-q2w 800mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG001	3	part a dose level 2 nm21-1480-q2w 1.5mg|part a dose level 2 nm21-1490-q2w 1.5mg|part a2 nm21-1480-q2w 1400mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG002	2	part a dose level 3 nm21-1480-q2w 8mg|part a dose level 3 nm21-1490-q2w 8mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG003	2	part a dose level 4 nm21-1480-q2w 24mg|part a dose level 4 nm21-1490-q2w 24mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG004	2	part a dose level 5 nm21-1480-q2w 80mg|part a dose level 5 nm21-1490-q2w 80mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG005	2	part a dose level 6 nm21-1480-q2w 240mg|part a dose level 6 nm21-1490-q2w 240mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG006	2	part a dose level 7 nm21-1480-q2w 800mg|part a dose level 7 nm21-1490-q2w 800mg
NCT04442126	ctg_results_bor_2018_2021.txt	OG007	3	part a2 nm21-1480-q2w|part a2 nm21-1480-q2w 1400mg|part a2 nm32-1480-q2w
NCT04442126	ctg_results_bor_2018_2021.txt	OG008	3	part b nm21-1480-q2w|part b nm21-1480-q2w 800mg|part b nm32-1480-q2w
NCT04479436	ctg_results_bor_2018_2021.txt	OG000	2	cohort 1: her3 high (ihc 3+, 2+)|overall
NCT03797326	ctg_results_bor_2018_2021.txt	OG000	2	cohort a: triple negative breast cancer (lenva + pembro)|cohort c: gastric cancer (lenva + pembro)
NCT03797326	ctg_results_bor_2018_2021.txt	OG001	2	cohort b: ovarian cancer (lenva + pembro)|cohort d1: colorectal cancer (lenva + pembro)
NCT03797326	ctg_results_bor_2018_2021.txt	OG002	2	cohort c: gastric cancer (lenva + pembro)|cohort d2: colorectal cancer (lenva)
NCT03797326	ctg_results_bor_2018_2021.txt	OG003	2	cohort d1: colorectal cancer (lenva + pembro)|cohort e: glioblastoma multiforma (lenva + pembro)
NCT03797326	ctg_results_bor_2018_2021.txt	OG004	3	cohort d2: colorectal cancer (lenva)|cohort e: glioblastoma multiforma (lenva + pembro)|cohort f: biliary tract cancer (lenva + pembro)
NCT03797326	ctg_results_bor_2018_2021.txt	OG005	3	cohort e: glioblastoma multiforma (lenva + pembro)|cohort f: biliary tract cancer (lenva + pembro)|cohort g: pancreatic cancer (lenva + pembro)
NCT03922100	ctg_results_bor_2018_2021.txt	OG000	2	phase 1, schedule a: 20 mg|phase 2, schedule b, cohort 1:360+150 mg
NCT03922100	ctg_results_bor_2018_2021.txt	OG001	2	phase 1, schedule a: 40 mg|phase 2, schedule b, cohort 2: 360+150 mg
NCT03922100	ctg_results_bor_2018_2021.txt	OG011	3	phase 2, schedule b, cohort 1:360+150 mg|phase 2, schedule b: 360+150 mg|phase 2, schedule b:360+150 mg
NCT03439046	ctg_results_bor_2018_2021.txt	OG000	2	alpelisib+fulvestrant (extension phase)|ribociclib+letrozole (core phase)
NCT03410693	ctg_results_bor_2018_2021.txt	OG000	2	rogaratinib (bay1163877)|rogaratinib (bay1163877)_overall population
NCT03410693	ctg_results_bor_2018_2021.txt	OG001	2	chemotherapy|chemotherapy_overall population
NCT03520075	ctg_results_bor_2018_2021.txt	OG000	4	phase 1a: cohort 1 dose escalation|phase 1a: cohort 6 dose escalation|phase 1b dose expansion|phase 2: cohort a
NCT03520075	ctg_results_bor_2018_2021.txt	OG001	3	phase 1a: cohort 2 dose escalation|phase 1a: cohort 7 dose escalation|phase 2: cohort b
NCT03520075	ctg_results_bor_2018_2021.txt	OG002	3	phase 1a: cohort 3 dose escalation|phase 1a: cohort 9 dose escalation|phase 2: cohort c
NCT03520075	ctg_results_bor_2018_2021.txt	OG003	3	phase 1a: cohort 10 dose escalation|phase 1a: cohort 4 dose escalation|phase 2: cohort d
NCT03520075	ctg_results_bor_2018_2021.txt	OG004	2	phase 1a: cohort 5 dose escalation|phase 2: cohort e
NCT03520075	ctg_results_bor_2018_2021.txt	OG005	2	phase 1a: cohort 6 dose escalation|phase 2: cohort f
NCT03520075	ctg_results_bor_2018_2021.txt	OG010	2	phase 1a cohort 11 dose escalation and phase 1b dose expansion|phase 1a: cohort 11 dose escalation
NCT03520075	ctg_results_bor_2018_2021.txt	OG011	2	phase 1a: cohort 12|phase 1a: cohort 12 dose escalation
NCT04577963	ctg_results_bor_2018_2021.txt	OG000	2	part 1: solid tumor of any type (io-treated/io-naïve in the metastatic setting)|part 2: cohort a: tnbc (io-treated in the metastatic setting)
NCT04577963	ctg_results_bor_2018_2021.txt	OG001	2	part 2: cohort a: tnbc (io-treated in the metastatic setting)|part 2: cohort b: tnbc (io-naïve in the metastatic setting)
NCT04577963	ctg_results_bor_2018_2021.txt	OG002	2	part 2: cohort b: tnbc (io-naïve in the metastatic setting)|part 2: cohort c: ec (io-naïve)
NCT04577963	ctg_results_bor_2018_2021.txt	OG003	2	part 2: cohort c: ec (io-naïve)|part 2: cohort d: mss mcrc (io-naïve)
NCT04402008	ctg_results_bor_2018_2021.txt	OG000	2	phase 1: poziotinib 8 mg qd|phase 2: poziotinib 12 mg qd
NCT04400474	ctg_results_bor_2018_2021.txt	OG000	3	atc (anaplastic thyroid cancer)|lungnet (lung typical and atypical carcinoids)|lungnet (lung typical andatypical carcinoids) cabozantinib 40 mg + atezolizumab 1200 mg
NCT04400474	ctg_results_bor_2018_2021.txt	OG001	3	acc (adrenocortical carcinoma)|atc (anaplastic thyroid cancer)|atc (anaplastic thyroid cancer) cabozantinib 40 mg + atezolizumab 1200 mg
NCT04400474	ctg_results_bor_2018_2021.txt	OG002	3	acc (adrenocortical carcinoma)|acc (adrenocortical carcinoma) cabozantinib 40 mg + atezolizumab 1200 mg|ppgl (pheochromocytoma/paraganglioma)
NCT04400474	ctg_results_bor_2018_2021.txt	OG003	3	g1-2 gep-net (well-differentiated gastroenteropancreatic net)|ppgl (pheochromocytoma/paraganglioma)|ppgl (pheochromocytoma/paraganglioma) cabozantinib 40 mg + atezolizumab 1200 mg
NCT03126630	ctg_results_bor_2018_2021.txt	OG000	2	group i (pembrolizumab)|phase 1 cohort: anetumab ravtansine & mk-3475
NCT04677595	ctg_results_bor_2018_2021.txt	OG000	2	cohort 1|cohort 1 mutant
NCT04677595	ctg_results_bor_2018_2021.txt	OG001	2	cohort 2|cohort 2 mutant
NCT04238819	ctg_results_bor_2018_2021.txt	OG000	11	part a - abemaciclib|part a cohort a1|part a cohort a1 (caregiver responses - cycle 1 day 1)|part a: 100 mg/m2/day temozolomide|part a: 50 mg/m2/day irinotecan|part a: 70 mg/m2 abemaciclib|part b - abemaciclib|part b cohort b1|part b: 100 mg/m2/day temozolomide|part b: 70 mg/m2 abemaciclib|part c cohort c1
NCT04238819	ctg_results_bor_2018_2021.txt	OG001	6	part a cohort a-1|part a cohort a1 (caregiver responses - cycle 1 day 15)|part a: 55 mg/m2 abemaciclib|part b cohort b2|part b: 150 mg/m2/day temozolomide|part b: 90 mg/m2 abemaciclib
NCT04238819	ctg_results_bor_2018_2021.txt	OG002	4	part a cohort a1 (caregiver responses - cycle 2 day 1)|part b cohort b1|part b cohort b3|part b: 115 mg/m2 abemaciclib
NCT04238819	ctg_results_bor_2018_2021.txt	OG003	3	part a cohort a1 (participant responses - cycle 1 day 1)|part b cohort b2|part b cohort b5
NCT04238819	ctg_results_bor_2018_2021.txt	OG004	2	part a cohort a1 (participant responses - cycle 1 day 15)|part b cohort b3
NCT04238819	ctg_results_bor_2018_2021.txt	OG005	2	part a cohort a1 (participant responses - cycle 2 day 1)|part b cohort b5
NCT04824794	ctg_results_bor_2018_2021.txt	OG000	3	rrmm dose escalation: gen3014 0.2/0.6 mg/kg|rrmm expansion part a: gen3014|rrmm expansion part b: daratumumab
NCT04824794	ctg_results_bor_2018_2021.txt	OG001	3	r/r dlbcl expansion part a: gen3014|rrmm dose escalation: gen3014 2 mg/kg|rrmm expansion part b: gen3014
NCT04824794	ctg_results_bor_2018_2021.txt	OG002	2	rrmm dose escalation: gen3014 4 mg/kg|rrmm expansion part b: daratumumab
NCT04824794	ctg_results_bor_2018_2021.txt	OG003	2	rrmm dose escalation: gen3014 8 mg/kg|rrmm expansion part b: gen3014
NCT04824794	ctg_results_bor_2018_2021.txt	OG006	2	r/r aml dose escalation: gen3014 dose level 1|rrmm expansion part a: gen3014
NCT04524689	ctg_results_bor_2018_2021.txt	OG000	3	tusamitamab ravtansine 150 mg/m^2 + pembrolizumab|tusamitamab ravtansine 150 mg/m^2 + pembrolizumab + cisplatin/carboplatin|tusamitamab ravtansine 150 mg/m^2 + pembrolizumab + cisplatin/carboplatin + pemetrexed
NCT04524689	ctg_results_bor_2018_2021.txt	OG001	3	tusamitamab ravtansine 170 mg/m^2 + pembrolizumab|tusamitamab ravtansine 170 mg/m^2 + pembrolizumab + cisplatin/carboplatin|tusamitamab ravtansine 170 mg/m^2 + pembrolizumab + cisplatin/carboplatin + pemetrexed
NCT04524689	ctg_results_bor_2018_2021.txt	OG002	2	tusamitamab ravtansine 150 mg/m^2 + pembrolizumab + cisplatin/carboplatin|tusamitamab ravtansine 150 mg/m^2 + pembrolizumab + cisplatin/carboplatin + pemetrexed
NCT04524689	ctg_results_bor_2018_2021.txt	OG003	2	tusamitamab ravtansine 170 mg/m^2 + pembrolizumab + cisplatin/carboplatin|tusamitamab ravtansine 170 mg/m^2 + pembrolizumab + cisplatin/carboplatin + pemetrexed
NCT04287868	ctg_results_bor_2018_2021.txt	OG000	3	all participants|cohort 1, arm 1: human papillomavirus (hpv) associated malignancies|cohort 2, arm 2: cervical cancer with prior pelvic radiation and boost brachytherapy
NCT04287868	ctg_results_bor_2018_2021.txt	OG001	2	cohort 2, arm 2: cervical cancer with prior pelvic radiation and boost brachytherapy|participants with human papillomavirus 16 (hpv16+) tumors
NCT04739761	ctg_results_bor_2018_2021.txt	OG000	2	cohort 1: trastuzumab deruxtecan (t-dxd)|cohort 2: trastuzumab deruxtecan (t-dxd)
NCT03332667	ctg_results_bor_2018_2021.txt	OG000	2	cohort a dl1|cohort b dl4
NCT03367819	ctg_results_bor_2018_2021.txt	OG000	4	mcrpc + nsclc : isatuximab + regn2810|mcrpc: isatuximab|mcrpc: isatuximab + regn2810|mcrpc: regn2810
NCT03367819	ctg_results_bor_2018_2021.txt	OG001	3	nsclc: isatuximab|nsclc: isatuximab + regn2810|nsclc: regn2810
NCT03486314	ctg_results_bor_2018_2021.txt	OG000	2	part a: pevonedistat 50 mg/m^2 + rifampin 600 mg|part b: pevonedistat 25 mg/m^2 + docetaxel 75 mg/m^2
NCT04716634	ctg_results_bor_2018_2021.txt	OG000	2	gastric cancer (gc): tislelizumab and fruquintinib|tislelizumab and fruquintinib
NCT04079296	ctg_results_bor_2018_2021.txt	OG000	4	dose escalation (phase 1) (aml): asp7517 1x10^6 cells/ml|dose escalation (phase 1) (mds): asp7517 1x10^6 cells/ml|dose escalation (phase 1): asp7517 1x10^6 cells/ml|dose expansion (phase 2: aml): asp7517 1x10^8 cells/ml
NCT04079296	ctg_results_bor_2018_2021.txt	OG001	4	dose escalation (phase 1) (aml): asp7517 1x10^7 cells/ml|dose escalation (phase 1) (mds): asp7517 1x10^7 cells/ml|dose escalation (phase 1): asp7517 1x10^7 cells/ml|dose expansion (phase 2: mds): asp7517 1x10^8 cells/ml
NCT04079296	ctg_results_bor_2018_2021.txt	OG002	5	dose escalation (phase 1) (aml): asp7517 1x10^8 cells/ml|dose escalation (phase 1) (mds): asp7517 1x10^8 cells/ml|dose escalation (phase 1): asp7517 1x10^8 cells/ml|dose escalation and expansion phase (aml): asp7517 1x10^8 cells/ml|dose escalation and expansion phase (mds): asp7517 1x10^8 cells/ml
NCT04079296	ctg_results_bor_2018_2021.txt	OG003	6	dose escalation (phase 1) (mds): asp7517 1x10^6 cells/m|dose escalation (phase 1) (mds): asp7517 1x10^6 cells/ml|dose expansion (phase 2) (aml): asp7517 1x10^8 cells/ml|dose expansion (phase 2) (mds): asp7517 1x10^8 cells/ml|dose expansion (phase 2: aml): asp7517 1x10^8 cells/ml|dose expansion (phase 2: mds): asp7517 1x10^8 cells/ml
NCT04079296	ctg_results_bor_2018_2021.txt	OG004	2	dose escalation (phase 1) (mds): asp7517 1x10^7 cells/ml|dose expansion (phase 2: mds): asp7517 1x10^8 cells/ml
NCT04079296	ctg_results_bor_2018_2021.txt	OG005	2	dose escalation and expansion (mds): asp7517 1x10^8 cells/ml|dose escalation and expansion phase (mds): asp7517 1x10^8 cells/ml
NCT03711188	ctg_results_bor_2018_2021.txt	OG000	2	cohort a|imm-101 (and nivolumab or ipilimumab)
NCT03451773	ctg_results_bor_2018_2021.txt	OG000	2	all participants|dose level -1: gemcitabine + de-escalating dose of m7824 (msb0011359c)
NCT03376659	ctg_results_bor_2018_2021.txt	OG000	5	phase i - safety|phase i - safety- all groups|phase i - safety- colorectal cancer|phase i - safety- overall|phase i - safety- pancreatic cancer
NCT05004350	ctg_results_bor_2018_2021.txt	OG000	3	randomized phase: enco + cetux|safety lead-in phase (sli): enco + cetux|safety lead-in phase: enco + cetux
NCT04729387	ctg_results_bor_2018_2021.txt	OG000	2	alpelisib 200mg + olaparib 200mg|paclitaxel or pegylated liposomal doxorubicin (pld)
NCT04816214	ctg_results_bor_2018_2021.txt	OG000	2	randomized part: capmatinib + osimertinib|run-in part: capmatinib + osimertinib
NCT03773107	ctg_results_bor_2018_2021.txt	OG000	3	phase i 5 mg ruxolitinib|phase i 5m ruxolitinib|phase i 5mg ruxolitinib
NCT03773107	ctg_results_bor_2018_2021.txt	OG001	2	phase i 10 mg ruxolitinib|phase i 10mg ruxolitinib
NCT03773107	ctg_results_bor_2018_2021.txt	OG002	3	phase i 15 mg ruxolitibin|phase i 15 mg ruxolitinib|phase i 15mg ruxolitinib
NCT04764474	ctg_results_bor_2018_2021.txt	OG000	2	cohort 1: hmpl-306 dose level 1|dose escalation part: cohorts 1 to 8: hmpl-306
NCT03839524	ctg_results_bor_2018_2021.txt	OG000	2	screened patients|tg4050 arm
NCT07084896	ctg_results_bor_2018_2021.txt	OG000	2	ce phase: 0.95mg/kg belantamab mafodotin q3w + nirogacestat|de phase: 0.95 mg/kg belantamab mafodotin + nirogacestat
NCT07084896	ctg_results_bor_2018_2021.txt	OG001	2	ce phase: 2.5mg/kg belantamab mafodotin q3w|de phase: 1.9 mg/kg belantamab mafodotin+ nirogacestat
NCT03245450	ctg_results_bor_2018_2021.txt	OG000	4	eribulin mesilate - all participants|phase 1: all participants|phase 1: schedule a, eribulin mesilate 1.4 mg/m^2 + irinotecan 20 mg/m^2|phase 2: rms cohort, eribulin mesilate 1.4 mg/m^2 + irinotecan 40 mg/m^2
NCT03245450	ctg_results_bor_2018_2021.txt	OG001	2	phase 1: schedule a, eribulin mesilate 1.4 mg/m^2 + irinotecan 40 mg/m^2|phase 2: nrsts cohort, eribulin mesilate 1.4 mg/m^2 + irinotecan 40 mg/m^2
NCT03245450	ctg_results_bor_2018_2021.txt	OG002	2	phase 1: schedule b, eribulin mesilate 1.4 mg/m^2 + irinotecan 100 mg/m^2|phase 2: ews cohort, eribulin mesilate 1.4 mg/m^2 + irinotecan 40 mg/m^2
NCT04622774	ctg_results_bor_2018_2021.txt	OG000	2	dose escalation - schedule a: imgc936 0.5 mg/kg|dose expansion - nsclc: imgc936 6.0 mg/kg
NCT04622774	ctg_results_bor_2018_2021.txt	OG001	2	dose escalation - schedule a: imgc936 1.0 mg/kg|dose expansion - tnbc: imgc936 6.0 mg/kg
NCT04622774	ctg_results_bor_2018_2021.txt	OG005	2	dose escalation - schedule a and dose expansion: imgc936 6.0 mg/kg|dose escalation - schedule a: imgc936 6.0 mg/kg
NCT05071209	ctg_results_bor_2018_2021.txt	OG000	2	phase 1- part a/ dose level 1|phase 2- part b1/ dose level 1
NCT05071209	ctg_results_bor_2018_2021.txt	OG001	3	phase 1- part pk/ dose level 1|phase 1-part pk/ dose level 1|phase 2- part b2/ dose level 1
NCT05071209	ctg_results_bor_2018_2021.txt	OG002	2	phase 2- part b1/ dose level 1|phase 2- part b3/ dose level 1
NCT03637764	ctg_results_bor_2018_2021.txt	OG000	3	cohort a: hcc: isatuximab + atezolizumab|cohort d-1: gbm: isatuximab + atezolizumab|isatuximab + atezolizumab
