nct	om_title	group_title	v2_arm_link_state	v3_arm_link_state	v2_comparator_role	v3_comparator_role	v2_registry_type_statement	v3_registry_type_statement	v2_registry_type_statement_assumption	v3_registry_type_statement_assumption	v3_comparator_role_identity_assumption	v3_group_text_comparator_wording_unverified	v3_source_join_verification	v2_bound_arm_index	v3_bound_arm_index	v3_downgraded_candidate_arm_index	vocabulary_only_changed_columns	substantively_changed_columns	row_disposition
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 240 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 80 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 80 mg + Atezolizumab	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03854227	Part 2: Number of Participants With Best Overall Response (BOR) Based on Investigator Assessment (RECIST, Version 1.1)	Part 2A: [2L+ Non-small Cell Lung Cancer (NSCLC)] PF-06939999 6mg QD	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03854227	Part 2: Number of Participants With Best Overall Response (BOR) Based on Investigator Assessment (RECIST, Version 1.1)	Part 2B: (2L+ Urothelial Carcinoma) PF-06939999 6mg QD	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03854227	Part 2: Number of Participants With Best Overall Response (BOR) Based on Investigator Assessment (RECIST, Version 1.1)	Part 2C: [2L+ Head and Neck Squamous Cell Carcinoma (HNSCC)] PF-06939999 6mg QD	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 120 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 180 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 20 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 240 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 40 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03894540	Best Overall Response (BOR) in Part A	IPN60090 80 mg	PROPOSED	PROPOSED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT03965689	Number of Participants With an Overall Response	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	SOURCE_CONFIRMED	SOURCE_FIELD_MATCH	NOT_ESTABLISHED_IN_THIS_CACHE	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL		ASSUMES_TWO_AGREEING_SOURCE_FIELD_MATCHES_ARE_ARM_IDENTITY_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	0	0		arm_link_state;arm_link_relation	registry_type_statement_assumption	SUBSTANTIVE
NCT04020185	Best Overall Response	Combination Therapy 1200 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Combination Therapy 2400 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Combination Therapy 800 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Monotherapy 100 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Monotherapy 1200 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Monotherapy 200 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Monotherapy 400 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
NCT04020185	Best Overall Response	Monotherapy 800 μg	UNRESOLVED	UNRESOLVED	UNKNOWN_IN_THIS_CACHE	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED			NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE						IDENTICAL
