nct_id	payload_shard	om_index	om_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value_raw	category_value_is_integer	category_value_int	producer_label_assigned	producer_kept	reported_denominator_participants	denominator_units_available	source_pointer
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		1	Partial Response (PR)	3	yes	3	PR	yes	32	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG003]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		2	Stable Disease (SD)	12	yes	12	SD	yes	32	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG003]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		3	Progressive Disease (PD)	13	yes	13	PD	yes	32	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG003]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0		4	Unknown	4	yes	4	NONE	no	32	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG003]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0		0	Complete Response (CR)	0	yes	0	CR	yes	30	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[0] :: groups[OG004]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0		1	Partial Response (PR)	3	yes	3	PR	yes	30	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[1] :: groups[OG004]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0		2	Stable Disease (SD)	9	yes	9	SD	yes	30	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[2] :: groups[OG004]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0		3	Progressive Disease (PD)	15	yes	15	PD	yes	30	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[3] :: groups[OG004]
NCT02795429	ctg_results_bor_2014_2017	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0		4	Unknown	3	yes	3	NONE	no	30	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: classes[0] :: categories[4] :: groups[OG004]
NCT02644967	ctg_results_bor_2014_2017	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	OG000	Phase 2, 8 mg Tilso/Ipi	0		0	Complete Response	2	yes	2	CR	yes	53	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: classes[0] :: categories[0] :: groups[OG000]
NCT02644967	ctg_results_bor_2014_2017	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	OG000	Phase 2, 8 mg Tilso/Ipi	0		1	Partial Response	9	yes	9	PR	yes	53	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: classes[0] :: categories[1] :: groups[OG000]
NCT02644967	ctg_results_bor_2014_2017	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	OG000	Phase 2, 8 mg Tilso/Ipi	0		2	Stable Disease	24	yes	24	SD	yes	53	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: classes[0] :: categories[2] :: groups[OG000]
NCT02644967	ctg_results_bor_2014_2017	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	OG000	Phase 2, 8 mg Tilso/Ipi	0		3	Progressive Disease	14	yes	14	PD	yes	53	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: classes[0] :: categories[3] :: groups[OG000]
NCT02644967	ctg_results_bor_2014_2017	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	OG000	Phase 2, 8 mg Tilso/Ipi	0		4	Non-evaluable	4	yes	4	NONE	no	53	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: classes[0] :: categories[4] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG000	Phase 2: CRS-207/Pembro/IDO	0		0	Complete Response	0	yes	0	CR	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG000	Phase 2: CRS-207/Pembro/IDO	0		1	Partial Response	0	yes	0	PR	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG000	Phase 2: CRS-207/Pembro/IDO	0		2	Stable Disease	0	yes	0	SD	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG000	Phase 2: CRS-207/Pembro/IDO	0		3	Progressive Disease	1	yes	1	PD	yes	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG000	Phase 2: CRS-207/Pembro/IDO	0		4	Not Evaluable	0	yes	0	NONE	no	1	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG001	Phase 2: CRS-207/Pembro	0		0	Complete Response	0	yes	0	CR	yes	2	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG001	Phase 2: CRS-207/Pembro	0		1	Partial Response	0	yes	0	PR	yes	2	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG001	Phase 2: CRS-207/Pembro	0		2	Stable Disease	0	yes	0	SD	yes	2	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG001	Phase 2: CRS-207/Pembro	0		3	Progressive Disease	2	yes	2	PD	yes	2	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	3	Phase 2: Objective Response Rate (ORR)	OG001	Phase 2: CRS-207/Pembro	0		4	Not Evaluable	0	yes	0	NONE	no	2	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG000	Phase 1: CRS-207	0		0	Complete Response	0	yes	0	CR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[0] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG000	Phase 1: CRS-207	0		1	Partial Response	0	yes	0	PR	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[1] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG000	Phase 1: CRS-207	0		2	Stable Disease	1	yes	1	SD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[2] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG000	Phase 1: CRS-207	0		3	Progressive Disease	7	yes	7	PD	yes	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[3] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG000	Phase 1: CRS-207	0		4	Not Evaluable	0	yes	0	NONE	no	8	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[4] :: groups[OG000]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG001	Phase 1: CRS-207/IDO 100 mg	0		0	Complete Response	0	yes	0	CR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[0] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG001	Phase 1: CRS-207/IDO 100 mg	0		1	Partial Response	0	yes	0	PR	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[1] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG001	Phase 1: CRS-207/IDO 100 mg	0		2	Stable Disease	1	yes	1	SD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[2] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG001	Phase 1: CRS-207/IDO 100 mg	0		3	Progressive Disease	3	yes	3	PD	yes	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[3] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG001	Phase 1: CRS-207/IDO 100 mg	0		4	Not Evaluable	0	yes	0	NONE	no	4	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[4] :: groups[OG001]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG002	Phase 1: CRS-207/IDO 300 mg	0		0	Complete Response	0	yes	0	CR	yes	13	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[0] :: groups[OG002]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG002	Phase 1: CRS-207/IDO 300 mg	0		1	Partial Response	0	yes	0	PR	yes	13	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[1] :: groups[OG002]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG002	Phase 1: CRS-207/IDO 300 mg	0		2	Stable Disease	4	yes	4	SD	yes	13	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[2] :: groups[OG002]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG002	Phase 1: CRS-207/IDO 300 mg	0		3	Progressive Disease	6	yes	6	PD	yes	13	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[3] :: groups[OG002]
NCT02575807	ctg_results_bor_2014_2017	4	Phase 1: Objective Response Rate (ORR) by mRECIST	OG002	Phase 1: CRS-207/IDO 300 mg	0		4	Not Evaluable	3	yes	3	NONE	no	13	Participants	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: classes[0] :: categories[4] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG000	IPN60090 20 mg	0		0	CR	0	yes	0	CR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG000]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG000	IPN60090 20 mg	0		1	PR	0	yes	0	PR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG000]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG000	IPN60090 20 mg	0		2	SD	1	yes	1	SD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG000]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG000	IPN60090 20 mg	0		3	PD	0	yes	0	PD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG000]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG000	IPN60090 20 mg	0		4	Not evaluable	0	yes	0	NONE	no	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG000]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG001	IPN60090 40 mg	0		0	CR	0	yes	0	CR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG001]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG001	IPN60090 40 mg	0		1	PR	0	yes	0	PR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG001]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG001	IPN60090 40 mg	0		2	SD	1	yes	1	SD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG001]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG001	IPN60090 40 mg	0		3	PD	0	yes	0	PD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG001]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG001	IPN60090 40 mg	0		4	Not evaluable	0	yes	0	NONE	no	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG001]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG002	IPN60090 80 mg	0		0	CR	0	yes	0	CR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG002	IPN60090 80 mg	0		1	PR	0	yes	0	PR	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG002	IPN60090 80 mg	0		2	SD	1	yes	1	SD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG002	IPN60090 80 mg	0		3	PD	0	yes	0	PD	yes	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG002	IPN60090 80 mg	0		4	Not evaluable	0	yes	0	NONE	no	1	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG002]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG003	IPN60090 120 mg	0		0	CR	0	yes	0	CR	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG003]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG003	IPN60090 120 mg	0		1	PR	0	yes	0	PR	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG003]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG003	IPN60090 120 mg	0		2	SD	3	yes	3	SD	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG003]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG003	IPN60090 120 mg	0		3	PD	1	yes	1	PD	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG003]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG003	IPN60090 120 mg	0		4	Not evaluable	0	yes	0	NONE	no	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG003]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG004	IPN60090 180 mg	0		0	CR	0	yes	0	CR	yes	11	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG004]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG004	IPN60090 180 mg	0		1	PR	0	yes	0	PR	yes	11	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG004]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG004	IPN60090 180 mg	0		2	SD	9	yes	9	SD	yes	11	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG004]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG004	IPN60090 180 mg	0		3	PD	2	yes	2	PD	yes	11	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG004]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG004	IPN60090 180 mg	0		4	Not evaluable	0	yes	0	NONE	no	11	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG004]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG005	IPN60090 240 mg	0		0	CR	0	yes	0	CR	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[0] :: groups[OG005]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG005	IPN60090 240 mg	0		1	PR	0	yes	0	PR	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[1] :: groups[OG005]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG005	IPN60090 240 mg	0		2	SD	2	yes	2	SD	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[2] :: groups[OG005]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG005	IPN60090 240 mg	0		3	PD	2	yes	2	PD	yes	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[3] :: groups[OG005]
NCT03894540	ctg_results_bor_2018_2021	3	Best Overall Response (BOR) in Part A	OG005	IPN60090 240 mg	0		4	Not evaluable	0	yes	0	NONE	no	4	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03894540] :: outcomeMeasures[3] :: classes[0] :: categories[4] :: groups[OG005]
NCT03679754	ctg_results_bor_2018_2021	10	Tumor Objective Response Rate (ORR)	OG000	Ad-RTS-hIL-12 + Veledimex	0		0	Complete Response	1	yes	1	CR	yes	36	Participants	ctg_results_bor_2018_2021.txt :: studies[nct=NCT03679754] :: outcomeMeasures[10] :: classes[0] :: categories[0] :: groups[OG000]
