nct	om_title	group_title	evaluable_n	era	family	n_arms_registered	n_results_groups_in_om	arm_set_type_state	registry_arm_types_in_record	arm_link_state	arm_link_evidence_code	arm_link_source	confirmed_registry_arm_label	confirmed_registry_arm_type	candidate_registry_arm_labels	candidate_registry_arm_types	candidate_evidence	control_status	control_basis	contested_flag	sole_arm_multi_results_group_flag	job3_arm_match_quality	job3_registry_arm_label	job3_registry_arm_type	job3_control_status	disposition_vs_job3	group_description
NCT03854227	Part 2: Number of Participants With Best Overall Response (BOR) Based on Investigator Assessment (RECIST, Version 1.1)	Part 2B: (2L+ Urothelial Carcinoma) PF-06939999 6mg QD	2	2018_2021	bor	6	3	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED	DELIVERED_LEAF:LEAF-QD-group3.tsv			Urothelial carcinoma	EXPERIMENTAL	armGroups[2] tumour-type label matches the group-title tumour type	UNKNOWN_IN_THIS_CACHE	no confirmed arm link and no control language in the group record		NO	CONTAINMENT	Urothelial carcinoma	EXPERIMENTAL	UNKNOWN_WEAK_MATCH_ONLY	UNCHANGED_CLASS	Participants with urothelial carcinoma who had progressed after at least 1 line of standard of care systemic chemotherapy (cisplatin/carboplatin+ Gemcitabine; or methotrexate/vinblastine sulfate/doxorubicin hydrochloride/cisplatin \[MVAC\]) and checkpoint inhibitor (2L+) received PF-06939999 6 mg QD in 28-day cycles up to 2 years or until disease progression.
NCT03854227	Part 2: Number of Participants With Best Overall Response (BOR) Based on Investigator Assessment (RECIST, Version 1.1)	Part 2C: [2L+ Head and Neck Squamous Cell Carcinoma (HNSCC)] PF-06939999 6mg QD	8	2018_2021	bor	6	3	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED	DELIVERED_LEAF:LEAF-QD-group3.tsv			Head and neck squamous cell carcinoma	EXPERIMENTAL	armGroups[3] tumour-type label matches the group-title tumour type	UNKNOWN_IN_THIS_CACHE	no confirmed arm link and no control language in the group record		NO	CONTAINMENT	Head and neck squamous cell carcinoma	EXPERIMENTAL	UNKNOWN_WEAK_MATCH_ONLY	UNCHANGED_CLASS	Participants with HNSCC who had progressed after at least 1 line of standard of care systemic chemotherapy and 1 line of checkpoint inhibitor (2L+) received PF-06939999 6 mg QD in 28-day cycles up to 2 years or until disease progression.
NCT04044768	Best Overall Response (BOR) (Cohort 1)	Synovial Sarcoma	44	2018_2021	bor	1	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group3.tsv	Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells	EXPERIMENTAL			sole registered arm; group description names 'afamitresgene autoleucel as a single infusion', matching armGroups[0].interventionNames	NOT_CONTROL_CONFIRMED	confirmed arm 'Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells' type=EXPERIMENTAL		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Eligible participants with metastatic or inoperable (advanced) synovial sarcoma received afamitresgene autoleucel as a single infusion in Cohort 1 (as of data cut off)
NCT04044768	Best Overall Response (BOR) (Cohort 1)	MRCLS	8	2018_2021	bor	1	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	DELIVERED_LEAF:LEAF-QD-group3.tsv	Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells	EXPERIMENTAL			sole registered arm; group description names 'afamitresgene autoleucel as a single infusion', matching armGroups[0].interventionNames	NOT_CONTROL_CONFIRMED	confirmed arm 'Autologous genetically modified afamitresgene autoleucel (previously ADP-A2M4) SPEAR™ T cells' type=EXPERIMENTAL		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Eligible participants with metastatic or inoperable (advanced) MRCLS received afamitresgene autoleucel as a single infusion in Cohort 1 (as of data cut off)
NCT03609359	Objective Response Rate (ORR)	Lenvatinib + Pembrolizumab	29	2018_2021	bor	1	1	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Lenvatinib + Pembrolizumab	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Lenvatinib + Pembrolizumab' type=EXPERIMENTAL		NO	EXACT	Lenvatinib + Pembrolizumab	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Lenvatinib and Pembrolizumab will be administrated simultaneously for advanced gastric cancer patients.  Lenvatinib: Lenvatinib will be administered with water orally once a day (with or without food) in 21-day cycles at approximately the same time each day. On Day 1 of each cycle, in case concomitantly administered, it will be administered approximately within 1 hour after completion of pembroliz
NCT03761914	Overall Response Rate (ORR) - Best Overall Response	Ovarian Cancer (OvC)	16	2018_2021	bor	5	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Ovarian Cancer (OvC)	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Ovarian Cancer (OvC)' type=EXPERIMENTAL		NO	EXACT	Ovarian Cancer (OvC)	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	* Metastatic platinum-resistant or refractory OvC previously treated with ≥1 line of prior platinum-containing therapy * Galinpepimut-S + Montanide + GM-CSF + pembrolizumab
NCT04208958	Best Overall Response	VE800 combination treatment with nivolumab	19	2018_2021	bor	1	1	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	VE800 combination treatment with nivolumab	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'VE800 combination treatment with nivolumab' type=EXPERIMENTAL		NO	EXACT	VE800 combination treatment with nivolumab	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Subjects received 5 days of oral vancomycin, followed by daily VE800 in combination with Nivolumab every 4 weeks.  VE800: VE800 is a PO LBP consisting of 11 distinct nonpathogenic, nontoxigenic, commensal bacterial strains manufactured under GMP conditions. These strains were selected for their ability to induce an immune response.  Nivolumab: Nivolumab is an approved medication that blocks antibo
NCT03415854	Best Overall Response (BOR)	Paricalcitol (Zemplar)	14	2018_2021	bor	1	1	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Paricalcitol (Zemplar)	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Paricalcitol (Zemplar)' type=EXPERIMENTAL		NO	EXACT	Paricalcitol (Zemplar)	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Participants will be treated with the regimen according to the study protocol. Participants will complete 3 cycles (cycle is 21 days) and then will be evaluated for CA19-9 normalization and undergo imaging to determine response, if any.  Paricalcitol (Zemplar): combination therapy
NCT04639245	Best Overall Response	Treatment (FH-MagIC TCR-T Cells, Atezolizumab)	1	2018_2021	bor	1	1	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Treatment (FH-MagIC TCR-T cells, atezolizumab)	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Treatment (FH-MagIC TCR-T cells, atezolizumab)' type=EXPERIMENTAL		NO	NORMALIZED	Treatment (FH-MagIC TCR-T cells, atezolizumab)	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	LYMPHODEPLETION: Patients receive cyclophosphamide IV and fludarabine IV on days -4, -3, and -2 before each T-cell infusion.  T-CELL INFUSION: Patients receive FH-MagIC TCR-T cells IV over 15-20 minutes. Six to twelve weeks after first T-cell infusion, patients with progressive disease and non-persisting transgenic TCR T cells may receive a second T-cell infusion.  In the Phase 2 portion of the st
NCT04634825	Best Overall Response (BOR)	Retifanlimab Cohort	38	2018_2021	bor	2	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Retifanlimab Cohort	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Retifanlimab Cohort' type=EXPERIMENTAL		NO	EXACT	Retifanlimab Cohort	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Enoblituzumab 15 mg/kg every 3 weeks plus retifanlimab 375 mg every 3 weeks for up to 35 cycles
NCT04634825	Best Overall Response (BOR)	Tebotelimab Cohort	9	2018_2021	bor	2	2	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Tebotelimab Cohort	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Tebotelimab Cohort' type=EXPERIMENTAL		NO	EXACT	Tebotelimab Cohort	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Enoblituzumab 15 mg/kg every 3 weeks plus tebotelimab 600 mg every 3 weeks for up to 35 cycles
NCT04020185	Best Overall Response	Monotherapy 100 μg	4	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description is IMSA101 intratumoral alone with no ICI, matching armGroups[0]/[2] (monotherapy) and excluding armGroups[1]/[3]/[4]	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	100 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.
NCT04020185	Best Overall Response	Monotherapy 200 μg	3	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description is IMSA101 intratumoral alone with no ICI, matching armGroups[0]/[2] (monotherapy) and excluding armGroups[1]/[3]/[4]	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	200 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.
NCT04020185	Best Overall Response	Monotherapy 400 μg	3	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description is IMSA101 intratumoral alone with no ICI, matching armGroups[0]/[2] (monotherapy) and excluding armGroups[1]/[3]/[4]	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	400 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.
NCT04020185	Best Overall Response	Monotherapy 800 μg	2	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description is IMSA101 intratumoral alone with no ICI, matching armGroups[0]/[2] (monotherapy) and excluding armGroups[1]/[3]/[4]	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	800 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.
NCT04020185	Best Overall Response	Monotherapy 1200 μg	6	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description is IMSA101 intratumoral alone with no ICI, matching armGroups[0]/[2] (monotherapy) and excluding armGroups[1]/[3]/[4]	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	1200 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.
NCT04020185	Best Overall Response	Combination Therapy 800 μg	4	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description 'Plus an ICI administered as per product label' matches armGroups[1]/[3]/[4] interventionNames (ICI / IO therapy); armGroups[0]/[2] are monotherapy	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	800 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.  Plus an ICI administered as per product label.
NCT04020185	Best Overall Response	Combination Therapy 1200 μg	5	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description 'Plus an ICI administered as per product label' matches armGroups[1]/[3]/[4] interventionNames (ICI / IO therapy); armGroups[0]/[2] are monotherapy	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	1200 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.  Plus an ICI administered as per product label.
NCT04020185	Best Overall Response	Combination Therapy 2400 μg	4	2018_2021	bor	5	8	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_ARM_IDENTITY_NOT_BOUND_ARM_SET_TYPE_INVARIANT	DELIVERED_LEAF:LEAF-QD-group3.tsv					group description 'Plus an ICI administered as per product label' matches armGroups[1]/[3]/[4] interventionNames (ICI / IO therapy); armGroups[0]/[2] are monotherapy	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 5 registered arm(s) typed ['EXPERIMENTAL'] in this cache		NO	NONE			UNKNOWN	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	2400 μg of IMSA101 injected intra-tumorally weekly on Day 1 for the first 3 week cycles of Cycle 1, and then every 2 weeks during Cycles 2 and beyond.  Plus an ICI administered as per product label.
NCT04753216	Overall Best Response	Treatment (Bevacizumab, Irinotecan Sucrosofate)	2	2018_2021	bor	1	1	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Treatment (bevacizumab, irinotecan sucrosofate)	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Treatment (bevacizumab, irinotecan sucrosofate)' type=EXPERIMENTAL		NO	NORMALIZED	Treatment (bevacizumab, irinotecan sucrosofate)	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Patients receive bevacizumab IV and irinotecan sucrosofate IV over 90 minutes on days 1 and 15. Cycles repeat every 28 days in the absence of disease progression or unacceptable toxicity.  Bevacizumab: Given IV  Irinotecan Sucrosofate: Given IV
NCT04649060	Best Response	Arm A (Melflufen+Dexamethasone+Daratumumab)	16	2018_2021	bor	2	2	MIXED_ARM_TYPES	EXPERIMENTAL | ACTIVE_COMPARATOR	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Arm A (melflufen+dexamethasone+daratumumab)	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Arm A (melflufen+dexamethasone+daratumumab)' type=EXPERIMENTAL		NO	NORMALIZED	Arm A (melflufen+dexamethasone+daratumumab)	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Treatment was given in 28-day cycles in an outpatient treatment setting.  * Melflufen 30 mg intravenous (i.v.) infusion on Day 1 of each cycle * Dexamethasone 40 mg per oral (p.o.) weekly (20 mg p.o. weekly if ≥75 years) * Daratumumab 1800 mg subcutaneously (s.c.) on Days 1, 8, 15, and 22 in Cycles 1 and 2, on Days 1 and 15 in Cycles 3 to 6, and on Day 1 from Cycle 7
NCT04649060	Best Response	Arm B (Daratumumab)	15	2018_2021	bor	2	2	MIXED_ARM_TYPES	EXPERIMENTAL | ACTIVE_COMPARATOR	CONFIRMED	LABEL_CASE_AND_WHITESPACE_ONLY	LABEL_IN_THIS_PRODUCER	Arm B (daratumumab)	ACTIVE_COMPARATOR				CONTROL_ACTIVE_COMPARATOR_CONFIRMED	confirmed arm 'Arm B (daratumumab)' type=ACTIVE_COMPARATOR		NO	NORMALIZED	Arm B (daratumumab)	ACTIVE_COMPARATOR	CONTROL_ACTIVE_COMPARATOR	UNCHANGED_CLASS	Treatment was given in 28-day cycles in an outpatient treatment setting.  • Daratumumab 1800 mg s.c. on Days 1, 8, 15, and 22 in Cycles 1 and 2, on Days 1 and 15 in Cycles 3 to 6, and on Day 1 from Cycle 7
NCT03212274	Overall Response Rate	Cohort 1A-Glioma Naïve to IDH I	15	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 1A-Glioma Naïve to IDH I
NCT03212274	Overall Response Rate	Cohort 1B- Glioma Pretreated	13	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 1B- Glioma Pretreated
NCT03212274	Overall Response Rate	Cohort 2A- Cholangio Naive	15	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 2A- Cholangio Naive
NCT03212274	Overall Response Rate	Cohort 2B-Cholangio- Pretreated	12	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 2B-Cholangio- Pretreated
NCT03212274	Overall Response Rate	Cohort 3A Other -Naive	22	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 3A Other -Naive
NCT03212274	Overall Response Rate	Cohort 3B Other -Pretreated	1	2018_2021	bor	1	6	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL	CONFIRMED_TYPE_ONLY	LEAF_SOLE_REGISTERED_ARM_TYPE_ONLY	DELIVERED_LEAF:LEAF-QD-group2.tsv			Treatment (olaparib)		only one registered arm (armGroups[0] 'Treatment (olaparib)', 1 of 1)	NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	arm identity not resolved; all 1 registered arm(s) typed ['EXPERIMENTAL'] in this cache		YES	NONE			NOT_CONTROL_SINGLE_ARM_TRIAL	UNCHANGED_CLASS	Cohort 3B Other -Pretreated
NCT04068181	BOR Per Modified RECIST v1.1	Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance	19	2018_2021	bor	4	4	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance' type=EXPERIMENTAL		NO	EXACT	Cohort 1 - Locally Recurrent/Metastatic - Primary Resistance	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Included participants who received anti-PD-1 therapy in the locally recurrent/metastatic setting and experienced a best overall response of disease progression or stable disease prior to confirmed disease progression.  Participants received talimogene laherparepvec at an initial dose of up to 4.0 mL of 10\^6 plaque-forming units (PFU)/mL by intralesional injection into injectable cutaneous, subcut
NCT04068181	BOR Per Modified RECIST v1.1	Cohort 2 - Locally Recurrent/Metastatic - Acquired Resistance	10	2018_2021	bor	4	4	ALL_ARMS_NON_CONTROL_TYPED	EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL | EXPERIMENTAL	CONFIRMED	LABEL_BYTE_EXACT	LABEL_IN_THIS_PRODUCER	Cohort 2 - Locally Recurrent/Metastatic - Acquired Resistance	EXPERIMENTAL				NOT_CONTROL_CONFIRMED	confirmed arm 'Cohort 2 - Locally Recurrent/Metastatic - Acquired Resistance' type=EXPERIMENTAL		NO	EXACT	Cohort 2 - Locally Recurrent/Metastatic - Acquired Resistance	EXPERIMENTAL	NOT_CONTROL	UNCHANGED_CLASS	Included participants who received anti-PD-1 therapy in the locally recurrent/metastatic setting and experienced confirmed disease progression following a complete or partial response on anti-PD-1 therapy.  Participants received talimogene laherparepvec at an initial dose of up to 4.0 mL of 10\^6 PFU/mL by intralesional injection into injectable cutaneous, subcutaneous and nodal legions on Day 1. 
