nct	group_norm	group_title_source	results_group_id	payload	n_candidates	outcome_indices	selected_index	outcome_type	participants_denominator	classification	primary_basis	all_bases	distinguishing_field	values_by_index	titles_by_index	reported_cells_differ	would_change_selection	would_change_to_index
NCT03391232	multiple dose of polypepi1018 crc vaccine	Multiple Dose of PolyPEPI1018 CRC Vaccine	3:OG001,4:OG001	ctg_results_bor_2018_2021.txt	2	3,4	3	OTHER_PRE_SPECIFIED	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Number of Participants With Objective Tumor Responses - Objective Response Rate (RECIST v1.1) || [4] Number of Participants With Objective Tumor Responses - Disease Control Rate (Best Overall Response is Partial…	True	NOT_DETERMINED	
NCT03391232	single dose of polypepi1018 crc vaccine	Single Dose of PolyPEPI1018 CRC Vaccine	3:OG000,4:OG000	ctg_results_bor_2018_2021.txt	2	3,4	3	OTHER_PRE_SPECIFIED	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Number of Participants With Objective Tumor Responses - Objective Response Rate (RECIST v1.1) || [4] Number of Participants With Objective Tumor Responses - Disease Control Rate (Best Overall Response is Partial…	True	NOT_DETERMINED	
NCT03400176	all patients expansion	All Patients Expansion	7:OG003,8:OG003	ctg_results_bor_2018_2021.txt	2	7,8	7	SECONDARY	24	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|STRUCTURE	paramType / unitOfMeasure	[7] GEOMETRIC_MEAN/percentage of participants || [8] NUMBER/percentage of participants	[7] Posterior Mean of CR or CRi Response Rate at C9 for Expansion Arm A and Arm B (Bayesian Analysis) || [8] Posterior Probability That the True CR or CRi Response Rate at C9 for Expansion Arm A and Arm B Falls in Pre-d…	True	NOT_DETERMINED	
NCT03400176	vay736 3mg/kg q2w arm a + ibrutinib 420mg	VAY736 3mg/kg Q2W Arm A + Ibrutinib 420mg	7:OG000,8:OG000	ctg_results_bor_2018_2021.txt	2	7,8	7	SECONDARY	19	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|STRUCTURE	paramType / unitOfMeasure	[7] GEOMETRIC_MEAN/percentage of participants || [8] NUMBER/percentage of participants	[7] Posterior Mean of CR or CRi Response Rate at C9 for Expansion Arm A and Arm B (Bayesian Analysis) || [8] Posterior Probability That the True CR or CRi Response Rate at C9 for Expansion Arm A and Arm B Falls in Pre-d…	True	NOT_DETERMINED	
NCT03400176	vay736 3mg/kg q2w arm b + ibrutinib 280mg	VAY736 3mg/kg Q2W Arm B + Ibrutinib 280mg	7:OG001,8:OG001	ctg_results_bor_2018_2021.txt	2	7,8	7	SECONDARY	1	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|STRUCTURE	paramType / unitOfMeasure	[7] GEOMETRIC_MEAN/percentage of participants || [8] NUMBER/percentage of participants	[7] Posterior Mean of CR or CRi Response Rate at C9 for Expansion Arm A and Arm B (Bayesian Analysis) || [8] Posterior Probability That the True CR or CRi Response Rate at C9 for Expansion Arm A and Arm B Falls in Pre-d…	True	NOT_DETERMINED	
NCT03400176	vay736 3mg/kg q2w arm b + ibrutinib 420mg	VAY736 3mg/kg Q2W Arm B + Ibrutinib 420mg	7:OG002,8:OG002	ctg_results_bor_2018_2021.txt	2	7,8	7	SECONDARY	4	BASIS_EXISTS	PARAM_UNIT	PARAM_UNIT|STRUCTURE	paramType / unitOfMeasure	[7] GEOMETRIC_MEAN/percentage of participants || [8] NUMBER/percentage of participants	[7] Posterior Mean of CR or CRi Response Rate at C9 for Expansion Arm A and Arm B (Bayesian Analysis) || [8] Posterior Probability That the True CR or CRi Response Rate at C9 for Expansion Arm A and Arm B Falls in Pre-d…	True	NOT_DETERMINED	
NCT03406871	final analysis	Final Analysis	1:OG000,4:OG000	ctg_results_bor_2018_2021.txt	2	1,4	1	SECONDARY	50	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[1] ORR || [4] DCR	[1] Objective Response Rate (ORR) || [4] Disease Control Rate(DCR)	True	NOT_DETERMINED	
NCT03410030	ascorbic acid 25 g/m2	Ascorbic Acid 25 g/m2	14:OG000,15:OG000	ctg_results_bor_2014_2017.txt	2	14,15	14	PRIMARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[14] DCR || [15] BOR	[14] Disease Control Rate (CR+PR+SD at 18 Weeks) || [15] Best Overall Response	True	NOT_DETERMINED	
NCT03410030	ascorbic acid 37.50 gm/m2	Ascorbic Acid 37.50 gm/m2	14:OG001,15:OG001	ctg_results_bor_2014_2017.txt	2	14,15	14	PRIMARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[14] DCR || [15] BOR	[14] Disease Control Rate (CR+PR+SD at 18 Weeks) || [15] Best Overall Response	True	NOT_DETERMINED	
NCT03410030	ascorbic acid 56.25 gm/m2	Ascorbic Acid 56.25 gm/m2	14:OG002,15:OG002	ctg_results_bor_2014_2017.txt	2	14,15	14	PRIMARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[14] DCR || [15] BOR	[14] Disease Control Rate (CR+PR+SD at 18 Weeks) || [15] Best Overall Response	True	NOT_DETERMINED	
NCT03410108	brigatinib 90 mg/180 mg	Brigatinib 90 mg/180 mg	2:OG000,7:OG000	ctg_results_bor_2018_2021.txt	2	2,7	2	SECONDARY	104	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[2] ORR || [7] DCR	[2] Confirmed ORR as Assessed by an IRC in All Refractory Participants and TKI-Naïve Expansion Cohort || [7] Disease Control Rate (DCR) as Assessed by an IRC in the Main Cohort of the Refractory Expansion Part, All Refr…	True	NOT_DETERMINED	
NCT03436056	dose escalation cohort - dose level 1	Dose Escalation Cohort - DOSE LEVEL 1	3:OG000,4:OG000	ctg_results_bor_2018_2021.txt	2	3,4	3	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Overall Response Rate || [4] Disease Control Rate	True	NOT_DETERMINED	
NCT03436056	dose escalation cohort - dose level 2	Dose Escalation Cohort - DOSE LEVEL 2	3:OG001,4:OG001,5:OG001	ctg_results_bor_2018_2021.txt	3	3,4,5	3	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|POPULATION|TIME_FRAME	title (endpoint construct named)	[3] ORR || [4] DCR || [5] ORR	[3] Overall Response Rate || [4] Disease Control Rate || [5] Overall Response Rate (irRECIST)	False	NOT_DETERMINED	
NCT03436056	part b - expansion cohort	Part B - Expansion Cohort	3:OG002,4:OG002,5:OG002	ctg_results_bor_2018_2021.txt	3	3,4,5	3	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|POPULATION|TIME_FRAME	title (endpoint construct named)	[3] ORR || [4] DCR || [5] ORR	[3] Overall Response Rate || [4] Disease Control Rate || [5] Overall Response Rate (irRECIST)	False	NOT_DETERMINED	
NCT03439046	alpelisib+fulvestrant (extension phase)	Alpelisib+Fulvestrant (Extension Phase)	15:OG001,16:OG001	ctg_results_bor_2018_2021.txt	2	15,16	15	SECONDARY	17	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[15] ORR || [16] CBR	[15] Percentage of Participants With Best Overall Response Rate of Complete Response (CR) or Partial Response (PR) || [16] Percentage of Participants With Clinical Benefit Rate	True	NOT_DETERMINED	
NCT03439046	ribociclib+letrozole (core phase)	Ribociclib+Letrozole (Core Phase)	15:OG000,16:OG000	ctg_results_bor_2018_2021.txt	2	15,16	15	SECONDARY	236	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[15] ORR || [16] CBR	[15] Percentage of Participants With Best Overall Response Rate of Complete Response (CR) or Partial Response (PR) || [16] Percentage of Participants With Clinical Benefit Rate	True	NOT_DETERMINED	
NCT03447314	part 1a: 100ng gsk1795091 + 24mg gsk3174998	Part 1a: 100ng GSK1795091 + 24mg GSK3174998	19:OG001,21:OG001	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1a: 150ng gsk1795091 + 24mg gsk3174998	Part 1a: 150ng GSK1795091 + 24mg GSK3174998	19:OG002,21:OG002	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1a: 200ng gsk1795091 + 24mg gsk3174998	Part 1a: 200ng GSK1795091 + 24mg GSK3174998	19:OG003,21:OG003	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1a: 250ng gsk1795091 + 24mg gsk3174998	Part 1a: 250ng GSK1795091 + 24mg GSK3174998	19:OG004,21:OG004	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1a: 50ng gsk1795091 + 24mg gsk3174998	Part 1a: 50ng GSK1795091 + 24mg GSK3174998	19:OG000,21:OG000	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1b: 100ng gsk1795091 + 80mg gsk3359609	Part 1b: 100ng GSK1795091 + 80mg GSK3359609	19:OG006,21:OG006	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1b: 150ng gsk1795091 + 80mg gsk3359609	Part 1b: 150ng GSK1795091 + 80mg GSK3359609	19:OG007,21:OG007	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1b: 200ng gsk1795091 + 80mg gsk3359609	Part 1b: 200ng GSK1795091 + 80mg GSK3359609	19:OG008,21:OG008	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1b: 250ng gsk1795091 + 80mg gsk3359609	Part 1b: 250ng GSK1795091 + 80mg GSK3359609	19:OG009,21:OG009	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1b: 50ng gsk1795091 + 80mg gsk3359609	Part 1b: 50ng GSK1795091 + 80mg GSK3359609	19:OG005,21:OG005	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 1c: 100ng gsk1795091 + 200mg pembrolizumab	Part 1c: 100ng GSK1795091 + 200mg Pembrolizumab	19:OG011,21:OG011	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1c: 150ng gsk1795091 + 200mg pembrolizumab	Part 1c: 150ng GSK1795091 + 200mg Pembrolizumab	19:OG012,21:OG012	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1c: 200ng gsk1795091 + 200mg pembrolizumab	Part 1c: 200ng GSK1795091 + 200mg Pembrolizumab	19:OG013,21:OG013	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1c: 250ng gsk1795091 + 200mg pembrolizumab	Part 1c: 250ng GSK1795091 + 200mg Pembrolizumab	19:OG014,21:OG014	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 1c: 50ng gsk1795091 + 200mg pembrolizumab	Part 1c: 50ng GSK1795091 + 200mg Pembrolizumab	19:OG010,21:OG010	ctg_results_bor_2018_2021.txt	2	19,21	19	SECONDARY	7	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA	title (endpoint construct named)	[19] ORR || [21] DCR	[19] Part 1: Objective Response Rate || [21] Part 1: Disease Control Rate	True	NOT_DETERMINED	
NCT03447314	part 2a: gsk1795091 + 24 mg gsk3174998	Part 2a: GSK1795091 + 24 mg GSK3174998	20:OG000,22:OG000	ctg_results_bor_2018_2021.txt	2	20,22	20	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[20] ORR || [22] DCR	[20] Part 2: Objective Response Rate || [22] Part 2: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 2b: gsk1795091 + 80 mg gsk3359609	Part 2b: GSK1795091 + 80 mg GSK3359609	20:OG001,22:OG001	ctg_results_bor_2018_2021.txt	2	20,22	20	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[20] ORR || [22] DCR	[20] Part 2: Objective Response Rate || [22] Part 2: Disease Control Rate	False	NOT_DETERMINED	
NCT03447314	part 2c: gsk1795091 + 200 mg pembrolizumab	Part 2c: GSK1795091 + 200 mg Pembrolizumab	20:OG002,22:OG002	ctg_results_bor_2018_2021.txt	2	20,22	20	SECONDARY	0	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[20] ORR || [22] DCR	[20] Part 2: Objective Response Rate || [22] Part 2: Disease Control Rate	False	NOT_DETERMINED	
NCT03450057	single arm trial receiving daratumumab with dexamethasone (darad)	Single Arm Trial Receiving Daratumumab With Dexamethasone (DaraD)	1:OG000,2:OG000	ctg_results_bor_2018_2021.txt	2	1,2	1	SECONDARY	38	BASIS_EXISTS	TIME_FRAME	TIME_FRAME	timeFrame	[1] From first dose of Daratumumab until end of treatment, PD or death (approximately up to 30… || [2] From first dose of Daratumumab until end of treatment, PD or death (approximately up to 30…	[1] Overall Response Rate (ORR) || [2] Renal Response Rate (RRR)	True	NOT_DETERMINED	
NCT03459222	1b-esc-160/480/1	1B-esc-160/480/1	3:OG001,4:OG001	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03459222	2a-mel 1l-160/480/100	2A-MEL 1L-160/480/100	3:OG003,4:OG003	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	54	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03459222	2a-scchn io naive-160/480/100	2A-SCCHN IO Naive-160/480/100	3:OG002,4:OG002	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	45	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03459222	2b-mel 1l-160/480/1	2B-MEL 1L-160/480/1	3:OG005,4:OG005	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	46	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03459222	2b-nsclc 1l-160/480/1	2B-NSCLC 1L-160/480/1	3:OG004,4:OG004	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	65	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03459222	all 1a-escalation participants	All 1A-escalation Participants	3:OG000,4:OG000	ctg_results_bor_2018_2021.txt	2	3,4	3	PRIMARY	13	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Objective Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03474497	pembrolizumab/il-2/radiotherapy	Pembrolizumab/IL-2/Radiotherapy	0:OG000,1:OG000,2:OG000	ctg_results_bor_2018_2021.txt	3	0,1,2	0	PRIMARY	14	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|TIME_FRAME	title (endpoint construct named)	[0] ORR || [1] ORR || [2] DCR	[0] Abscopal Response Rate (ARR) || [1] Overall Response Rate (ORR) || [2] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03489343	sym023 0.03 mg/kg	Sym023 0.03 mg/kg	2:OG000,3:OG000	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	1	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 0.1 mg/kg	Sym023 0.1 mg/kg	2:OG001,3:OG001	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	1	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 0.3 mg/kg	Sym023 0.3 mg/kg	2:OG002,3:OG002	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 1.0 mg/kg	Sym023 1.0 mg/kg	2:OG003,3:OG003	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 10.0 mg/kg	Sym023 10.0 mg/kg	2:OG005,3:OG005	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	6	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 20.0 mg/kg	Sym023 20.0 mg/kg	2:OG006,3:OG006	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	6	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03489343	sym023 3.0 mg/kg	Sym023 3.0 mg/kg	2:OG004,3:OG004	ctg_results_bor_2018_2021.txt	2	2,3	2	SECONDARY	3	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA|POPULATION|STRUCTURE	title+description (named criteria set/version)	[2] RECIST 1.1 || [3] iRECIST	[2] Evaluation of Objective Response (OR) or Stable Disease (SD) by RECIST v1.1 || [3] Evaluation of Objective Response (OR) or Stable Disease (SD) by iRECIST	True	NOT_DETERMINED	
NCT03511664	main study: 177lu-psma-617 plus best supportive/best standard of care (bs/bsoc)	Main Study: 177Lu-PSMA-617 Plus Best Supportive/Best Standard of Care (BS/BSOC)	3:OG000,4:OG000	ctg_results_bor_2018_2021.txt	2	3,4	3	SECONDARY	319	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Overall Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT03511664	main study: best supportive/best standard of care (bs/bsoc) alone	Main Study: Best Supportive/Best Standard of Care (BS/BSOC) Alone	3:OG001,4:OG001	ctg_results_bor_2018_2021.txt	2	3,4	3	SECONDARY	120	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Overall Response Rate (ORR) || [4] Disease Control Rate (DCR)	True	NOT_DETERMINED	
