record_type	nct_id	shard	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value	category_is_integer	producer_label	producer_kept	class_all_category_sum	reported_denominator	contributing_class_sum	residual_sum_minus_reported	n_contributing_classes	verdict	note	source_pointer
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG000	A: Nab-Paclitaxel 150 mg/m2 Days 1,15	0		1	Partial Response (PR)	34	yes	PR	yes	83	83	83	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG000	A: Nab-Paclitaxel 150 mg/m2 Days 1,15	0		2	Stable Disease (SD)/Non-CR/Non-PD	39	yes	SD	yes	83	83	83	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG000	A: Nab-Paclitaxel 150 mg/m2 Days 1,15	0		3	Progressive Disease (PD)	3	yes	PD	yes	83	83	83	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG000	A: Nab-Paclitaxel 150 mg/m2 Days 1,15	0		4	Not Evaluable (NE)	2	yes		dropped	83	83	83	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0								86	86	86	0	1	RECOVERABLE	sum of cells 85 != reported denominator 86 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0		0	Complete Response (CR)	6	yes	CR	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0		1	Partial Response (PR)	41	yes	PR	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0		2	Stable Disease (SD)/Non-CR/Non-PD	33	yes	SD	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0		3	Progressive Disease (PD)	5	yes	PD	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG001	B: Nab-Paclitaxel 100 mg/m2 Days 1,8,15	0		4	Not Evaluable (NE)	1	yes		dropped	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0								86	86	86	0	1	RECOVERABLE	sum of cells 81 != reported denominator 86 (difference -5)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0		0	Complete Response (CR)	4	yes	CR	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0] :: categories[0]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0		1	Partial Response (PR)	35	yes	PR	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0] :: categories[1]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0		2	Stable Disease (SD)/Non-CR/Non-PD	31	yes	SD	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0] :: categories[2]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0		3	Progressive Disease (PD)	11	yes	PD	yes	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0] :: categories[3]
CATEGORY	NCT01746225	ctg_results_bor_2010_2013	3	Best Overall Response	OG002	C: Nab-Paclitaxel 75 mg/m2 Days 1,8,15,22	0		4	Not Evaluable (NE)	5	yes		dropped	86	86	86	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01746225] :: outcomeMeasures[3] :: groups[OG002] :: classes[0] :: categories[4]
CLASS	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0								20	20	20	0	1	RECOVERABLE	sum of cells 19 != reported denominator 20 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0		0	CR Complete Response/Remission	0	yes	CR	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0		1	PR Partial Response/Remission	4	yes	PR	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0		2	SD Stable Disease	6	yes	SD	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0		3	PD Progressive Disease	9	yes	PD	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG000	A: Chemo Resistant	0		4	NE Not Evaluable	1	yes		dropped	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0								18	18	18	0	1	RECOVERABLE	sum of cells 16 != reported denominator 18 (difference -2)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0		0	CR Complete Response/Remission	1	yes	CR	yes	18	18	18	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0		1	PR Partial Response/Remission	6	yes	PR	yes	18	18	18	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0		2	SD Stable Disease	7	yes	SD	yes	18	18	18	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0		3	PD Progressive Disease	2	yes	PD	yes	18	18	18	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01876446	ctg_results_bor_2010_2013	3	Best Response	OG001	B: Chemo Sensitive	0		4	NE Not Evaluable	2	yes		dropped	18	18	18	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01876446] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0								78	78	78	0	1	RECOVERABLE	sum of cells 74 != reported denominator 78 (difference -4)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0]
CATEGORY	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0		0	Complete Response (CR)	3	yes	CR	yes	78	78	78	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0		1	Partial Response (PR)	1	yes	PR	yes	78	78	78	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0		2	Stable Disease (SD)	43	yes	SD	yes	78	78	78	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0		3	Progressive Disease (PD)	27	yes	PD	yes	78	78	78	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01975519	ctg_results_bor_2010_2013	6	Objective Response Rate in Patients With Advanced Soft Tissue Sarcoma by RECIST 1.1	OG001	10 mg/kg TRC105 + Pazopanib	0		4	Not Evaluable	4	yes		dropped	78	78	78	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0								33	33	33	0	1	RECOVERABLE	sum of cells 32 != reported denominator 33 (difference -1)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0]
CATEGORY	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0		0	Complete Response	0	yes	CR	yes	33	33	33	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0		1	Partial Response	3	yes	PR	yes	33	33	33	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0		2	Stable Disease	25	yes	SD	yes	33	33	33	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0		3	Progressive Disease	4	yes	PD	yes	33	33	33	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01558661	ctg_results_bor_2010_2013	0	Overall Response Rate	OG000	AG-013736 (AXITINIB)	0		4	Non-evaluable	1	yes		dropped	33	33	33	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01558661] :: outcomeMeasures[0] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0								41	41	41	0	1	RECOVERABLE	sum of cells 32 != reported denominator 41 (difference -9)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0		0	Complete response	1	yes	CR	yes	41	41	41	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0		1	Partial response	12	yes	PR	yes	41	41	41	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0		2	Stable disease	14	yes	SD	yes	41	41	41	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0		3	Progressive disease	5	yes	PD	yes	41	41	41	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG000	Docetaxel and AZD6244	0		4	Not applicable	9	yes		dropped	41	41	41	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0								42	42	42	0	1	RECOVERABLE	sum of cells 40 != reported denominator 42 (difference -2)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0		0	Complete response	0	yes	CR	yes	42	42	42	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0		1	Partial response	6	yes	PR	yes	42	42	42	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0		2	Stable disease	15	yes	SD	yes	42	42	42	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0		3	Progressive disease	19	yes	PD	yes	42	42	42	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	3	Objective Response Rate	OG001	Docetaxel and Placebo	0		4	Not applicable	2	yes		dropped	42	42	42	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0								20	20	20	0	1	RECOVERABLE	sum of cells 16 != reported denominator 20 (difference -4)	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0		0	Complete response	1	yes	CR	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0		1	Partial response	6	yes	PR	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0		2	Stable disease	7	yes	SD	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0		3	Progressive disease	2	yes	PD	yes	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT01256359	ctg_results_bor_2010_2013	50	Objective Response Rate in Patients With Mutated NRAS	OG000	Docetaxel and AZD6244	0		4	Not applicable	4	yes		dropped	20	20	20	0	1	RECOVERABLE		ctg_results_bor_2010_2013.txt :: studies[nct=NCT01256359] :: outcomeMeasures[50] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT02046733	ctg_results_bor_2014_2017	2	Objective Response (OR)	OG000	Observation	0								64	64	64	0	1	RECOVERABLE	sum of cells 62 != reported denominator 64 (difference -2)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02046733] :: outcomeMeasures[2] :: groups[OG000] :: classes[0]
CATEGORY	NCT02046733	ctg_results_bor_2014_2017	2	Objective Response (OR)	OG000	Observation	0		0	Complete response	8	yes	CR	yes	64	64	64	0	1	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02046733] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT02046733	ctg_results_bor_2014_2017	2	Objective Response (OR)	OG000	Observation	0		1	Partial response	22	yes	PR	yes	64	64	64	0	1	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02046733] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT02046733	ctg_results_bor_2014_2017	2	Objective Response (OR)	OG000	Observation	0		2	Stable disease	22	yes	SD	yes	64	64	64	0	1	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02046733] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[2]
