nct	om_title	group_title	n_arms_registered	v1_arm_link_state	v1_arm_link_evidence_code	v1_confirmed_registry_arm_label	v1_control_status	v2_arm_link_state	v2_arm_link_relation	v2_bound_arm_label	v2_bound_arm_registered_type_verbatim	v2_n_candidate_arms	v2_comparator_role	v2_registry_type_statement	v2_registry_type_statement_assumption	v2_leaf_claim_state	v2_leaf_claim_verification	v2_arm_link_source_locator	change_arm_link	change_comparator_class
NCT03724890	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part A: M3814 200 mg BID + Avelumab 800 mg Q2W	3	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED		UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 8; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CANDIDATE -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT03724890	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part A: M3814 250 mg BID + Avelumab 800 mg Q2W	3	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED		UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 9; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CANDIDATE -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT03724890	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part A: M3814 300 mg BID + Avelumab 800 mg Q2W	3	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED		UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 10; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CANDIDATE -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT03724890	Part A: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part A: M3814 400 mg BID + Avelumab 800 mg Q2W	3	CANDIDATE	LEAF_LABEL_STRING_ONLY_NOT_CONFIRMED		UNKNOWN_IN_THIS_CACHE	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 11; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CANDIDATE -> PROPOSED	UNCHANGED_CLASS:UNKNOWN
NCT03724890	Part B: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part B: M3814 100 mg BID + Avelumab 800 mg Q2W + RT	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part B: M3814 + Avelumab + Radiotherapy (RT)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 12; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03724890	Part B: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part B: M3814 150 mg BID +Avelumab 800 mg Q2W + RT	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part B: M3814 + Avelumab + Radiotherapy (RT)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 13; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03724890	Part B: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part B: M3814 200 mg BID + Avelumab 800 mg Q2W + RT	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part B: M3814 + Avelumab + Radiotherapy (RT)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 14; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03724890	Part B: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part B: M3814 250 mg BID + Avelumab 800 mg Q2W + RT	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part B: M3814 + Avelumab + Radiotherapy (RT)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 15; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03724890	Part FE: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part Food Effect: M3814 100 mg BID + Avelumab 800 mg Q2W	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part FE: M3814 + Avelumab (fasted/fed state)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 16; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03724890	Part FE: Number of Participants With Confirmed Best Overall Response (BOR) as Assessed by Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)	Part Food Effect: M3814 200 mg BID + Avelumab 800 mg Q2W	3	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Part FE: M3814 + Avelumab (fasted/fed state)	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 17; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03750786	Overall Response Rate	Group A	2	CONFIRMED	LABEL_BYTE_EXACT	Group A	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Group A	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT03750786	Overall Response Rate	Group B	2	CONFIRMED	LABEL_BYTE_EXACT	Group B	CONTROL_ACTIVE_COMPARATOR_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Group B	ACTIVE_COMPARATOR	1	COMPARATOR_PROPOSED_BY_LABEL_MATCHED_ARM_TYPE	BOUND_ARM_REGISTERED_TYPE_IS_ACTIVE_COMPARATOR	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:COMPARATOR_SUPPORTED->COMPARATOR_PROPOSED
NCT03761914	Overall Response Rate (ORR) - Best Overall Response	Ovarian Cancer (OvC)	5	CONFIRMED	LABEL_BYTE_EXACT	Ovarian Cancer (OvC)	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Ovarian Cancer (OvC)	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 0.8 mg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 18; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 0.8 mg + Atezolizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab + Atezolizumab Combination Therapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 19; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 20; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab + Atezolizumab Combination Therapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 21; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Anti-PD-(L)1 Naïve Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 22; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Anti-PD-(L)1 Naïve Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 23; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Pre-treated Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 24; candidate protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Pre-treated Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 25; candidate protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 26; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab + Atezolizumab Combination Therapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 27; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Anti-PD-(L)1 Naïve Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 28; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 2: Alomfilimab + Atezolizumab in Pre-treated Participants	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 29; candidate protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 240 mg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 30; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 31; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT03829501	Best Overall Response (BOR) Per RECIST 1.1	Alomfilimab 8 mg + Atezolizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Phase 1: Alomfilimab + Atezolizumab Combination Therapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group3.tsv:line 32; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
