^SAMPLE = GSM281777
!Sample_title = 293-tet-On-EWS/NOR1 without doxycycline
!Sample_geo_accession = GSM281777
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-EWS/NOR1 cells, doxycycline untreated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-EWS/NOR1 cells were cultured without doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = without doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by EWS/NOR1 overexpression, we compared expression profiles between EWS/NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281777/suppl/GSM281777.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = EWS/NOR1 without doxycycline
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1552415_a_at	13.2	A	0.303711
1552417_a_at	256.7	P	0.000732
1552418_at	0.8	A	0.888428
1552419_s_at	44.3	A	0.149658
1552421_a_at	10.1	A	0.567627
1552422_at	3.7	A	0.633789
1552423_at	2.1	A	0.533936
1552424_at	3.4	A	0.466064
1552425_a_at	1.2	A	0.432373
1552426_a_at	1757	P	0.000244
1552427_at	91.8	P	0.000732
1552430_at	34.5	P	0.001953
1552432_at	2.5	A	0.994141
1555404_a_at	16.6	A	0.398926
1552436_a_at	18.2	A	0.398926
1564414_a_at	13.6	A	0.398926
1552438_a_at	0.8	A	0.593262
1552439_s_at	32.7	P	0.030273
1552440_at	9.1	A	0.366211
1560493_a_at	12.5	P	0.010742
1560494_a_at	0.5	A	0.919434
1552445_a_at	16.9	P	0.046143
1555338_s_at	1.2	A	0.828613
1552448_a_at	3.2	A	0.601074
1552449_a_at	1.4	A	0.780518
1552450_a_at	9.4	A	0.533936
1552452_at	0.9	A	0.953857
1552453_a_at	3.4	A	0.753906
1552455_at	5.1	A	0.533936
1552456_a_at	2.2	A	0.80542
1552457_a_at	7.1	A	0.5
1552458_at	6.4	A	0.171387
1552459_a_at	1	A	0.962402
1552461_at	4.2	A	0.219482
1552463_at	16.5	P	0.010742
1554405_a_at	3.5	A	0.466064
1552466_x_at	0.9	A	0.432373
1552467_at	6.6	A	0.72583
1552468_a_at	5.8	A	0.432373
1552470_a_at	16.8	A	0.246094
1552472_a_at	127.7	P	0.008057
1552473_at	98	A	0.432373
1552474_a_at	32.1	P	0.018555
1552476_s_at	47.4	A	0.219482
1552477_a_at	123.5	P	0.000244
1552478_a_at	53.6	P	0.023926
1552480_s_at	0.2	A	0.969727
1552481_s_at	35.7	P	0.001953
1552482_at	6	A	0.398926
1552484_at	25.7	A	0.5
1552485_at	56.8	P	0.000244
1552486_s_at	73.8	P	0.000244
1552487_a_at	15.2	A	0.095215
1553430_a_at	27.8	A	0.149658
1552489_s_at	15.1	A	0.19458
1552490_at	13.5	P	0.010742
1552491_at	30.1	P	0.046143
1552493_s_at	2.4	A	0.80542
1552494_at	2.6	A	0.780518
1552496_a_at	63	P	0.001221
1552497_a_at	6.6	A	0.149658
1552498_at	9.2	A	0.149658
1552499_a_at	18.2	P	0.01416
1552501_a_at	10.4	A	0.466064
1552502_s_at	0.9	A	0.976074
1552503_at	13.2	A	0.398926
1552504_a_at	24.5	A	0.111572
1552506_at	8.4	A	0.398926
1552507_at	6	A	0.665527
1552508_at	1.5	A	0.80542
1552509_a_at	15.1	A	0.246094
1552510_at	98.1	A	0.149658
1552511_a_at	1.5	A	0.780518
1552514_at	1	A	0.72583
1552515_at	7.9	A	0.246094
1552516_a_at	66.1	P	0.001221
1552518_s_at	29.1	P	0.037598
1552519_at	57.8	P	0.000732
1552520_at	23.2	P	0.000732
1552521_a_at	20.8	P	0.00293
1552522_at	15.6	P	0.046143
1552523_a_at	18.3	A	0.19458
1552524_at	3	A	0.932373
1552526_at	0.7	A	0.991943
1552528_at	28.5	A	0.095215
1555393_s_at	43	A	0.19458
1552531_a_at	7.5	A	0.303711
1552532_a_at	4.5	A	0.334473
1552535_at	2.4	A	0.753906
1552536_at	12.3	A	0.129639
1552538_a_at	1.5	A	0.888428
1552540_s_at	16.1	A	0.171387
1552541_at	24.3	A	0.19458
1552542_s_at	7.8	A	0.466064
1552543_a_at	6.3	A	0.466064
1552544_at	12.7	A	0.129639
1552546_a_at	31.4	P	0.000732
1552548_at	1.1	A	0.850342
1552549_a_at	5.4	A	0.780518
1555687_a_at	0.2	A	0.432373
1552552_s_at	5.8	A	0.334473
1552553_a_at	1.7	A	0.633789
1552554_a_at	2	A	0.567627
1552555_at	3.4	A	0.432373
1552557_a_at	6.7	A	0.27417
1552558_a_at	38.7	A	0.111572
1552559_a_at	4.7	A	0.888428
1557417_s_at	7.6	A	0.466064
1552562_at	58.9	P	0.018555
1552563_a_at	1.2	A	0.800781
1552564_at	14.4	A	0.095215
1552566_at	0.5	A	0.969727
1552568_at	14.5	A	0.334473
1552569_a_at	2	A	0.753906
1552570_at	8.5	A	0.246094
1552572_a_at	53.6	P	0.000244
1552573_s_at	67.7	P	0.018555
1552575_a_at	193.7	P	0.00415
1552576_at	3.2	A	0.633789
1554486_a_at	22.8	P	0.000732
1552578_a_at	0.8	A	0.753906
1552579_a_at	26.9	P	0.037598
1552580_at	0.7	A	0.828613
1552582_at	1.2	A	0.870361
1552583_s_at	12.9	A	0.303711
1552584_at	1.9	A	0.5
1552585_s_at	2.1	A	0.5
1552586_at	10.2	A	0.334473
1552587_at	3.6	A	0.334473
1552588_a_at	1.2	A	0.919434
1552590_a_at	3.7	A	0.601074
1553410_a_at	0.5	A	0.981445
1552592_at	0.3	A	0.932373
1552594_at	2.5	A	0.870361
1552596_at	4.8	A	0.601074
1552598_at	1.5	A	0.870361
1552599_at	21.9	A	0.111572
1555662_s_at	12.2	A	0.149658
1552602_at	17.2	A	0.27417
1552604_at	6.7	A	0.32666
1552605_s_at	14.2	A	0.303711
1552607_at	16.4	P	0.037598
1552608_at	2.1	A	0.850342
1552609_s_at	10	A	0.111572
1552610_a_at	261.2	P	0.000244
1552611_a_at	105.6	P	0.001953
1552612_at	71.4	P	0.000244
1552613_s_at	94.7	P	0.00293
1560814_a_at	71.2	P	0.001221
1552615_at	58.8	A	0.432373
1552616_a_at	10.9	A	0.665527
1552617_a_at	309.1	P	0.000244
1552618_at	97.4	P	0.00293
1552619_a_at	901	P	0.000244
1552620_at	31.1	A	0.27417
1552621_at	251	P	0.000244
1552622_s_at	121.4	P	0.000244
1552623_at	0.9	A	0.780518
1552625_a_at	180.2	P	0.000244
1552626_a_at	49.9	A	0.095215
1552627_a_at	217.2	P	0.000244
1552628_a_at	372.9	P	0.000244
1552629_a_at	0.4	A	0.999268
1552630_a_at	44.4	A	0.171387
1552631_a_at	24.2	A	0.067627
1552632_a_at	26.6	P	0.00415
1552633_at	81.5	P	0.000732
1552634_a_at	59.1	P	0.000244
1552637_at	14.2	A	0.149658
1552639_at	7.2	A	0.334473
1552641_s_at	364.2	P	0.001953
1552643_at	28.1	A	0.219482
1552644_a_at	57.9	P	0.000244
1552646_at	38.7	A	0.171387
1552648_a_at	173.3	P	0.000732
1552649_a_at	30.2	M	0.056152
1552651_a_at	67.5	P	0.023926
1552652_at	52.6	P	0.023926
1568877_a_at	166.4	P	0.000244
1552656_s_at	62.3	P	0.008057
1552657_a_at	1.3	A	0.633789
1552658_a_at	4.1	A	0.27417
1552660_a_at	414.5	P	0.000244
1552661_at	0.2	A	0.80542
1552662_a_at	9.6	A	0.533936
1552663_a_at	70.2	A	0.129639
1552664_at	198.7	P	0.000732
1552665_at	27.5	P	0.008057
1552666_a_at	14.1	P	0.037598
1552667_a_at	19.8	A	0.366211
1552669_at	13.3	A	0.080566
1552670_a_at	37.5	P	0.000732
1552671_a_at	25.2	A	0.219482
1552672_a_at	1.5	A	0.828613
1552673_at	56.8	P	0.018555
1552674_at	7.8	A	0.398926
1552675_at	10.1	M	0.056152
1552676_at	27.9	A	0.219482
1552677_a_at	62.4	P	0.030273
1552678_a_at	172.1	P	0.000732
1554579_a_at	13.4	A	0.19458
1552680_a_at	81	P	0.030273
1552682_a_at	48.2	P	0.000244
1561405_s_at	8.4	A	0.095215
1552684_a_at	56.8	P	0.00293
1552685_a_at	43.4	P	0.008057
1552686_at	1	A	0.850342
1552687_a_at	2.4	A	0.398926
1552689_at	13.3	A	0.432373
1552690_a_at	12.5	A	0.067627
1552691_at	1.3	A	0.718506
1552693_at	0.4	A	0.954102
1552694_at	19.1	P	0.000244
1552695_a_at	55.7	P	0.001221
1552696_at	69.6	P	0.000244
1552698_at	5.1	A	0.303711
1552701_a_at	0.3	A	0.99585
1552703_s_at	10.4	A	0.149658
1552705_at	23.9	P	0.008057
1555598_a_at	29.5	P	0.001221
1552708_a_at	6.1	A	0.129639
1555003_at	1.5	A	0.398926
1555004_a_at	77.1	P	0.001221
1552711_a_at	208	P	0.000244
1552712_a_at	19.2	M	0.056152
1552713_a_at	19.1	A	0.303711
1552714_at	12.2	P	0.023926
1552715_a_at	0.3	A	0.533936
1552716_at	34.8	P	0.018555
1552717_s_at	181.3	P	0.001953
1552718_at	24.2	P	0.046143
1552719_at	15.3	A	0.303711
1552721_a_at	1.4	A	0.850342
1552722_at	0.8	A	0.72583
1552724_at	19.5	P	0.046143
1552725_s_at	20.8	A	0.171387
1552726_at	51.4	P	0.018555
1552727_s_at	124.1	P	0.000244
1552729_at	52.1	A	0.080566
1552730_at	3.8	A	0.780518
1552731_at	0.4	A	0.99585
1552732_at	11.1	A	0.095215
1552733_at	12.7	P	0.008057
1552734_at	11.7	A	0.111572
1552735_at	9.9	P	0.030273
1552736_a_at	1.2	A	0.633789
1552737_s_at	46.5	P	0.000244
1552738_a_at	80.1	P	0.000732
1552739_s_at	193.4	P	0.000244
1552740_at	14.6	P	0.000732
1552742_at	1.1	A	0.919434
1552743_at	9.9	A	0.466064
1552745_at	15.3	A	0.27417
1552747_a_at	7.3	A	0.366211
1552749_a_at	3.8	A	0.753906
1552750_at	2.1	A	0.633789
1552751_a_at	18.7	A	0.129639
1552752_a_at	9	P	0.01416
1552754_a_at	4.1	A	0.27417
1552755_at	76.8	P	0.023926
1552757_s_at	12.9	A	0.129639
1552758_at	4.4	A	0.567627
1552760_at	2.6	A	0.665527
1552761_at	43.5	A	0.095215
1563646_a_at	90.9	P	0.037598
1552763_at	4.5	A	0.5
1552765_x_at	15	A	0.067627
1552766_at	385	P	0.000244
1552767_a_at	2202.1	P	0.000244
1552768_at	1.6	A	0.932373
1552769_at	20.2	P	0.046143
1552770_s_at	6.6	P	0.046143
1552771_a_at	0.3	A	0.5
1552772_at	0.8	A	0.72583
1552773_at	16.6	P	0.01416
1552774_a_at	38	P	0.005859
1552775_at	10.2	A	0.696289
1564308_a_at	48	P	0.000732
1552777_a_at	9.2	A	0.366211
1552779_a_at	25.4	P	0.001953
1552782_at	25.2	P	0.00293
1552783_at	13.3	A	0.129395
1552785_at	5.3	A	0.246094
1552787_at	178.5	P	0.000244
1552788_a_at	99.5	P	0.00415
1552789_at	69.9	P	0.005859
1552790_a_at	139.5	P	0.000244
1552791_a_at	7.3	A	0.080566
1552792_at	75.7	P	0.000244
1552793_at	30.9	A	0.149658
1552794_a_at	27.3	P	0.001953
1552796_a_at	29.4	M	0.064453
1552797_s_at	6.8	A	0.219482
1552798_a_at	0.9	A	0.943848
1552799_at	3.8	A	0.850342
1552800_at	5.6	A	0.633789
1552801_at	0.5	A	0.962402
1552803_a_at	3.4	A	0.633789
1552804_a_at	45	A	0.067627
1552806_a_at	2	A	0.601074
1552807_a_at	1.3	A	0.888428
1552808_at	5.5	A	0.27417
1552809_at	16.2	A	0.129639
1552811_at	2.9	A	0.943848
1552812_a_at	141.8	P	0.000244
1552813_at	2	A	0.888428
1552814_a_at	15.8	A	0.398926
1552816_at	12.5	P	0.008057
1552818_a_at	0.9	A	0.919434
1552819_at	1.5	A	0.5
1554876_a_at	1	A	0.780518
1552822_at	26.4	P	0.001953
1552825_at	16.1	A	0.067627
1552826_at	3.2	A	0.366211
1552827_s_at	14.8	A	0.246094
1552828_at	20.8	A	0.303711
1552829_at	5.8	A	0.567627
1552830_at	7.8	A	0.334473
1567214_a_at	977.3	P	0.000244
1552833_at	2.3	A	0.753906
1552834_at	10.3	A	0.366211
1552835_at	10.8	A	0.129639
1552836_at	48.3	A	0.111572
1552837_at	0.5	A	0.780518
1552839_at	10.2	A	0.19458
1552841_s_at	6	A	0.432373
1552842_at	10.9	A	0.303711
1552843_at	1.5	A	0.718262
1552845_at	72	A	0.129639
1552846_s_at	7.1	A	0.432373
1552848_a_at	151.2	P	0.001953
1552849_at	0.3	A	0.943848
1552851_at	0.3	A	0.943848
1552852_a_at	9.4	A	0.633789
1552853_at	2.8	A	0.828613
1552854_a_at	1.3	A	0.828613
1552856_at	7.6	A	0.111572
1552857_a_at	2.1	A	0.904785
1552858_at	0.4	A	0.888428
1552860_at	2.4	A	0.601074
1552862_at	12.9	A	0.303711
1552863_a_at	60.3	P	0.037598
1552865_a_at	5.3	A	0.533936
1552867_at	6.1	A	0.432373
1552868_at	36.6	M	0.056152
1552870_s_at	3.3	A	0.466064
1552872_at	3.1	A	0.633789
1552873_s_at	34.7	A	0.303711
1552875_a_at	2.1	A	0.72583
1552876_at	3.3	A	0.334473
1552877_s_at	26	A	0.171387
1552878_at	18.5	P	0.023926
1552879_a_at	44.5	P	0.008057
1552880_at	7.7	A	0.246094
1552882_a_at	3.1	A	0.567627
1552884_at	18.7	A	0.303711
1552885_a_at	21.2	A	0.466064
1552887_at	15.3	A	0.432373
1552889_a_at	40.3	A	0.129639
1552890_a_at	1.3	A	0.633789
1552892_at	1.9	A	0.850342
1552893_at	36.5	A	0.219482
1552895_a_at	12	A	0.149658
1552897_a_at	55.7	P	0.000244
1552898_a_at	11.6	A	0.27417
1552899_at	12.4	A	0.111572
1552900_a_at	11.1	P	0.01416
1552902_a_at	42.4	P	0.046143
1552903_at	4.6	A	0.398926
1552904_at	8.3	P	0.01416
1552906_at	5	P	0.046143
1552908_at	3	A	0.696289
1552910_at	11.3	A	0.067627
1552911_at	0.6	A	0.753906
1552912_a_at	0.3	A	0.962402
1552913_at	2	A	0.567627
1552914_a_at	9.6	A	0.665527
1552915_at	9.4	A	0.27417
1552917_at	6.2	A	0.303711
1552919_at	11.9	A	0.080566
1552921_a_at	372.1	P	0.000244
1552922_at	1.7	A	0.780518
1552923_a_at	2.7	A	0.533936
1552924_a_at	7.1	A	0.533936
1552925_at	12.1	A	0.303711
1552927_at	19.2	P	0.010742
1552928_s_at	35	P	0.001221
1552929_at	5.5	A	0.303711
1552930_at	31.3	P	0.00415
1552931_a_at	132.9	P	0.00293
1552932_at	1.3	A	0.919434
1552933_at	1.3	A	0.72583
1552935_at	15.9	A	0.067627
1552937_s_at	99.6	M	0.056152
1552938_at	43.2	P	0.008057
1552939_at	4.9	A	0.366211
1552940_at	12.7	P	0.046143
1552942_at	21.6	P	0.046143
1552943_at	0.3	A	0.919434
1552944_a_at	4	A	0.753906
1552946_at	12.2	P	0.010742
1552947_x_at	1.2	A	0.780518
1552948_at	1.7	A	0.696289
1552950_at	2.1	A	0.753906
1552952_at	11.7	A	0.149658
1552953_a_at	13.2	A	0.27417
1552954_at	12.1	A	0.129639
1552955_at	11.3	A	0.246094
1552957_at	0.5	A	0.888428
1569729_a_at	0.2	A	0.969727
1552960_at	0.9	A	0.696289
1552961_at	3.4	A	0.753906
1555509_a_at	9.2	A	0.27417
1552964_at	1.4	A	0.904785
1552965_a_at	2.7	A	0.466064
1552967_at	3.5	A	0.432373
1552969_a_at	26.8	P	0.000732
1552970_s_at	33	P	0.001221
1552971_at	0.6	A	0.932373
1552972_at	7.5	M	0.056152
1552973_at	3.5	A	0.533936
1552974_at	0.7	A	0.696289
1552975_x_at	5	A	0.567627
1552976_at	16.1	A	0.27417
1552977_a_at	161.9	P	0.000244
1552978_a_at	374.9	P	0.000244
1552979_at	1.2	A	0.780518
1552980_at	27.1	A	0.095215
1552982_a_at	10.3	A	0.5
1564757_a_at	13.4	P	0.037598
1552985_at	8.3	A	0.334473
1552986_at	1.7	A	0.533936
1552987_a_at	2.2	A	0.432373
1552988_at	11.8	P	0.00415
1552990_at	0.5	A	0.994141
1552991_at	1.2	A	0.932373
1552993_at	0.6	A	0.904785
1552995_at	2.4	A	0.334473
1552997_a_at	32	P	0.046143
1552998_at	6.5	A	0.55835
1552999_a_at	0.8	A	0.888428
1553002_at	3.5	A	0.567627
1553003_at	16	A	0.219482
1553004_at	10.4	A	0.303711
1553006_at	5	A	0.72583
1553007_a_at	1.3	A	0.665527
1553009_s_at	1.8	A	0.72583
1553011_at	17.5	P	0.023926
1553013_at	3	A	0.72583
1553015_a_at	148.1	P	0.00415
1553016_at	0.9	A	0.633789
1564591_a_at	12.4	A	0.246094
1553019_at	16.4	A	0.144531
1553020_at	6.5	A	0.303711
1553021_s_at	63.5	A	0.080566
1553022_at	6.1	A	0.398926
1553023_a_at	11.9	A	0.095215
1553024_at	7.3	A	0.212891
1553025_at	7	A	0.665527
1553027_a_at	52.3	A	0.398926
1553028_at	2.7	A	0.80542
1553030_a_at	59	P	0.00415
1553031_at	6.5	A	0.303711
1553032_at	1.5	A	0.870361
1553033_at	70.8	P	0.000732
1553034_at	104.7	P	0.001221
1553036_at	1.6	A	0.888428
1553037_a_at	0.5	A	0.870361
1553039_a_at	3.6	A	0.991943
1564536_at	6.8	A	0.432373
1564537_a_at	0.5	A	0.98584
1553041_at	0.7	A	0.999756
1553042_a_at	16.8	A	0.366211
1553043_a_at	7.7	A	0.633789
1553044_at	8.2	A	0.466064
1553045_at	0.6	A	0.943848
1553046_s_at	3.6	A	0.696289
1553047_at	20.6	A	0.533936
1553048_a_at	58.4	P	0.001953
1555035_a_at	5.1	A	0.533936
1553051_s_at	2.2	A	0.780518
1553052_at	0.4	A	0.904785
1553053_at	1.2	A	0.72583
1553055_a_at	10.9	A	0.19458
1553057_at	12.6	A	0.171387
1553058_at	3.1	A	0.80542
1553059_at	1	A	0.919434
1553060_at	15.2	A	0.246094
1553061_at	1.2	A	0.994141
1553062_at	2.7	A	0.665527
1553063_at	13.2	A	0.246094
1553064_at	0.8	A	0.888428
1553066_at	2.9	A	0.533936
1553067_a_at	3.4	A	0.888428
1553069_at	2	A	0.753906
1553070_a_at	19.2	A	0.398926
1553071_a_at	0.7	A	0.665527
1553072_at	1.5	A	0.780518
1553074_at	7.8	A	0.27417
1555708_a_at	3	A	0.780518
1553076_at	1.6	A	0.625488
1553077_at	2.4	A	0.533936
1553078_at	12.6	A	0.5
1553079_at	4.2	A	0.27417
1553080_at	6.6	A	0.303711
1553081_at	21.2	A	0.19458
1553082_at	1.5	A	0.850342
1553083_at	4.9	A	0.601074
1553084_at	8.5	P	0.046143
1553086_at	6.3	A	0.665527
1553087_at	1.9	A	0.665527
1553088_a_at	49.8	P	0.01416
1553093_a_at	3.8	A	0.466064
1553094_at	0.9	A	0.80542
1553096_s_at	168.2	P	0.00415
1553530_a_at	1035.2	P	0.000244
1553099_at	192.3	P	0.000244
1553101_a_at	576.4	P	0.000244
1553102_a_at	25.1	P	0.001953
1553103_at	571.2	P	0.000732
1553105_s_at	626	P	0.000244
1553106_at	253.1	P	0.000244
1553107_s_at	169.5	P	0.000732
1553108_at	131.7	P	0.000244
1553111_a_at	337.8	P	0.000244
1553112_s_at	179.3	P	0.000244
1553113_s_at	470.1	P	0.000244
1553114_a_at	18.9	A	0.601074
1553115_at	4.9	A	0.633789
1553117_a_at	174.4	P	0.001953
1553118_at	121.9	P	0.008057
1553120_at	55.6	P	0.000244
1553122_s_at	67.1	P	0.000244
1553123_at	10.8	A	0.219482
1553125_x_at	3.6	A	0.366211
1553126_a_at	2.4	A	0.533936
1553127_a_at	8.5	A	0.27417
1553129_at	1.6	A	0.657471
1553130_at	1.7	A	0.696289
1553131_a_at	7.8	A	0.366211
1553132_a_at	114.2	P	0.000244
1553133_at	20.5	P	0.008057
1553134_s_at	2.2	A	0.432373
1553136_at	56	A	0.171387
1553137_s_at	38.2	A	0.095215
1553138_a_at	0.7	A	0.962402
1553139_s_at	35.1	P	0.037598
1553140_at	13.4	P	0.010742
1553141_at	8	A	0.171387
1553142_at	17.6	P	0.000244
1553145_at	31.6	P	0.018555
1553146_at	4.9	A	0.303711
1553147_at	0.6	A	0.919434
1553148_a_at	77.7	P	0.001221
1553150_at	29.8	P	0.005859
1553151_at	0.9	A	0.80542
1553153_at	17.2	M	0.056152
1553155_x_at	13.5	P	0.018555
1553156_at	0.9	A	0.665527
1553157_at	25.5	P	0.000244
1553158_at	31.1	P	0.023926
1553159_at	17.5	A	0.246094
1553162_x_at	101.8	P	0.001221
1553163_at	16.3	A	0.111572
1553165_at	6.3	A	0.366211
1553166_at	31.3	P	0.023926
1553167_a_at	40.1	P	0.000244
1553168_at	7.8	A	0.533936
1553169_at	1	A	0.888428
1553171_x_at	6.7	A	0.27417
1553172_at	364.2	P	0.001221
1553174_at	3.3	A	0.753906
1553175_s_at	60.5	P	0.000244
1553176_at	1.9	A	0.665527
1553177_at	0.7	A	0.753906
1553178_a_at	53.3	P	0.046143
1553179_at	26.4	P	0.030273
1553180_at	15.2	P	0.010742
1553181_at	28.4	P	0.003906
1553183_at	2.8	A	0.5
1553185_at	218.4	P	0.000244
1553186_x_at	154	P	0.000244
1553188_s_at	0.8	A	0.870361
1553190_s_at	16.1	A	0.303711
1553191_at	3.7	A	0.334473
1553192_at	11.3	P	0.001953
1553193_at	7.5	A	0.219482
1553194_at	14.2	P	0.037598
1553196_a_at	0.3	A	0.99585
1553197_at	0.5	A	0.870361
1553199_at	0.3	A	0.799316
1553202_at	44.4	P	0.001953
1553204_at	18.7	A	0.067627
1553205_at	29.1	P	0.023926
1553207_at	20	P	0.023926
1553208_s_at	5.6	A	0.27417
1553209_at	45.5	A	0.149658
1553211_at	0.8	A	0.696289
1553212_at	14.3	A	0.171387
1553213_a_at	7.9	A	0.466064
1553214_a_at	0.2	A	0.870361
1553215_s_at	4.9	A	0.780518
1553216_at	50.7	P	0.00293
1553217_s_at	41.3	P	0.001221
1553218_a_at	304	P	0.000732
1553219_a_at	80.8	P	0.000244
1553220_at	42	P	0.000732
1553221_at	79.3	P	0.000244
1553222_at	49.7	A	0.149658
1553224_at	3.1	A	0.533936
1553225_s_at	66	P	0.001221
1553226_at	4.3	A	0.601074
1553227_s_at	81.7	P	0.000244
1553228_at	13.7	P	0.01416
1553229_at	12.9	A	0.398926
1553232_at	3.2	A	0.466064
1553234_at	12.4	A	0.149658
1553235_at	1.9	A	0.870361
1553237_x_at	30.7	M	0.056152
1553238_a_at	17.5	P	0.046143
1553239_at	22.3	A	0.246094
1553241_at	5.5	A	0.567627
1569481_s_at	26.3	P	0.030273
1553243_at	7.5	A	0.27417
1553244_at	54.7	P	0.000732
1553246_a_at	19.3	A	0.567627
1553247_a_at	33.8	P	0.030273
1553248_at	9.6	A	0.219482
1553249_at	0.3	A	0.969727
1553252_a_at	73.8	P	0.000244
1553253_at	4.9	A	0.665527
1553254_at	12.5	A	0.246094
1553255_at	2.7	A	0.72583
1553257_at	15.6	A	0.171387
1553258_at	11	A	0.334473
1553260_s_at	0.2	A	0.98584
1553261_x_at	0.1	A	0.943848
1553262_a_at	93.5	A	0.246094
1553263_at	47.4	A	0.149658
1553264_a_at	14	A	0.398926
1553265_at	14.1	P	0.037598
1553266_at	0.3	A	0.888428
1553267_a_at	45.7	P	0.046143
1553268_at	28	M	0.056152
1553269_at	65.6	P	0.000244
1553271_at	3.9	A	0.358154
1553272_at	28.9	A	0.246094
1553274_a_at	330	P	0.000244
1553275_s_at	2.6	A	0.398926
1553276_at	0.3	A	0.828613
1553277_at	6.7	A	0.129639
1553279_at	13.7	A	0.466064
1553280_at	32.1	P	0.008057
1553281_at	1.1	A	0.994141
1553282_at	0.3	A	0.780518
1553284_s_at	16.6	A	0.246094
1553285_s_at	30.2	P	0.018555
1553286_at	38.8	P	0.000244
1553288_a_at	7.6	A	0.27417
1562914_a_at	21.3	A	0.246094
1553292_s_at	53.8	P	0.001953
1553293_at	3.6	A	0.466064
1553295_at	0.3	A	0.850342
1553296_at	2.6	A	0.390137
1553297_a_at	10.4	A	0.466064
1553298_at	4.2	A	0.432373
1553299_at	59.5	P	0.001953
1553300_a_at	35	P	0.037598
1553301_a_at	41.9	P	0.01416
1553303_at	6.2	A	0.696289
1553304_at	12.4	A	0.19458
1553306_at	1.4	A	0.828613
1560142_at	1.4	A	0.390137
1553310_at	8.1	A	0.303711
1553311_at	0.8	A	0.665527
1553313_s_at	29.1	P	0.023926
1553314_a_at	3.8	A	0.753906
1553315_at	8.8	P	0.00415
1553316_at	1.8	A	0.665527
1553317_s_at	4.8	A	0.219482
1553318_at	3.8	A	0.5
1553319_at	9.8	A	0.171387
1553320_s_at	1.4	A	0.567627
1553321_a_at	10.1	A	0.111572
1553322_s_at	23	P	0.005859
1553323_a_at	10.9	A	0.095215
1553325_at	2.4	A	0.665527
1553326_at	1.1	A	0.533936
1553327_a_at	5.5	A	0.633789
1553328_a_at	4.5	A	0.5
1553329_at	3.3	A	0.334473
1553330_at	1.3	A	0.601074
1561687_a_at	114.3	P	0.000732
1553333_at	5.9	A	0.80542
1553335_x_at	1.3	A	0.567627
1553336_a_at	97.9	P	0.030273
1553338_at	387.3	P	0.000244
1553340_s_at	26.5	A	0.149658
1553341_at	1.9	A	0.828613
1553344_at	0.2	A	0.989258
1553346_a_at	40.1	P	0.023926
1553347_s_at	9.6	A	0.432373
1553348_a_at	143.1	P	0.00293
1553349_at	15.2	P	0.010742
1553350_at	11.7	A	0.633789
1553351_at	34.7	M	0.056152
1553352_x_at	15.1	A	0.27417
1553354_a_at	41.7	P	0.001953
1553355_at	1.3	A	0.780518
1553356_at	7.8	A	0.219482
1553357_at	4.1	A	0.326416
1553359_at	20.6	A	0.72583
1553361_x_at	24.2	A	0.665527
1553362_at	0.2	A	0.870361
1553363_at	0.9	A	0.72583
1553364_at	1.3	A	0.72583
1553365_at	7.2	A	0.219482
1553366_s_at	16.7	A	0.533936
1553367_a_at	22.2	A	0.398926
1553369_at	2.3	A	0.828613
1553371_at	1.7	A	0.601074
1553372_at	9.5	A	0.366211
1553373_at	12.1	P	0.030273
1553374_at	2.4	A	0.72583
1553375_at	10.7	A	0.334473
1553376_a_at	0.6	A	0.601074
1553378_a_at	24.4	P	0.046143
1553380_at	0.3	A	0.953857
1554176_a_at	65.2	P	0.000732
