^SAMPLE = GSM281776
!Sample_title = 293-tet-On-NOR1 with doxycycline
!Sample_geo_accession = GSM281776
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured with doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = with doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281776/suppl/GSM281776.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 plus doxycycline
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
239565_at	75.1	P	0.00415
239566_at	0.5	A	0.870361
239567_at	10.4	A	0.19458
239568_at	25.2	A	0.27417
239569_at	0.8	A	0.904785
239570_at	9.3	A	0.533936
239571_at	13.6	P	0.001221
239572_at	116.9	P	0.000244
239573_at	0.9	A	0.80542
239574_at	4.1	A	0.72583
239575_at	6.5	A	0.212891
239576_at	1.1	A	0.665771
239577_at	11.3	P	0.001953
239578_at	11.5	P	0.018555
239579_at	167.5	P	0.000244
239580_at	3.7	A	0.828613
239581_at	13.3	A	0.27417
239582_at	28.2	A	0.129639
239583_x_at	39.7	A	0.080566
239584_at	17.4	A	0.19458
239585_at	7.9	M	0.056152
239586_at	42	A	0.171387
239587_at	16.3	P	0.018555
239588_s_at	15.4	A	0.129639
239589_at	11	A	0.432373
239590_x_at	1.2	A	0.962402
239591_at	4.2	A	0.129639
239592_at	21.5	A	0.111572
239593_at	28	P	0.008057
239594_at	4.8	A	0.533936
239595_at	1.2	A	0.780518
239596_at	60.8	P	0.000244
239597_at	15.1	A	0.334473
239598_s_at	109	P	0.001953
239599_at	18.6	A	0.246094
239600_at	13.2	P	0.010742
239601_at	36.2	A	0.095215
239602_at	62.2	P	0.001953
239603_x_at	19.9	P	0.00415
239604_at	6.8	A	0.149658
239605_x_at	8.2	A	0.19458
239606_at	7.5	A	0.29541
239607_at	31.8	A	0.219482
239608_at	1.8	A	0.904785
239609_s_at	13.8	A	0.129639
239610_at	1.2	A	0.904785
239611_at	5.6	A	0.27417
239612_at	29.3	P	0.001953
239613_at	1.2	A	0.753906
239614_x_at	8.3	P	0.037598
239615_at	16	A	0.246094
239616_at	22.6	A	0.366211
239617_at	12.4	A	0.19458
239618_at	11.4	A	0.303711
239619_at	1.2	A	0.696289
239620_at	6.2	A	0.19458
239621_at	0.5	A	0.828613
239622_at	0.9	A	0.932373
239623_at	9.3	A	0.398926
239624_at	9.5	A	0.80542
239625_at	1	A	0.466064
239626_x_at	3.5	A	0.80542
239627_at	2.8	A	0.780518
239628_at	3.8	A	0.850342
239629_at	11.9	P	0.000244
239630_at	1.2	A	0.696289
239631_at	2.6	A	0.567627
239632_at	5	A	0.398926
239633_at	28.6	P	0.023926
239634_at	1.4	A	0.870361
239635_at	24.3	A	0.27417
239636_at	7.1	A	0.432373
239637_at	18.4	A	0.334473
239638_at	6	A	0.567627
239639_at	19.8	P	0.018555
239640_at	6.6	A	0.334473
239641_at	42	A	0.432373
239642_at	4.7	A	0.432373
239643_at	1.1	A	0.962402
239644_at	85.8	P	0.00415
239645_at	2.7	A	0.828613
239646_at	1.3	A	0.466064
239647_at	21.2	A	0.171387
239648_at	69.9	P	0.00293
239649_at	6.7	A	0.334473
239650_at	33.5	P	0.000244
239651_at	9.5	A	0.19458
239652_at	5.6	A	0.366211
239653_at	26	A	0.067627
239654_at	6.7	A	0.171387
239655_at	4.2	A	0.398926
239656_at	19	A	0.466064
239657_x_at	201.2	P	0.010742
239658_at	3.6	A	0.601074
239659_at	31.5	P	0.046143
239660_at	8.2	A	0.095215
239661_at	7.9	A	0.303711
239662_x_at	1.7	A	0.870361
239663_x_at	1.8	A	0.828613
239664_at	8.6	P	0.023926
239665_at	1.3	A	0.601074
239666_at	22.8	A	0.149658
239667_at	0.8	A	0.919434
239668_at	48	P	0.023926
239669_at	7.7	A	0.266846
239670_at	52.7	P	0.005859
239671_at	62.6	P	0.010742
239672_at	2.6	A	0.27417
239673_at	3.2	A	0.398926
239674_at	11.9	A	0.334473
239675_at	1.3	A	0.80542
239676_x_at	3	A	0.904785
239677_at	31.6	P	0.046143
239678_at	50	P	0.000244
239679_at	17	P	0.00293
239680_at	187.1	P	0.000244
239681_at	22.8	A	0.149658
239682_at	30.8	P	0.008057
239683_at	12.7	A	0.171387
239684_at	7.1	A	0.303711
239685_at	9.3	A	0.129639
239686_at	1.3	A	0.696289
239687_at	22.1	A	0.095215
239688_at	35.8	P	0.023926
239689_at	7	A	0.601074
239690_at	3	A	0.80542
239691_at	6	A	0.665527
239692_at	5.1	A	0.303711
239693_at	10.8	P	0.037598
239694_at	35.4	P	0.005859
239695_at	10	A	0.5
239696_at	64.2	P	0.037598
239697_x_at	16.4	P	0.030273
239698_at	16.7	P	0.037598
239699_s_at	19.2	A	0.149658
239700_at	12.6	A	0.303711
239701_at	8.1	A	0.533936
239702_x_at	17.2	A	0.334473
239703_at	41.3	P	0.00293
239704_at	1.3	A	0.994141
239705_at	17.9	A	0.067627
239706_x_at	20	A	0.601074
239707_at	5.9	A	0.466064
239708_at	0.3	A	0.953857
239709_at	35.5	P	0.010742
239710_at	159.3	P	0.000244
239711_at	54.7	P	0.023926
239712_at	6.3	A	0.246094
239713_at	21.4	A	0.219482
239714_at	13.4	M	0.056152
239715_at	45.9	P	0.000244
239716_at	7.1	A	0.334473
239717_at	12.6	A	0.27417
239718_at	1	A	0.533936
239719_at	88.4	P	0.000244
239720_at	63.6	A	0.398926
239721_at	1.8	A	0.390137
239722_at	9.5	P	0.023926
239723_at	9.3	P	0.01416
239724_at	15.7	A	0.095215
239725_at	29.9	P	0.000732
239726_at	3.6	A	0.466064
239727_at	1.4	A	0.80542
239728_at	10.8	A	0.27417
239729_at	45.4	P	0.00415
239730_at	103.2	P	0.001221
239731_at	18.1	A	0.080566
239732_x_at	17.4	A	0.219482
239733_at	1.4	A	0.780518
239734_at	26.8	P	0.030273
239735_at	25	P	0.008057
239736_at	1.7	A	0.850342
239737_at	37	A	0.111572
239738_at	4.5	A	0.303711
239739_at	3.4	A	0.390625
239740_at	9	A	0.696289
239741_at	30.9	P	0.001953
239742_at	106.2	P	0.018555
239743_at	23.3	A	0.303711
239744_at	36.6	A	0.067627
239745_at	6.1	A	0.567627
239746_at	17.3	A	0.149658
239747_s_at	3.6	A	0.601074
239748_x_at	350.4	P	0.000244
239749_at	36.5	P	0.005859
239750_x_at	25.3	P	0.00293
239751_at	27.6	P	0.018555
239752_at	295.5	P	0.000244
239753_at	23.2	P	0.005859
239754_at	15.2	A	0.219482
239755_at	11.6	A	0.466064
239756_at	19.2	A	0.27417
239757_at	1.8	A	0.366211
239758_at	3.6	A	0.533936
239759_at	14.2	P	0.005859
239760_at	171	P	0.001221
239761_at	86.7	P	0.000244
239762_at	27.3	A	0.27417
239763_at	60.9	A	0.111572
239764_at	15.9	P	0.030273
239765_at	20.9	M	0.056152
239766_at	0.8	A	0.981445
239767_at	16.4	P	0.01416
239768_x_at	101.2	P	0.000244
239769_at	1.5	A	0.72583
239770_at	20.9	A	0.334473
239771_at	20.5	P	0.008057
239772_x_at	13.4	A	0.303711
239773_at	32.7	P	0.005859
239774_at	17.1	A	0.432373
239775_at	61	P	0.00293
239776_at	7.3	P	0.000732
239777_at	7.7	A	0.19458
239778_x_at	11.7	P	0.001221
239779_at	18.9	A	0.095215
239780_at	13	P	0.046143
239781_at	2.3	A	0.753906
239782_at	1.2	A	0.888428
239783_at	10.4	A	0.5
239784_at	1.2	A	0.5
239785_at	42.3	P	0.01416
239786_at	2.9	A	0.5
239787_at	2.8	A	0.533936
239788_at	13.5	P	0.008057
239789_at	13.5	A	0.27417
239790_s_at	147.9	P	0.001221
239791_at	72.7	P	0.01416
239792_at	127.3	P	0.000244
239793_at	14.9	P	0.010742
239794_at	38.9	P	0.001221
239795_at	1.8	A	0.80542
239796_x_at	39.1	P	0.000244
239797_at	13.4	P	0.037598
239798_at	16.3	A	0.095215
239799_at	56.4	P	0.018555
239800_at	23.9	A	0.129639
239801_at	201	P	0.000244
239802_at	3.8	A	0.633789
239803_at	6.1	A	0.696289
239804_at	1	A	0.870361
239805_at	13.5	A	0.696289
239806_at	6.5	A	0.219482
239807_at	2.2	A	0.969727
239808_at	13.9	P	0.030273
239809_at	4.3	A	0.5
239810_at	10.9	A	0.567627
239811_at	23.9	P	0.046143
239812_s_at	23.7	A	0.219482
239813_at	15.5	A	0.303711
239814_at	5.2	A	0.5
239815_at	18.7	A	0.080566
239816_at	49.1	M	0.056152
239817_at	0.5	A	0.989258
239818_x_at	26.4	P	0.00415
239819_at	0.7	A	0.943848
239820_at	7.4	A	0.366211
239821_at	37.8	A	0.149658
239822_at	6.3	A	0.219482
239823_at	22	A	0.19458
239824_s_at	277.7	P	0.000732
239825_at	40.1	P	0.000244
239826_at	18.3	P	0.030273
239827_at	0.5	A	0.962402
239828_at	46.9	M	0.056152
239829_at	6.5	A	0.432373
239830_at	17.8	P	0.005859
239831_at	25.9	P	0.010742
239832_at	1.5	A	0.850342
239833_at	17.4	A	0.067627
239834_at	109	P	0.000244
239835_at	180.9	P	0.000732
239836_at	6.1	A	0.5
239837_at	68.8	M	0.056152
239838_at	38.1	A	0.129639
239839_at	50.8	P	0.001953
239840_at	14.5	A	0.19458
239841_at	25.9	P	0.00415
239842_x_at	18.3	M	0.056152
239843_at	141.5	P	0.000244
239844_x_at	11	A	0.432373
239845_at	54.8	P	0.000732
239846_at	3.9	A	0.432373
239847_at	62.6	P	0.000244
239848_at	28.4	P	0.008057
239849_at	0.5	A	0.828613
239850_at	15.8	A	0.19458
239851_at	3.1	A	0.398926
239852_at	19.3	A	0.149658
239853_at	53.6	M	0.056152
239854_at	12.6	A	0.067627
239855_at	2.4	A	0.976074
239856_at	18.8	P	0.018555
239857_at	31.4	P	0.023926
239858_at	2.3	A	0.665527
239859_x_at	243.2	P	0.00415
239860_at	5.1	A	0.633789
239861_at	10.4	A	0.366211
239862_at	0.9	A	0.80542
239863_at	87.2	P	0.00415
239864_at	4.7	A	0.466064
239865_at	13.4	A	0.171387
239866_at	83.3	P	0.005859
239867_at	9.1	A	0.095215
239868_at	2.4	A	0.633789
239869_at	3.9	A	0.780518
239870_at	58.3	P	0.023926
239871_at	0.5	A	0.888428
239872_at	9	M	0.056152
239873_at	38.1	A	0.432373
239874_at	2	A	0.432373
239875_at	4	A	0.633789
239876_at	15.2	A	0.296143
239877_at	23.8	A	0.095215
239878_at	32	P	0.010742
239879_at	2.4	A	0.80542
239880_at	6.9	A	0.567627
239881_at	11.7	A	0.171387
239882_at	10.2	A	0.601074
239883_s_at	9.8	A	0.219482
239884_at	12.9	A	0.19458
239885_at	2.1	A	0.981445
239886_at	0.7	A	0.981445
239887_at	0.7	A	0.828613
239888_at	44.4	P	0.000244
239889_at	1.7	A	0.665527
239890_s_at	14.1	A	0.219482
239891_x_at	187.4	P	0.018555
239892_at	2.2	A	0.601074
239893_at	17	A	0.095215
239894_at	18.7	A	0.303711
239895_at	4.5	A	0.171387
239896_at	207.4	P	0.001221
239897_at	115	P	0.000244
239898_x_at	64.3	P	0.01416
239899_at	11.7	A	0.19458
239900_x_at	13.5	P	0.00415
239901_at	1.6	A	0.962402
239902_at	7	A	0.067627
239903_at	2.3	A	0.466064
239904_at	0.9	A	0.80542
239905_at	0.4	A	0.943848
239906_at	53.8	P	0.00293
239907_at	1.7	A	0.72583
239908_at	3	A	0.633789
239909_at	1.8	A	0.919434
239910_at	16.4	A	0.095215
239911_at	73.4	P	0.010742
239912_at	24.3	A	0.334473
239913_at	242.6	P	0.000244
239914_at	0.3	A	0.888428
239915_at	52.2	A	0.219482
239916_at	14.4	A	0.067627
239917_at	1.7	A	0.557373
239918_at	3.3	A	0.72583
239919_at	7.5	A	0.219482
239920_at	4.3	A	0.5
239921_at	9.6	A	0.129639
239922_at	56.7	P	0.000244
239923_at	8.3	A	0.601074
239924_at	11.3	A	0.398926
239925_at	6.2	A	0.601074
239926_at	2.2	A	0.80542
239927_at	10.1	A	0.303711
239928_at	35.9	P	0.005859
239929_at	21.3	A	0.171387
239930_at	9	A	0.366211
239931_at	0.8	A	0.780518
239932_at	1.9	A	0.696289
239933_x_at	1.6	A	0.72583
239934_x_at	64.7	P	0.000732
239935_at	6.4	A	0.5
239936_at	9.9	P	0.030273
239937_at	13.7	P	0.018555
239938_x_at	5.4	A	0.171387
239939_at	2.8	A	0.828613
239940_at	20.9	P	0.046143
239941_at	22	A	0.246094
239942_at	9	P	0.010742
239943_x_at	23.4	P	0.005859
239944_at	19.4	A	0.219482
239945_at	1.1	A	0.753906
239946_at	6.6	A	0.080566
239947_at	17	A	0.19458
239948_at	11.4	P	0.043945
239949_at	26	A	0.067627
239950_at	42.2	P	0.010742
239951_at	27.6	A	0.095215
239952_at	19	A	0.19458
239953_at	21	A	0.398926
239954_at	11.1	A	0.27417
239955_at	2.6	A	0.533936
239956_at	9.9	A	0.303711
239957_at	2.1	A	0.72583
239958_at	3.2	A	0.334473
239959_x_at	47.2	P	0.01416
239960_x_at	124.5	P	0.000244
239961_at	2.1	A	0.72583
239962_at	0.4	A	0.943848
239963_at	4.2	A	0.303711
239964_at	11.3	A	0.432373
239965_at	9.3	A	0.533936
239966_at	2.6	A	0.334473
239967_at	15.2	A	0.219482
239968_at	0.4	A	0.953857
239969_at	4	A	0.665527
239970_at	16.8	M	0.056152
239971_at	2.6	A	0.665527
239972_at	15	A	0.219482
239973_at	27.7	P	0.001221
239974_at	20.9	A	0.171387
239975_at	5.1	A	0.366211
239976_at	15.1	A	0.366211
239977_at	16.4	P	0.037598
239978_at	13.4	A	0.067627
239979_at	19.9	P	0.037598
239980_at	2.6	A	0.27417
239981_x_at	1.4	A	0.994141
239982_at	30.4	A	0.149658
239983_at	14.6	P	0.001221
239984_at	7.5	A	0.246094
239985_at	1.5	A	0.80542
239986_at	6	A	0.567627
239987_at	4.8	A	0.633789
239988_at	34.6	P	0.00293
239989_at	88.2	P	0.00415
239990_at	2.1	A	0.80542
239991_at	3.1	A	0.753906
239992_at	13.8	A	0.19458
239993_at	9.6	A	0.665527
239994_at	2.6	A	0.633789
239995_at	230.5	P	0.000244
239996_x_at	2.6	A	0.665527
239997_at	20.5	A	0.111572
239998_at	8.4	A	0.5
239999_at	2.1	A	0.366211
240000_at	13.6	P	0.01416
240001_at	1.6	A	0.888428
240002_at	1.1	A	0.601074
240003_at	19	A	0.432373
240004_at	2.2	A	0.665527
240005_at	11.2	A	0.303711
240006_at	2.6	A	0.303711
240007_at	5.8	A	0.696289
240008_at	12.9	A	0.111572
240009_at	3.3	A	0.780518
240010_at	1.5	A	0.870361
240011_at	24.2	P	0.008057
240012_at	19.9	A	0.27417
240013_at	67.4	P	0.000244
240014_at	28.6	A	0.095215
240015_at	37.2	P	0.010742
240016_at	10.4	P	0.037598
240017_at	19.8	A	0.466064
240018_at	3	A	0.567627
240019_at	0.6	A	0.962402
240020_at	44	P	0.000244
240021_at	5.7	A	0.398926
240022_at	0.4	A	0.888428
240023_at	16.5	A	0.432373
240024_at	15.1	A	0.633789
240025_x_at	30.1	P	0.037598
240026_x_at	10.2	A	0.129639
240027_at	40.1	P	0.001953
240028_at	4.1	A	0.144531
240029_at	34.8	A	0.095215
240030_at	10.1	A	0.5
240031_at	15.2	A	0.095215
240032_at	9.1	A	0.665527
240033_at	2.5	A	0.969727
240034_at	2.6	A	0.696289
240035_at	19.6	A	0.080566
240036_at	0.9	A	0.601074
240037_at	39.4	P	0.046143
240038_at	12.6	P	0.037598
240039_at	16.9	A	0.111572
240040_at	29.4	P	0.010742
240041_at	30.5	P	0.005859
240042_at	13.6	P	0.01416
240043_at	3.2	A	0.466064
240044_x_at	269	P	0.001953
240045_at	2.3	A	0.753906
240046_at	17.5	P	0.01416
240047_at	1.4	A	0.981445
240048_at	19	A	0.334473
240049_at	6.8	A	0.129639
240050_s_at	4.4	A	0.432373
240051_at	0.7	A	0.980225
240052_at	17.2	A	0.219482
240053_x_at	10.1	A	0.533936
240054_at	53	A	0.149658
240055_at	2.7	A	0.80542
240056_at	3.8	A	0.633789
240057_at	2.9	A	0.780518
240058_at	0.3	A	0.981445
240059_at	8.2	A	0.334473
240060_at	5.5	A	0.398926
240061_at	5.2	A	0.129639
240062_at	0.8	A	0.491211
240063_at	1	A	0.601074
240064_at	2.2	A	0.72583
240065_at	2.4	A	0.72583
240066_at	19.6	A	0.129639
240067_at	0.7	A	0.943848
240068_at	6.2	A	0.239014
240069_at	64.3	P	0.005859
240070_at	4.1	A	0.601074
240071_at	1.5	A	0.919434
240072_at	6.8	A	0.303711
240073_at	2.6	A	0.466064
240074_at	3.5	A	0.601074
240075_at	10.8	A	0.219482
240076_at	23.4	A	0.219482
240077_at	6	A	0.303711
240078_at	0.5	A	0.533936
240079_at	13.5	A	0.246094
240080_at	15.6	A	0.095215
240081_at	16.3	P	0.030273
240082_s_at	0.4	A	0.943848
240083_at	3.4	A	0.72583
240084_at	22.7	A	0.219482
240085_at	11.5	P	0.030273
240086_at	7.8	A	0.080566
240087_at	0.9	A	0.904785
240088_at	19.1	P	0.01416
240089_at	39.2	P	0.037598
240090_at	0.8	A	0.601074
240091_at	6.1	A	0.19458
240092_at	13	A	0.27417
240093_x_at	0.2	A	0.904785
240094_at	12.7	A	0.398926
240095_at	33	P	0.000244
240096_at	6.1	A	0.696289
240097_at	4.1	A	0.753906
240098_at	19.1	A	0.171387
240099_at	4.5	A	0.466064
240100_at	3.1	A	0.80542
240101_at	12.1	A	0.067627
240102_at	8.2	A	0.567627
240103_at	6.2	A	0.567627
240104_at	10.2	A	0.334473
240105_at	38.6	P	0.005859
240106_at	62.7	P	0.001953
240107_at	8.2	A	0.432373
240108_at	14.5	P	0.01416
240109_at	9.2	A	0.466064
240110_at	25.3	P	0.030273
240111_at	25.3	M	0.056152
240112_at	1	A	0.828613
240113_at	1.5	A	0.601074
240114_s_at	42.7	P	0.01416
240115_at	21.4	A	0.334473
240116_at	11.3	A	0.432373
240117_at	7.2	A	0.466064
240118_at	6.9	A	0.246094
240119_at	17.4	A	0.398926
240120_at	5.9	A	0.246094
240121_x_at	96.5	P	0.000244
240122_at	16.7	A	0.095215
240123_at	20.7	A	0.149658
240124_at	32.3	A	0.334473
240125_at	15.5	A	0.111572
240126_x_at	45.4	A	0.171387
240127_at	1.5	A	0.976074
240128_at	6.2	A	0.27417
240129_at	18	A	0.432373
240130_at	3.7	A	0.432373
240131_at	5.3	A	0.432373
240132_at	1.9	A	0.888428
240133_x_at	4.9	A	0.246094
240134_at	8.2	A	0.432373
240135_x_at	2.7	A	0.780518
240136_at	16.5	A	0.398926
240137_at	7.3	A	0.19458
240138_at	15.8	A	0.149658
240139_at	17.6	A	0.149658
240140_s_at	0.6	A	0.976074
240141_at	5.4	A	0.398926
240142_at	29.4	A	0.303711
240143_at	13.9	P	0.046143
240144_at	2.4	A	0.466064
240145_at	29.1	A	0.080566
240146_at	16.5	P	0.00293
240147_at	6.5	A	0.601074
240148_at	43	P	0.01416
240149_at	28.1	P	0.001221
240150_at	1.9	A	0.696289
240151_at	23.8	A	0.432373
240152_at	17.3	P	0.030273
240153_at	29.7	P	0.001953
240154_at	1.1	A	0.904785
240155_x_at	31.2	P	0.037598
240156_at	3.9	A	0.303711
240157_at	7.9	A	0.334473
240158_at	7.5	A	0.095215
240159_at	1.5	A	0.533936
240160_x_at	3.1	A	0.432373
240161_s_at	8.6	A	0.067627
240162_at	31.7	M	0.056152
240163_at	2.5	A	0.334473
240164_at	3.6	A	0.466064
240165_at	6.8	A	0.19458
240166_x_at	54.6	P	0.037598
240167_at	4	A	0.601074
240168_at	9.8	A	0.303711
240169_at	4.9	A	0.129639
240170_at	19	A	0.080566
240171_at	1.1	A	0.665527
240172_at	84.5	P	0.000732
240173_at	23	P	0.037598
240174_at	13.1	A	0.171387
240175_at	11.7	A	0.533936
240176_at	11.9	A	0.219482
240177_at	13.8	A	0.080566
240178_at	4.5	A	0.432373
240179_at	0.9	A	0.696289
240180_at	42.8	P	0.018555
240181_at	22.8	A	0.067627
240182_at	6.7	A	0.149658
240183_at	2.2	A	0.828613
240184_at	14.1	A	0.246094
240185_at	25.2	P	0.030273
240186_at	5.2	A	0.567627
240187_at	21.3	M	0.056152
240188_at	17.9	A	0.171387
240189_at	65.4	P	0.023926
240190_at	28.8	P	0.01416
240191_at	32.2	P	0.000244
240192_at	1.9	A	0.780518
240193_at	0.8	A	0.828613
240194_at	11.8	A	0.219482
240195_at	9.2	A	0.19458
240196_at	4.8	A	0.27417
240197_at	15.1	A	0.432373
240198_at	5.7	A	0.633789
240199_x_at	21.2	A	0.149658
240200_at	0.9	A	0.870361
240201_at	41.2	P	0.001221
240202_x_at	30.5	A	0.111572
240203_at	7.7	A	0.601074
240204_at	7.6	A	0.095215
240205_x_at	45.3	P	0.010742
240206_at	75.6	P	0.001953
240207_at	0.7	A	0.601074
240208_at	0.6	A	0.98584
240209_at	2.9	A	0.969727
240210_at	10.6	A	0.366211
240211_at	9.2	A	0.095215
240212_at	6.8	A	0.366211
240213_at	6.5	A	0.27417
240214_at	74.3	P	0.000732
240215_at	0.9	A	0.953857
240216_at	4.2	A	0.5
240217_s_at	48.2	P	0.000732
240218_at	10.5	A	0.398926
240219_at	0.9	A	0.999756
240220_at	9.2	A	0.303711
240221_at	40.7	P	0.000244
240222_at	13	A	0.125
240223_at	12.3	A	0.5
240224_at	20.1	A	0.366211
240225_at	2.2	A	0.828613
240226_at	1.8	A	0.358154
240227_at	1.4	A	0.828613
240228_at	0.2	A	0.919434
240229_at	35.7	P	0.046143
240230_s_at	44.2	P	0.023926
240231_at	11.2	A	0.171387
240232_at	6.5	A	0.466064
240233_at	61.6	A	0.219482
240234_at	17.3	M	0.056152
240235_at	14.5	A	0.246094
240236_at	9.3	A	0.129639
240237_at	37.1	P	0.00293
240238_at	5.4	A	0.601074
240239_at	303.3	P	0.005859
240240_at	24.4	P	0.046143
240241_at	18.8	A	0.303711
240242_at	13.4	A	0.5
240243_at	13.9	M	0.056152
240244_at	5.3	A	0.533936
240245_at	15.4	P	0.037598
240246_at	0.7	A	0.696289
240247_at	23.1	A	0.149658
240248_at	1	A	0.98584
240249_at	11.6	A	0.366211
240250_at	2.7	A	0.398926
240251_at	0.7	A	0.633789
240252_at	19.6	A	0.19458
240253_at	1.5	A	0.533936
240254_at	3.3	A	0.72583
240255_at	49.5	A	0.171387
240256_at	5.8	A	0.633789
240257_at	12.1	A	0.111572
240258_at	10.3	A	0.633789
240259_at	42	P	0.000732
240260_at	8.3	A	0.398926
240261_at	158.2	P	0.001221
240262_at	7.3	A	0.080566
240263_at	10	A	0.129639
240264_at	15.1	A	0.19458
240265_at	0.7	A	0.919434
240266_at	8.4	A	0.171387
240267_at	5.2	A	0.27417
240268_at	9.4	A	0.398926
240269_at	1.3	A	0.870361
240270_x_at	52.4	A	0.398926
240271_at	9.6	A	0.080566
240272_at	0.9	A	0.989258
240273_at	24.7	A	0.149658
240274_at	3.9	A	0.753906
240275_at	2.6	A	0.72583
240276_at	14	A	0.27417
240277_at	200.2	P	0.000244
240278_at	23.9	A	0.432373
240279_at	19.1	P	0.046143
240280_at	139.8	A	0.171387
240281_at	70.2	A	0.171387
240282_at	2	A	0.962402
240283_at	10.3	A	0.533936
240284_x_at	3	A	0.753906
240285_at	0.5	A	0.919434
240286_at	18.9	A	0.432373
240287_at	5.8	A	0.567627
240288_at	9.7	P	0.022705
240289_at	29.6	A	0.219482
240290_at	30.4	P	0.030273
240291_at	24.3	A	0.171387
240292_x_at	13	P	0.01416
240293_at	0.9	A	0.850342
240294_at	34.5	A	0.080566
240295_at	30.4	P	0.037598
240296_at	4.6	A	0.129639
240297_at	8.2	A	0.5
240298_at	2.7	A	0.567627
240299_at	8.8	A	0.129639
240300_at	9.3	A	0.303711
240301_at	10.4	A	0.19458
240302_at	25	A	0.171387
240303_at	6.2	A	0.567627
240304_s_at	47.4	P	0.001953
240305_at	1.2	A	0.943848
240306_at	8.6	A	0.5
240307_at	21.4	P	0.005859
240308_at	4.3	A	0.303711
240309_at	1.6	A	0.870361
240310_at	51.6	P	0.037598
240311_at	6.3	A	0.753906
240312_at	28	A	0.165771
240313_at	2.6	A	0.870361
240314_at	12.3	M	0.056152
240315_at	13.5	A	0.334473
240316_at	7.3	A	0.303711
240317_at	2.4	A	0.696289
240318_at	22.6	A	0.303711
240319_at	20.9	P	0.005859
240320_at	18.9	A	0.149658
240321_at	4.6	A	0.398926
240322_at	12.1	P	0.037598
240323_at	3	A	0.850342
240324_at	15.2	A	0.111572
240325_x_at	3.4	A	0.696289
240326_at	9.1	A	0.149658
240327_at	3.6	A	0.567627
240328_at	3	A	0.780518
240329_at	7.1	A	0.398926
240330_at	8	P	0.046143
240331_at	5.3	A	0.334473
240332_at	9.8	A	0.19458
240333_at	2	A	0.753906
240334_at	6	A	0.171387
240335_at	5.6	A	0.533936
240336_at	1	A	0.665527
240337_at	6	A	0.129639
240338_at	6.8	P	0.030273
240339_at	34.2	A	0.246094
240340_at	2.8	A	0.567627
240341_at	1.9	A	0.780518
240342_at	32.9	A	0.246094
240343_at	1.5	A	0.904785
240344_x_at	198.8	P	0.000244
240345_x_at	3.4	A	0.870361
240346_at	2.3	A	0.72583
240347_at	1.1	A	0.989258
240348_at	5.9	A	0.219482
240349_at	194.5	P	0.000244
240350_at	1.9	A	0.72583
240351_at	1.5	A	0.780518
240352_at	1.5	A	0.932373
240353_s_at	1.5	A	0.601074
240354_at	9.3	A	0.080566
240355_at	58	P	0.00293
240356_s_at	7.2	A	0.295166
240357_at	15.6	A	0.334473
240358_at	16.4	A	0.334473
240359_at	19.4	A	0.171387
240360_at	3.3	A	0.72583
240361_at	1.5	A	0.567627
240362_at	1.1	A	0.981445
240363_at	16.6	P	0.018555
240364_at	7.1	A	0.219482
240365_at	92.6	P	0.000732
240366_at	3.8	A	0.5
240367_at	31.2	A	0.171387
240368_at	20.7	A	0.129639
240369_at	21.6	A	0.080566
240370_at	6.1	A	0.149658
240371_at	2.4	A	0.633789
240372_at	39	P	0.030273
240373_at	28.2	A	0.149658
240374_at	23.9	A	0.303711
240375_at	12.2	A	0.246094
240376_s_at	1.2	A	0.976074
