^SAMPLE = GSM281775
!Sample_title = 293-tet-On-NOR1 without doxycycline
!Sample_geo_accession = GSM281775
!Sample_status = Public on Dec 10 2008
!Sample_submission_date = Apr 16 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = 293-tet-On-NOR1 cells, doxycycline untreated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 293-tet-On-NOR1 cells were cultured without doxycycline for 24 hours.
!Sample_treatment_protocol_ch1 = without doxycycline
!Sample_growth_protocol_ch1 = DMEM supplemented with 10% FCS
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy mini column 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = in vitro transcription, Affymetrix protocol
!Sample_hyb_protocol = Labeled cRNA was hybridized with the array in the hybridization buffer for 16 hours.
!Sample_scan_protocol = GCOS (GeneChip operating software)
!Sample_description = To identify genes affected by NOR1 overexpression, we compared expression profiles between NOR1-induced 293-tet-On cells and its control cells.
!Sample_data_processing = GCOS (GeneChip operating software)
!Sample_platform_id = GPL570
!Sample_contact_name = Naganari,,Ohkura
!Sample_contact_email = nohkura@ncc.go.jp
!Sample_contact_phone = +81-3-3542-2511
!Sample_contact_fax = +81-3-3542-8170
!Sample_contact_department = Tumor Endocrinology Project
!Sample_contact_institute = National Cancer Center Research Institute
!Sample_contact_address = 5-1-1, Tsukiji, Chuo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 104-0045
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM281nnn/GSM281775/suppl/GSM281775.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE11185
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = NOR1 minus dox
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1566823_a_at	31.5	A	0.129639
1566824_at	18.3	A	0.398926
1566825_at	8.2	A	0.398926
1566830_at	2.1	A	0.753906
1566831_at	16.5	P	0.037598
1566832_at	1	A	0.773926
1566833_x_at	1	A	0.780518
1566834_at	1.2	A	0.962402
1566835_at	20.2	A	0.171387
1566836_at	1.1	A	0.625732
1566837_at	14.8	A	0.601074
1566839_at	10.5	A	0.366211
1566840_at	4.4	A	0.334473
1566841_at	23.1	A	0.303711
1566842_at	4.1	A	0.665527
1566843_at	5.8	A	0.567627
1566844_at	7.3	A	0.567627
1566846_at	6.7	A	0.398926
1566848_x_at	9	A	0.80542
1566851_at	21.8	A	0.080566
1566852_at	11.5	A	0.107422
1566853_at	1.1	A	0.932373
1566854_at	13.5	A	0.533936
1566860_at	6.3	A	0.456299
1566861_at	11.1	A	0.366211
1566862_at	3.6	A	0.398926
1566863_at	0.5	A	0.865479
1566865_at	0.9	A	0.665527
1566866_at	14.5	A	0.149658
1566867_at	13.3	A	0.398926
1566868_at	5.5	A	0.334473
1566869_at	0.3	A	0.753906
1566870_at	5	A	0.633789
1566873_at	1.4	A	0.953857
1566874_at	7.1	A	0.665527
1566879_at	17.9	A	0.095215
1566880_at	2.5	A	0.850342
1566881_at	6.2	A	0.27417
1566882_at	4.4	A	0.466064
1566884_at	13.1	A	0.19458
1566885_at	39	P	0.010742
1566887_x_at	168.6	P	0.00415
1566888_at	9	A	0.366211
1566889_at	1.4	A	0.626465
1566892_at	0.4	A	0.828613
1566893_at	1.6	A	0.870361
1566896_at	1.1	A	0.828613
1566897_at	1.8	A	0.753906
1566898_at	4	A	0.432373
1566899_at	6.3	A	0.303711
1566900_at	6.6	A	0.567627
1566901_at	9.6	A	0.080566
1566902_at	7.5	A	0.366211
1566903_at	4.8	A	0.753906
1566906_at	3.9	A	0.665527
1566908_at	24.9	P	0.030273
1566916_at	0.8	A	0.943848
1566917_at	17.9	A	0.334473
1566923_at	5.2	A	0.567627
1566924_at	15.8	A	0.111572
1566926_at	2	A	0.904785
1566927_at	28	A	0.129639
1566930_at	2.6	A	0.366211
1566931_at	5.4	A	0.80542
1566932_x_at	2.6	A	0.72583
1566934_at	21.2	A	0.219482
1566935_at	0.7	A	0.850342
1566937_at	15.2	P	0.005859
1566938_at	13.8	A	0.129639
1566947_at	1.1	A	0.932373
1566948_at	0.7	A	0.991211
1566949_at	24	A	0.080566
1566950_at	1	A	0.80542
1566951_at	13.9	A	0.27417
1566952_at	11.6	A	0.095215
1566953_x_at	12.9	A	0.067627
1566954_at	55.1	P	0.00415
1566955_at	11.6	A	0.398926
1566956_at	122.2	A	0.149658
1566957_at	2.3	A	0.953857
1566958_at	17.4	A	0.129639
1566959_at	0.4	A	0.466064
1566963_at	1.9	A	0.665527
1566964_at	1.8	A	0.72583
1566965_at	10.7	A	0.533936
1566966_at	0.9	A	0.98584
1566967_at	11.5	A	0.398926
1566968_at	1.4	A	0.976074
1566969_at	5.6	P	0.046143
1566970_at	2.8	A	0.72583
1566973_at	32.9	A	0.19458
1566974_at	14.6	A	0.5
1566978_at	1	A	0.991943
1566979_at	2.4	A	0.5
1566980_at	2.9	A	0.870361
1566981_at	9	A	0.389893
1566984_at	5	A	0.5
1566986_at	10.4	A	0.366211
1566987_s_at	56	A	0.111572
1566989_at	216.4	P	0.01416
1566990_x_at	143.3	P	0.046143
1566991_at	1.4	A	0.828613
1566994_at	5.8	A	0.366211
1566995_at	5	A	0.32666
1566999_at	12.8	A	0.149658
1567000_at	1.3	A	0.567627
1567008_at	5.4	A	0.303711
1567009_at	0.9	A	0.665527
1567010_at	2.1	A	0.953857
1567011_at	8.2	A	0.567627
1567013_at	53.4	P	0.01416
1567014_s_at	279.4	P	0.000244
1567015_at	4.2	A	0.398926
1567022_at	3.4	A	0.633789
1567023_at	2.1	A	0.72583
1567027_at	1.3	A	0.780518
1567028_s_at	16.2	A	0.398926
1567030_at	1.7	A	0.850342
1567031_at	9.6	A	0.080566
1567032_s_at	54.4	P	0.000732
1567035_at	6	A	0.665527
1567036_at	1.5	A	0.943848
1567044_s_at	24.4	P	0.001221
1567045_at	3.9	A	0.665527
1567054_at	9.7	A	0.466064
1567055_at	17.8	A	0.149658
1567056_at	0.7	A	0.904785
1567058_at	3.5	A	0.780518
1567059_at	1.5	A	0.533936
1567060_at	5.8	A	0.334473
1567064_at	1.8	A	0.665527
1567065_at	4	A	0.665527
1567068_at	1.6	A	0.932373
1567069_at	9.8	A	0.366211
1567076_at	5.6	A	0.149658
1567078_x_at	4.5	A	0.303711
1567079_at	21.5	A	0.129639
1567080_s_at	314	P	0.000244
1567081_x_at	125.1	P	0.00415
1567100_at	0.2	A	0.870361
1567101_at	13.8	A	0.080566
1567105_at	18.8	A	0.567627
1567139_at	3.5	A	0.665527
1567140_at	15.4	A	0.27417
1567166_at	45.1	P	0.010742
1567167_at	1.2	A	0.962402
1567173_at	1.8	A	0.432373
1567174_at	0.7	A	0.780518
1567179_at	6.7	A	0.27417
1567181_x_at	1.2	A	0.665527
1567182_at	0.4	A	0.870361
1567183_s_at	1.2	A	0.601074
1567213_at	262.1	P	0.000244
1567219_at	63.3	P	0.002686
1567222_x_at	40.8	P	0.000244
1567223_at	13.8	P	0.037598
1567224_at	12.9	P	0.008057
1567237_at	2	A	0.665527
1567238_at	9.2	A	0.5
1567240_x_at	1.4	A	0.753906
1567241_at	9.2	A	0.246094
1567242_at	21.8	A	0.246094
1567244_at	6.4	A	0.432373
1567245_at	1.1	A	0.567627
1567246_at	0.5	A	0.828613
1567247_at	3.5	A	0.633789
1567248_at	0.6	A	0.943848
1567249_at	1.9	A	0.828613
1567250_at	1.1	A	0.799316
1567251_at	12.6	A	0.19458
1567252_at	0.8	A	0.953857
1567253_at	2.9	A	0.753906
1567254_at	1.3	A	0.753906
1567255_at	2	A	0.850342
1567256_at	0.8	A	0.753906
1567257_at	2.5	A	0.696289
1567270_at	1.3	A	0.953857
1567271_at	3.7	A	0.80542
1567272_at	2.2	A	0.80542
1567273_at	9.9	A	0.432373
1567274_at	25.8	A	0.398926
1567277_at	5.6	A	0.219482
1567280_at	1	A	0.466064
1567281_at	0.4	A	0.696289
1567282_at	8.3	A	0.27417
1567284_at	2.1	A	0.601074
1567285_at	0.6	A	0.753906
1567286_at	25.9	A	0.080566
1567287_at	10.7	P	0.018555
1567288_at	7	M	0.056152
1567297_at	2.4	A	0.633789
1567298_at	25.8	A	0.27417
1567303_at	0.9	A	0.665527
1567304_at	9.6	A	0.27417
1567319_at	36.4	A	0.111572
1567320_at	2.3	A	0.80542
1567333_at	2	A	0.72583
1567334_at	14.9	A	0.149658
1567341_at	31.1	A	0.219482
1567357_at	8.9	A	0.533936
1567358_at	11.9	A	0.334473
1567359_at	3.4	A	0.303711
1567361_at	0.3	A	0.865479
1567374_at	16.9	A	0.111572
1567375_at	8.5	A	0.366211
1567376_at	8.6	A	0.533936
1567377_at	9.8	A	0.129639
1567378_x_at	0.3	A	0.72583
1567379_at	0.4	A	0.904785
1567380_at	5.5	A	0.165771
1567386_at	0.5	A	0.80542
1567387_at	2.2	A	0.533936
1567389_at	0.8	A	0.976074
1567390_at	1.4	A	0.5
1567410_at	68.5	M	0.056152
1567440_at	20.8	A	0.27417
1567443_x_at	5.2	A	0.567627
1567457_at	50.2	P	0.000244
1567458_s_at	1574.2	P	0.000244
1567519_at	16.7	A	0.27417
1567527_at	18.4	P	0.046143
1567539_at	28.1	A	0.129639
1567540_at	2.8	A	0.72583
1567558_at	0.6	A	0.99585
1567559_s_at	2.1	A	0.533936
1567575_at	1.1	A	0.870361
1567576_at	0.6	A	0.533936
1567590_at	10.9	A	0.129639
1567591_at	3.5	A	0.80542
1567611_at	23	A	0.5
1567612_at	16.8	P	0.030273
1567622_at	19.6	A	0.466064
1567623_at	23.9	A	0.398926
1567624_at	13.2	A	0.5
1567627_at	8.1	A	0.601074
1567628_at	12.7	A	0.398926
1567656_at	0.2	A	0.953857
1567657_at	0.2	A	0.98584
1567663_at	0.3	A	0.974854
1567664_at	1.5	A	0.525635
1567679_at	2.4	A	0.601074
1567681_at	2.6	A	0.567627
1567682_x_at	2.4	A	0.72583
1567686_at	2.7	A	0.753906
1567687_at	1.6	A	0.828613
1567696_at	4	A	0.5
1567697_at	2.1	A	0.665527
1567698_x_at	9.8	A	0.095215
1567702_at	0.3	A	0.828613
1567703_at	5.7	A	0.432373
1567704_at	15.8	A	0.067627
1567705_at	0.3	A	0.943848
1567706_at	1.4	A	0.850342
1567853_at	11.3	P	0.001953
1567855_at	2.7	A	0.601074
1567856_x_at	10.2	A	0.358154
1567859_at	1.3	A	0.5
1567860_at	3.2	A	0.533936
1567861_at	2.6	A	0.665527
1567862_at	10.1	A	0.067627
1567878_at	5.3	A	0.27417
1567906_at	38.6	A	0.19458
1567912_s_at	6.3	A	0.366211
1567913_at	43.6	A	0.19458
1567985_at	12.1	A	0.466064
1567986_at	4	A	0.533936
1567997_x_at	1.5	A	0.533936
1568012_at	9.7	A	0.149658
1568126_at	8	A	0.092041
1568190_at	9.2	A	0.19458
1568191_at	20	A	0.246094
1568248_x_at	1.4	A	0.72583
1568249_at	13.7	A	0.45752
1568286_at	7.2	A	0.601074
1568287_at	0.6	A	0.919434
1568365_at	0.2	A	0.953857
1568366_at	2.1	A	0.696289
1568375_at	0.9	A	0.962402
1568377_x_at	24.9	A	0.398926
1568406_at	1	A	0.850342
1568408_x_at	178.3	P	0.005859
1568448_at	7.9	A	0.567627
1568449_at	9.4	P	0.018555
1568487_x_at	0.3	A	0.99585
1568488_at	2.7	A	0.567627
1568513_x_at	20.1	A	0.533936
1568554_x_at	15	P	0.023926
1568558_x_at	1.8	A	0.633789
1568574_x_at	3.7	A	0.19458
1568589_at	9.2	A	0.334473
1568590_at	15.8	A	0.171387
1568592_at	66.9	P	0.005859
1568593_a_at	4.8	A	0.665527
1568594_s_at	62.2	P	0.000244
1568596_a_at	322	P	0.000244
1568597_at	222.5	P	0.000244
1568598_at	5	A	0.567627
1568600_at	59.6	P	0.000244
1568601_at	6.5	A	0.27417
1568603_at	4	A	0.246094
1568604_a_at	2.1	A	0.870361
1568605_at	87.3	P	0.037598
1568606_at	11.9	A	0.27417
1568609_s_at	571.6	P	0.000732
1568611_at	69.7	P	0.000732
1568612_at	3.3	A	0.466064
1568613_at	155.4	A	0.095215
1568615_a_at	14.3	P	0.037598
1568616_a_at	14.3	A	0.246094
1568617_a_at	47.1	A	0.095215
1568618_a_at	943.8	P	0.000244
1568619_s_at	160	P	0.001953
1568620_at	11.4	A	0.171387
1568623_a_at	20	P	0.008057
1568625_at	16.3	A	0.303711
1568627_at	118.8	P	0.000244
1568629_s_at	339.7	P	0.030273
1568633_a_at	48.2	P	0.023926
1568634_a_at	12.5	A	0.095215
1568635_at	10.4	A	0.219482
1568636_a_at	1.1	A	0.753906
1568639_a_at	51.8	P	0.037598
1568640_at	71.8	P	0.037598
1568643_a_at	11.6	A	0.334473
1568644_at	0.9	A	0.828613
1568646_x_at	0.3	A	0.919434
1568647_at	0.4	A	0.870361
1568648_a_at	0.3	A	0.991943
1568649_at	5.7	A	0.962402
1568650_a_at	17.3	A	0.27417
1568655_a_at	1.4	A	0.72583
1568656_at	6.1	A	0.219482
1568658_at	141.7	P	0.000244
1568660_a_at	0.9	A	0.870361
1568661_at	8.3	A	0.171387
1568662_at	2	A	0.665527
1568663_a_at	8.9	A	0.334473
1568665_at	16.3	M	0.056152
1568666_at	8.2	A	0.665527
1568667_s_at	22	A	0.432373
1568672_at	1.7	A	0.753906
1568673_s_at	0.3	A	0.969727
1568675_at	2.2	A	0.753906
1568678_s_at	325.3	P	0.000244
1568680_s_at	251.6	P	0.000244
1568682_a_at	21.1	P	0.046143
1568683_at	17.9	A	0.466064
1568685_at	19.5	P	0.030273
1568686_at	0.5	A	0.753906
1568687_s_at	5.9	A	0.525391
1568689_at	0.5	A	0.932373
1568690_a_at	1.1	A	0.953857
1568691_at	33.9	A	0.334473
1568695_s_at	15.2	P	0.008057
1568696_at	23.4	A	0.067627
1568698_at	6.9	A	0.19458
1568699_at	73.4	P	0.00415
1568702_a_at	5.2	A	0.753906
1568704_a_at	77	P	0.037598
1568706_s_at	1.7	A	0.80542
1568711_a_at	4.2	A	0.303711
1568713_a_at	25.7	P	0.030273
1568717_a_at	17.9	A	0.303711
1568718_at	10.5	A	0.633789
1568719_s_at	3	A	0.80542
1568720_at	6.5	A	0.219482
1568722_at	2.2	A	0.601074
1568723_at	14.8	A	0.27417
1568728_s_at	5	A	0.80542
1568730_at	1	A	0.5
1568732_at	16.7	A	0.432373
1568733_at	116.6	P	0.001953
1568734_a_at	19.3	A	0.303711
1568735_at	0.7	A	0.850342
1568736_s_at	0.2	A	0.665527
1568739_at	0.7	A	0.696289
1568742_at	22.4	P	0.030273
1568743_at	4.6	A	0.850342
1568745_at	13.2	M	0.056152
1568746_a_at	5.7	A	0.171387
1568748_at	25.1	P	0.000732
1568749_at	1.1	A	0.592773
1568751_at	4.5	A	0.432373
1568752_s_at	0.3	A	0.904785
1568754_at	13.7	A	0.149658
1568755_a_at	8.3	A	0.19458
1568760_at	4	A	0.601074
1568762_at	15.4	A	0.149658
1568764_x_at	30.2	P	0.037598
1568765_at	2.4	A	0.633789
1568768_s_at	2.3	A	0.466064
1568770_at	2.8	A	0.72583
1568777_at	101	P	0.000732
1568779_a_at	3.8	A	0.753906
1568780_at	28.6	P	0.001953
1568781_at	57.8	P	0.001221
1568782_at	9	A	0.27417
1568783_at	16.3	P	0.010742
1568784_at	0.1	A	0.999268
1568785_a_at	4.2	A	0.111572
1568787_at	35.4	P	0.005371
1568789_at	27.8	A	0.19458
1568791_s_at	5.4	A	0.567627
1568794_at	7	A	0.246094
1568795_at	0.9	A	0.72583
1568796_at	17	A	0.72583
1568799_at	34.7	P	0.001221
1568801_at	12.5	M	0.056152
1568802_at	6.6	A	0.780518
1568803_at	1.5	A	0.696289
1568804_at	14.6	A	0.432373
1568805_at	0.5	A	0.696289
1568807_a_at	46.8	P	0.000732
1568812_at	12.9	A	0.111572
1568813_at	79.1	P	0.023926
1568814_at	25.7	A	0.149658
1568815_a_at	66.3	P	0.01416
1568817_at	5.8	A	0.171387
1568820_a_at	5.3	A	0.366211
1568821_at	1.1	A	0.888428
1568822_at	9.1	A	0.656494
1568826_at	11.1	A	0.149658
1568827_at	12.3	A	0.149658
1568828_at	1.3	A	0.888428
1568830_at	24.8	P	0.046143
1568832_a_at	2.6	A	0.601074
1568834_s_at	15.5	A	0.398926
1568836_at	15.8	A	0.067627
1568838_at	236.4	P	0.000244
1568840_at	0.6	A	0.665527
1568843_at	8.7	A	0.334473
1568844_at	1.2	A	0.601074
1568845_at	4.7	A	0.72583
1568846_at	0.4	A	0.780518
1568847_at	27.1	A	0.19458
1568848_at	3	A	0.696289
1568849_at	15.8	P	0.037598
1568850_at	14.3	P	0.037598
1568851_at	7.5	A	0.171387
1568852_x_at	3.6	A	0.432373
1568853_at	87.4	P	0.030273
1568854_at	0.6	A	0.466064
1568856_at	7.2	A	0.219482
1568857_a_at	10.5	A	0.19458
1568858_at	17.6	P	0.018555
1568859_a_at	2.6	A	0.850342
1568864_at	18.7	P	0.000732
1568865_at	16.1	P	0.008057
1568866_at	3.6	A	0.326416
1568867_x_at	1.6	A	0.398926
1568868_at	46.7	P	0.000732
1568869_at	12.1	A	0.366211
1568870_at	2.2	A	0.870361
1568871_at	4.8	A	0.095215
1568872_at	11.7	P	0.037598
1568873_at	44.8	P	0.000244
1568874_at	9.9	A	0.466064
1569796_s_at	49.4	P	0.000732
1568876_a_at	28.7	P	0.00415
1568878_at	4.5	A	0.366211
1568879_a_at	32.7	A	0.067627
1568882_at	12.8	A	0.432373
1568883_at	1.3	A	0.850342
1568884_at	8.5	A	0.171387
1568887_at	3.3	A	0.567627
1568888_at	0.5	A	0.850342
1568889_at	16.7	A	0.111572
1568891_x_at	3.9	A	0.334473
1568892_at	11.6	A	0.19458
1568894_at	16.3	A	0.095215
1568896_at	1.3	A	0.828613
1568897_at	1.8	A	0.72583
1568898_at	4.9	A	0.398926
1568899_at	14.7	A	0.129639
1568900_a_at	42.7	P	0.000244
1568902_at	6.4	A	0.780518
1568903_at	6.2	A	0.27417
1568904_at	15.9	A	0.19458
1568905_at	16.1	A	0.171387
1568906_at	4.1	A	0.753906
1568907_at	61.5	P	0.030273
1568908_at	16.9	A	0.095215
1568913_at	12.3	A	0.398926
1568914_at	4.6	A	0.601074
1568915_at	9.7	A	0.665527
1568916_at	21.1	A	0.219482
1568919_at	5.2	A	0.432373
1568920_at	4	A	0.398926
1568921_at	0.9	A	0.888428
1568922_at	21.9	A	0.129639
1568923_at	11.8	A	0.246094
1568925_at	0.5	A	0.932373
1568926_x_at	0.4	A	0.753906
1568929_at	9.8	A	0.665527
1568930_at	1.5	A	0.72583
1568931_at	8.6	A	0.19458
1568932_at	2.7	A	0.5
1568933_at	0.8	A	0.688721
1568934_at	1.5	A	0.696289
1568935_at	0.9	A	0.5
1568936_a_at	2.9	A	0.633789
1568938_at	25.8	A	0.129639
1568939_at	0.5	A	0.919434
1568941_a_at	4.2	A	0.633789
1568943_at	8.9	A	0.19458
1568949_at	60	A	0.129639
1568951_at	58.3	P	0.001221
1568954_s_at	438.6	P	0.001221
1568955_at	431.1	P	0.000244
1568957_x_at	189.4	P	0.000244
1568964_x_at	15.7	A	0.171387
1568970_at	0.7	A	0.72583
1568971_at	16.8	A	0.067627
1568974_at	4.1	A	0.27417
1568977_at	2.6	A	0.567627
1568978_s_at	3.6	A	0.919434
1568981_at	6.2	A	0.219482
1568983_a_at	34.6	P	0.046143
1568986_x_at	23.3	A	0.246094
1568987_at	105.8	P	0.01416
1568997_at	199.1	P	0.000244
1568999_at	13	A	0.19458
1569001_at	2.9	A	0.780518
1569002_x_at	6.7	A	0.696289
1569003_at	10.6	A	0.171387
1569004_at	59.7	P	0.000732
1569005_at	13.8	P	0.018555
1569006_at	3.2	A	0.665527
1569008_at	1.9	A	0.932373
1569009_s_at	14	A	0.366211
1569013_s_at	89.8	P	0.000244
1569020_at	10.8	A	0.366211
1569021_at	6.9	A	0.129639
1569022_a_at	50.4	P	0.000244
1569023_a_at	5.1	A	0.19458
1569024_at	44.9	P	0.000244
1569025_s_at	81	P	0.000732
1569029_at	22.2	A	0.27417
1569030_s_at	698.1	P	0.000244
1569032_at	3	A	0.665527
1569033_at	22	A	0.080566
1569039_s_at	35.8	P	0.001953
1569040_s_at	7.2	A	0.171387
1569041_at	2.7	A	0.303711
1569042_at	3.3	A	0.904785
1569044_at	16.6	A	0.080566
1569048_s_at	17.9	A	0.334473
1569052_at	23.6	P	0.005859
1569053_at	26.4	P	0.008057
1569054_at	0.8	A	0.932373
1569057_s_at	217.6	P	0.00293
1569058_at	14.7	A	0.129639
1569061_at	23.7	P	0.001221
1569062_s_at	2.3	A	0.753906
1569063_at	1.8	A	0.828613
1569064_at	0.7	A	0.665527
1569065_s_at	16	P	0.029053
1569067_at	3.9	A	0.432373
1569069_s_at	201.9	P	0.00415
1569072_s_at	2.9	A	0.5
1569073_x_at	29	P	0.046143
1569074_at	1.7	A	0.969727
1569076_a_at	26.2	A	0.246094
1569077_x_at	63.2	P	0.01416
1569078_at	2.6	A	0.753906
1569080_at	1.3	A	0.696289
1569086_at	23	P	0.046143
1569091_at	24.3	P	0.005859
1569095_at	24.9	A	0.27417
1569097_at	2.4	A	0.665527
1569098_s_at	31.8	P	0.030273
1569099_at	0.7	A	0.904785
1569100_a_at	0.5	A	0.932373
1569102_at	1.4	A	0.80542
1569104_a_at	19.6	M	0.056152
1569107_s_at	83.1	P	0.000732
1569108_a_at	27.5	P	0.000244
1568763_s_at	478.7	P	0.000732
1569110_x_at	722.7	P	0.000244
1569111_at	3.1	A	0.567627
1569112_at	81.6	P	0.000244
1569114_at	65	P	0.00415
1569121_at	15.7	A	0.27417
1569122_at	14.6	A	0.219482
1569124_at	0.2	A	0.98584
1569126_at	7.2	A	0.219482
1569127_at	21.6	A	0.246094
1569128_at	10.4	P	0.01416
1569129_s_at	108.8	P	0.000244
1569132_s_at	91.3	P	0.018555
1569133_x_at	56.7	P	0.001221
1569136_at	23.4	P	0.00293
1569138_a_at	14.8	A	0.366211
1569139_s_at	28.9	P	0.000732
1569140_at	7	M	0.064453
1569141_a_at	3.3	A	0.334473
1569142_at	7	A	0.366211
1569144_a_at	70	P	0.00415
1569146_s_at	5.2	A	0.828613
1569147_at	40.5	P	0.005859
1569149_at	10.5	A	0.533936
1569150_x_at	8.6	A	0.5
1569153_at	2.2	A	0.916016
1569154_a_at	10.5	A	0.366211
1569156_at	11.7	A	0.095215
1569157_s_at	24.8	P	0.000244
1569159_at	2.4	A	0.212891
1569167_at	20.2	P	0.005859
1569168_at	1.1	A	0.828613
1569171_a_at	2.1	A	0.904785
1569172_a_at	0.4	A	0.633789
1569176_at	11.7	A	0.149658
1569178_at	0.4	A	0.696289
1569180_at	7.5	P	0.021484
1569181_x_at	15.4	P	0.037598
1569182_at	13.9	A	0.303711
1569183_a_at	71.4	P	0.000732
1569186_at	22.8	P	0.037598
1569188_s_at	32.1	A	0.067627
1569189_at	5.3	A	0.334473
1569190_at	99.4	P	0.000244
1569191_at	63.6	P	0.000732
1569192_at	0.1	A	0.962402
1569193_at	0.4	A	0.98584
1569194_at	23.7	P	0.01416
1569200_at	47.3	A	0.19458
1569201_a_at	7.3	A	0.366211
1569202_x_at	61	A	0.171387
1569203_at	0.6	A	0.80542
1569205_at	8.1	A	0.533936
1569206_at	33.4	A	0.149658
1569207_s_at	7.2	A	0.72583
1569208_a_at	10.1	A	0.095215
1569212_at	3.9	A	0.5
1569213_at	5.5	A	0.533936
1569218_at	3.9	A	0.366211
1569219_at	0.9	A	0.80542
1569225_a_at	9.3	A	0.366211
1569230_at	0.4	A	0.969727
1569231_x_at	0.8	A	0.601074
1569234_at	14.4	A	0.334473
1569235_a_at	13.8	A	0.19458
1569237_at	2.3	A	0.753906
1569238_a_at	4.5	A	0.171387
1569240_at	2.6	A	0.432373
1569241_a_at	6	A	0.19458
1569243_at	8.3	A	0.246094
1569245_at	7.3	A	0.334473
1569246_a_at	27	A	0.432373
1569250_at	0.9	A	0.80542
1569251_a_at	15.9	P	0.037598
1569253_at	32.2	P	0.001953
1569254_s_at	12.5	P	0.00415
1569256_a_at	6.6	A	0.366211
1569257_at	8.7	A	0.398926
1569259_at	6.4	A	0.72583
1569262_x_at	4.8	M	0.056152
1569263_at	10.5	A	0.246094
1569264_at	2	A	0.432373
1569268_at	34.2	A	0.27417
1569269_s_at	24	A	0.19458
1569270_at	11.6	A	0.19458
1569272_at	0.4	A	0.80542
1569274_at	30.5	A	0.171387
1569275_at	13.6	A	0.366211
1569276_at	24.5	A	0.27417
1569277_at	20.6	P	0.005859
1569283_at	36	P	0.001953
1569287_at	1.4	A	0.5
1569289_at	11.9	A	0.144531
1569290_s_at	28.7	M	0.056152
1569291_at	54.3	A	0.466064
1569293_x_at	65.2	A	0.149658
1569294_at	38.1	A	0.129639
1569296_a_at	4.5	A	0.567627
1569297_at	0.6	A	0.980957
1569300_at	3.1	A	0.423828
1569302_at	150.7	P	0.000732
1569303_s_at	47	A	0.19458
1569305_a_at	47.2	P	0.023926
1569306_at	7.5	A	0.366211
1569307_s_at	15.4	A	0.171387
1569310_at	25.6	A	0.149658
1569311_at	159.4	P	0.000244
1569312_at	131.8	P	0.000244
1569315_s_at	4.7	A	0.72583
1569316_at	20.9	P	0.000244
1569318_at	6.7	A	0.149658
1569320_at	20.9	P	0.000244
1569321_at	23.6	A	0.19458
1569322_at	25.1	A	0.366211
1569323_at	12.6	A	0.124756
1569325_at	4.3	A	0.366211
1569330_at	2.7	A	0.633789
1569331_at	9.7	A	0.533936
1569332_at	4.5	A	0.696289
1569334_at	7.3	A	0.19458
1569335_a_at	34.3	P	0.01416
1569337_at	2.9	A	0.870361
1569338_at	1.3	A	0.888428
1569339_s_at	5.5	A	0.633789
1569341_at	2.3	A	0.398926
1569342_at	28.1	P	0.018555
1569344_a_at	5.3	A	0.19458
1569345_at	0.5	A	0.969727
1569346_a_at	2.2	A	0.72583
1569348_at	53.7	P	0.001953
1569349_at	52.1	P	0.000244
1569351_at	18.7	A	0.129639
1569352_at	2.2	A	0.696289
1569353_at	21.8	A	0.303711
1569354_at	0.9	A	0.665527
1569355_at	0.7	A	0.80542
1569361_a_at	16.3	A	0.432373
1569362_at	7.7	A	0.398926
1569365_a_at	3.1	A	0.533936
1569366_a_at	101.1	P	0.001953
1569368_at	36.7	P	0.001953
1569369_at	0.7	A	0.334473
1569371_at	13.6	A	0.129639
1569372_at	0.9	A	0.919434
1569374_at	9.1	A	0.601074
1569375_at	1.1	A	0.828613
1569376_s_at	7.7	A	0.432373
1569377_at	4.9	A	0.111572
1569378_at	1.1	A	0.850342
1569380_a_at	2.2	A	0.969727
1569383_s_at	3.7	A	0.780518
1569385_s_at	22.2	P	0.010742
1569386_at	9.5	A	0.432373
1569387_at	6.7	A	0.5
1569391_at	0.2	A	0.984863
1569392_at	17.7	A	0.246094
1569393_at	7.7	A	0.72583
1569396_at	59.8	P	0.008057
1569399_at	5.8	A	0.334473
1569401_at	9.5	A	0.5
1569402_at	1.9	A	0.780518
1569403_at	14.1	A	0.111572
1569405_at	5.5	A	0.171387
1569406_at	3.4	A	0.5
1569407_at	6.5	A	0.398926
1569408_at	1.5	A	0.219482
1569409_x_at	38.4	A	0.067627
1569410_at	2.8	A	0.466064
1569411_at	4.8	A	0.171387
1569415_at	114.6	P	0.010742
1569416_at	16.3	A	0.246094
1569417_at	9.6	A	0.129639
1569418_at	7.9	A	0.171387
