classification	overwrite_scope	conflicting_overwrite	nct_id	shard	query_family	outcome_measure_index	outcome_measure_title	outcome_measure_type	param_type	unit_of_measure	time_frame	population_description	group_id	group_title	n_classes_in_om	classes_contributing	class_titles_contributing	cells_CR	cells_PR	cells_SD	cells_PD	evaluable_n_sum_of_cells	reported_denominator_participants	all_categories_in_contributing_classes_sum	sum_minus_reported_denominator	categories_matched	categories_dropped	reason	source_pointer
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG004	Urothelial Cancer Cohort	1	0	<untitled>	0	1	8	8	17	17	17	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG004]
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG005	NSCLC Cohort: PD1/PDL1 Naïve	1	0	<untitled>	0	5	10	0	15	15	15	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG005]
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG006	NSCLC Cohort: PD1/PDL1 Experienced	1	0	<untitled>	0	1	11	7	19	19	19	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG006]
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG007	SCCHN Cohort: PD1/PDL1 Naïve	1	0	<untitled>	1	4	5	6	16	16	16	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG007]
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG008	SCCHN Cohort: PD1/PDL1 Experienced	1	0	<untitled>	0	0	10	9	19	19	19	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG008]
valid	none	False	NCT02475213	ctg_results_bor_2014_2017	bor	12	Best Overall Response (irRECIST 1.1)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Evaluated at 6 weeks then every 9 weeks throughout the study until discontinuation, average 13 months.	Analysis performed using Response Evaluable Population that includes participants with baseline tumor assessment and at least 1 post-baseline tumor assessment.. NSCLC and SCCHN cohorts were subdivided	OG009	Cohort 4	1	0	<untitled>	0	3	6	3	12	12	12	0	CR | PR | SD | PD	NE	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02475213] :: outcomeMeasures[12] :: groups[OG009]
valid	none	False	NCT02336165	ctg_results_bor_2014_2017	bor	6	Number of Subjects With Best Overall Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 15 months	The population comprises all subjects who received any dose of durvalumab.	OG000	Cohort A	1	0	<untitled>	1	4	26	9	40	40	40	0	CR | PR | SD | PD	Unknown Response	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: groups[OG000]
valid	none	False	NCT02336165	ctg_results_bor_2014_2017	bor	6	Number of Subjects With Best Overall Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 15 months	The population comprises all subjects who received any dose of durvalumab.	OG001	Cohort B	1	0	<untitled>	0	4	12	15	31	31	31	0	CR | PR | SD | PD	Unknown Response	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: groups[OG001]
valid	none	False	NCT02336165	ctg_results_bor_2014_2017	bor	6	Number of Subjects With Best Overall Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 15 months	The population comprises all subjects who received any dose of durvalumab.	OG002	Cohort B2	1	0	<untitled>	0	3	20	10	33	33	33	0	CR | PR | SD | PD	Unknown Response	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: groups[OG002]
unsupported	none	False	NCT02336165	ctg_results_bor_2014_2017	bor	6	Number of Subjects With Best Overall Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 15 months	The population comprises all subjects who received any dose of durvalumab.	OG003	Cohort B3	1	0	<untitled>	0	3	18	11	32	33	33	-1	CR | PR | SD | PD	Unknown Response	sum of cells 32 != reported denominator 33 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: groups[OG003]
unsupported	none	False	NCT02336165	ctg_results_bor_2014_2017	bor	6	Number of Subjects With Best Overall Response	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	Up to 15 months	The population comprises all subjects who received any dose of durvalumab.	OG004	Cohort C	1	0	<untitled>	0	0	6	14	20	22	22	-2	CR | PR | SD | PD	Unknown Response	sum of cells 20 != reported denominator 22 (difference -2)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02336165] :: outcomeMeasures[6] :: groups[OG004]
unsupported	none	False	NCT02593786	ctg_results_bor_2014_2017	bor	3	Best Overall Response (BOR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From first dose up to approximately 28 months	All treated participants	OG000	Cohort A: Nivolumab 3 mg/kg Q2W	1	0	<untitled>	0	3	2	9	14	15	15	-1	Complete Response | Partial Response | Stable Disease | Progressive Disease	Unable to Determine	sum of cells 14 != reported denominator 15 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: groups[OG000]
unsupported	none	False	NCT02593786	ctg_results_bor_2014_2017	bor	3	Best Overall Response (BOR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From first dose up to approximately 28 months	All treated participants	OG001	Cohort B: Nivolumab 240 mg Q2W	1	0	<untitled>	0	2	12	5	19	20	20	-1	Complete Response | Partial Response | Stable Disease | Progressive Disease	Unable to Determine	sum of cells 19 != reported denominator 20 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: groups[OG001]
valid	none	False	NCT02593786	ctg_results_bor_2014_2017	bor	3	Best Overall Response (BOR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From first dose up to approximately 28 months	All treated participants	OG002	Cohort C: Nivolumab 360 mg Q3W	1	0	<untitled>	0	1	6	4	11	11	11	0	Complete Response | Partial Response | Stable Disease | Progressive Disease	Unable to Determine	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: groups[OG002]
valid	none	False	NCT02593786	ctg_results_bor_2014_2017	bor	3	Best Overall Response (BOR)	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From first dose up to approximately 28 months	All treated participants	OG003	Cohort D: Nivolumab 480 mg Q4W	1	0	<untitled>	0	2	6	4	12	12	12	0	Complete Response | Partial Response | Stable Disease | Progressive Disease	Unable to Determine	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02593786] :: outcomeMeasures[3] :: groups[OG003]
valid	none	False	NCT02795429	ctg_results_bor_2014_2017	bor	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 3.2 years in Phase Ib and up to 2.2 years in Phase II	All patients who received at least one dose of study treatment in the Phase Ib part, and all patients to whom study treatment was assigned by randomization in the Phase II part.	OG000	Phase Ib: Capmatinib 200 mg BID + Spartalizumab 300 mg Q3W	1	0	<untitled>	0	2	1	3	6	6	6	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG000]
unsupported	none	False	NCT02795429	ctg_results_bor_2014_2017	bor	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 3.2 years in Phase Ib and up to 2.2 years in Phase II	All patients who received at least one dose of study treatment in the Phase Ib part, and all patients to whom study treatment was assigned by randomization in the Phase II part.	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	1	0	<untitled>	0	0	7	2	9	10	10	-1	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Unknown	sum of cells 9 != reported denominator 10 (difference -1)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
valid	none	False	NCT02795429	ctg_results_bor_2014_2017	bor	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 3.2 years in Phase Ib and up to 2.2 years in Phase II	All patients who received at least one dose of study treatment in the Phase Ib part, and all patients to whom study treatment was assigned by randomization in the Phase II part.	OG002	Phase Ib: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	1	0	<untitled>	0	2	2	7	11	11	11	0	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Unknown	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG002]
unsupported	none	False	NCT02795429	ctg_results_bor_2014_2017	bor	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 3.2 years in Phase Ib and up to 2.2 years in Phase II	All patients who received at least one dose of study treatment in the Phase Ib part, and all patients to whom study treatment was assigned by randomization in the Phase II part.	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	1	0	<untitled>	0	3	12	13	28	32	32	-4	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Unknown	sum of cells 28 != reported denominator 32 (difference -4)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
unsupported	none	False	NCT02795429	ctg_results_bor_2014_2017	bor	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	From start of treatment until end of treatment, assessed up to 3.2 years in Phase Ib and up to 2.2 years in Phase II	All patients who received at least one dose of study treatment in the Phase Ib part, and all patients to whom study treatment was assigned by randomization in the Phase II part.	OG004	Phase II: Spartalizumab 300 mg Q3W	1	0	<untitled>	0	3	9	15	27	30	30	-3	Complete Response (CR) | Partial Response (PR) | Stable Disease (SD) | Progressive Disease (PD)	Unknown	sum of cells 27 != reported denominator 30 (difference -3)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
unsupported	none	False	NCT02644967	ctg_results_bor_2014_2017	bor	0	Phase 2: Number of Participants With Objective Response Rate (ORR) Using RECIST v1.1	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	33 weeks (29 weeks of treatment, 4 weeks follow up)	Per the SAP, section 6, Analysis Populations used for efficacy, the analysis populations utilize both PIIEE (Primary Ipilimumab + IMO-2125 Efficacy Evaluable) who are ipilimumab-naive and SIIEE (Secon	OG000	Phase 2, 8 mg Tilso/Ipi	1	0	<untitled>	2	9	24	14	49	53	53	-4	Complete Response | Partial Response | Stable Disease | Progressive Disease	Non-evaluable	sum of cells 49 != reported denominator 53 (difference -4)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02644967] :: outcomeMeasures[0] :: groups[OG000]
valid	none	False	NCT02575807	ctg_results_bor_2014_2017	bor	3	Phase 2: Objective Response Rate (ORR)	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	BOR was assessed from the first dose of study treatment until documented disease progression, initiation of a new cancer treatment, death, or study termination, whichever comes first, assessed up to 20 weeks.	Analysis performed on subjects in the SAF who had ≥1 post-baseline response assessment. One subject in the Phase 2 SAF did not complete ≥1 post-baseline response assessment and was therefore not evalu	OG000	Phase 2: CRS-207/Pembro/IDO	1	0	<untitled>	0	0	0	1	1	1	1	0	Complete Response | Partial Response | Stable Disease | Progressive Disease	Not Evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: groups[OG000]
valid	none	False	NCT02575807	ctg_results_bor_2014_2017	bor	3	Phase 2: Objective Response Rate (ORR)	PRIMARY	COUNT_OF_PARTICIPANTS	Participants	BOR was assessed from the first dose of study treatment until documented disease progression, initiation of a new cancer treatment, death, or study termination, whichever comes first, assessed up to 20 weeks.	Analysis performed on subjects in the SAF who had ≥1 post-baseline response assessment. One subject in the Phase 2 SAF did not complete ≥1 post-baseline response assessment and was therefore not evalu	OG001	Phase 2: CRS-207/Pembro	1	0	<untitled>	0	0	0	2	2	2	2	0	Complete Response | Partial Response | Stable Disease | Progressive Disease	Not Evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[3] :: groups[OG001]
valid	none	False	NCT02575807	ctg_results_bor_2014_2017	bor	4	Phase 1: Objective Response Rate (ORR) by mRECIST	SECONDARY	COUNT_OF_PARTICIPANTS	Participants	BOR was assessed from the first dose of study treatment until documented disease progression, starting of a new cancer treatment, death, or study termination, whichever is earlier, assessed up to 100 weeks.	Analysis performed on subjects in the SAF who had ≥1 post-baseline response assessment. Three subjects in the Phase 1 SAF did not complete ≥1 post-baseline response assessment and were therefore not e	OG000	Phase 1: CRS-207	1	0	<untitled>	0	0	1	7	8	8	8	0	Complete Response | Partial Response | Stable Disease | Progressive Disease	Not Evaluable	single class, unit Participants, sum of cells equals the reported denominator	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02575807] :: outcomeMeasures[4] :: groups[OG000]
