nct	gnorm	gtitle	om	type	title	tf	denom	itt	pp	con	unc	cen	inv	n_candidates	distinct_om	distinct_timeframes	distinct_denoms	resolved_by	pooled_label	payloads
NCT03906071	nivolumab and sitravatinib	Nivolumab and Sitravatinib	5	SECONDARY	Objective Response Rate (ORR) Per Central Radiographic Assessment	From randomization until disease progression or start of new anti-cancer therapy (Up to approximately 44 months)	282	True	False	True	False	True	False	2	2	1	1	f	False	ctg_results_bor_2018_2021
NCT03910439	1/avelumab 800 mg intravenous (iv) every two weeks in combination with radiation therapy	1/Avelumab 800 mg Intravenous (IV) Every Two Weeks in Combination With Radiation Therapy	0	PRIMARY	Overall Response Rate (ORR)	up to end of study, an average of 11 months	4	False	False	False	False	False	False	1	1	1	1	a-d	False	ctg_accrual_terminated_onc|ctg_results_bor_2018_2021
NCT03911869	phase 2, standard dose arm: encorafenib 450 mg qd + binimetinib 45 mg bid	Phase 2, Standard Dose Arm: Encorafenib 450 mg QD + Binimetinib 45 mg BID	8	PRIMARY	Brain Metastasis Response Rate (BMRR) Based on Modified Response Evaluation Criteria in Solid Tumors Version 1.1 (mRECIST v1.1): Phase 2	From date of first dose until disease progression, death due to any cause or subsequent therapy initiation, whichever occurred first in Phase 2 (approximately up to 8.3 months)	3	False	False	True	False	False	True	4	4	2	1	a-d	False	ctg_results_bor_2018_2021
NCT03911869	safety lead-in phase: encorafenib 300 mg bid + binimetinib 45 mg bid	Safety Lead-in Phase: Encorafenib 300 mg BID + Binimetinib 45 mg BID	9	SECONDARY	Extracranial Response Rate Based on RECIST v1.1: SLI Phase and Phase 2	From date of first dose until disease progression, death due to any cause or subsequent therapy initiation, whichever occurred first in SLI Phase (approximately up to 10.4 months) and Phase 2 (approximately up to 8.3 months)	10	False	False	True	False	False	True	3	3	1	1	f	False	ctg_results_bor_2018_2021
NCT03914742	phase 2: arm a alkylator-resistant	Phase 2: Arm A Alkylator-resistant	2	PRIMARY	Phase II: Overall Best Response Rate for Arm A and Arm B	up to 2 years	15	False	False	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03914742	phase 2: arm b not alkylator-resistant	Phase 2: Arm B NOT Alkylator-resistant	2	PRIMARY	Phase II: Overall Best Response Rate for Arm A and Arm B	up to 2 years	24	False	False	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03915951	previously treated	Previously Treated	0	PRIMARY	Percentage of Participants With Confirmed Objective Response (OR) as Determined by Independent Radiology Review (IRR)	From date of the first dose of study intervention until documented progressive disease (PD) or start of new anticancer therapy (up to 36 months)	39	False	False	True	False	True	False	3	3	3	1	a-d	False	ctg_results_bor_2018_2021
NCT03915951	treatment-naive	Treatment-Naive	0	PRIMARY	Percentage of Participants With Confirmed Objective Response (OR) as Determined by Independent Radiology Review (IRR)	From date of the first dose of study intervention until documented progressive disease (PD) or start of new anticancer therapy (up to 36 months)	59	False	False	True	False	True	False	3	3	3	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 100 mg	Dose Escalation - GEN1046 100 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	6	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 1200 mg	Dose Escalation - GEN1046 1200 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	4	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 140 mg	Dose Escalation - GEN1046 140 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	6	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 200 mg	Dose Escalation - GEN1046 200 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	9	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 25 mg	Dose Escalation - GEN1046 25 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	4	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 400 mg	Dose Escalation - GEN1046 400 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	9	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 50 mg	Dose Escalation - GEN1046 50 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	5	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 80 mg	Dose Escalation - GEN1046 80 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	9	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	dose escalation - gen1046 800 mg	Dose Escalation - GEN1046 800 mg	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	9	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - cervical cancer - gen1046 100 mg 1q3w	Expansion - Cervical Cancer - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	40	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - endometrial carcinoma - gen1046 100 mg 1q3w	Expansion - Endometrial Carcinoma - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	40	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc (pd-1/pd-l1 naive) - gen1046 100 mg 1q3w	Expansion - NSCLC (PD-1/PD-L1 Naive) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	24	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc (pd-1/pd-l1 pre-treated) - gen1046 100 mg 1q3w	Expansion - NSCLC (PD-1/PD-L1 Pre-treated) - GEN1046 100 mg 1Q3W	2	PRIMARY	Expansion Cohort 1: Objective Response Rate (ORR)	Up to approximately 5 years, 10 months	40	True	False	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc - gen1046 100 mg 1q3w + gen1046 500 mg 1q6w	Expansion - NSCLC - GEN1046 100 mg 1Q3W + GEN1046 500 mg 1Q6W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	27	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc non-squamous - gen1046 100mg + pembro 200mg + platinum-based chemotherapy doublet	Expansion - NSCLC Non-Squamous - GEN1046 100mg + Pembro 200mg + Platinum-based Chemotherapy Doublet	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	16	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc squamous - gen1046 100mg 1q3w + pembro 200mg 1q3w + platinum-based chemotherapy	Expansion - NSCLC Squamous - GEN1046 100mg 1Q3W + Pembro 200mg 1Q3W + Platinum-based Chemotherapy	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	8	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - nsclc treatment naive pd-l1 low or high gen1046 100 mg 1q3w + gen1046 500 mg 1q6w	Expansion - NSCLC Treatment Naive PD-L1 Low or High GEN1046 100 mg 1Q3W + GEN1046 500 mg 1Q6W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	11	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - pembrolizumab combination - gen1046 100 mg 1q3w + pembrolizumab 200 mg 1q3w	Expansion - Pembrolizumab Combination - GEN1046 100 mg 1Q3W + Pembrolizumab 200 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	12	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - pembrolizumab combination - gen1046 100 mg 1q6w + pembrolizumab 400 mg 1q6w	Expansion - Pembrolizumab Combination - GEN1046 100 mg 1Q6W + Pembrolizumab 400 mg 1Q6W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	10	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - scchn (pd-1/pd-l1 naive) - gen1046 100 mg 1q3w	Expansion - SCCHN (PD-1/PD-L1 Naive) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	19	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - scchn (pd-1/pd-l1 pre-treated) - gen1046 100 mg 1q3w	Expansion - SCCHN (PD-1/PD-L1 Pre-treated) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	21	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - tnbc (pd-1/pd-l1 naive) - gen1046 100 mg 1q3w	Expansion - TNBC (PD-1/PD-L1 Naive) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	32	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - tnbc (pd-1/pd-l1 pre-treated) - gen1046 100 mg 1q3w	Expansion - TNBC (PD-1/PD-L1 Pre-Treated) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	8	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - urothelial carcinoma (platinum eligible) - gen1046 100 mg 1q3w	Expansion - Urothelial Carcinoma (Platinum Eligible) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	38	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion - urothelial carcinoma (platinum ineligible) - gen1046 100 mg 1q3w	Expansion - Urothelial Carcinoma (Platinum Ineligible) - GEN1046 100 mg 1Q3W	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	2	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03917381	expansion docetaxel arm - gen1046 100 mg 1q3w + docetaxel	Expansion Docetaxel Arm - GEN1046 100 mg 1Q3W + Docetaxel	8	SECONDARY	Dose Escalation and Expansion Cohorts 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13: Disease Control Rate (DCR)	Up to approximately 5 years, 10 months	20	True	False	True	False	False	False	2	2	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03921866	palbociclib	Palbociclib	57	SECONDARY	Time to Achieving Best Overall Response (BOR)	From index date till date of BOR or date of censoring (for a maximum period of 3 years)	185	True	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 120 mg	Phase 1, Schedule A: 120 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 180 mg	Phase 1, Schedule A: 180 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 20 mg	Phase 1, Schedule A: 20 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 270 mg	Phase 1, Schedule A: 270 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	4	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 300 mg	Phase 1, Schedule A: 300 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	10	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 360 mg	Phase 1, Schedule A: 360 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 40 mg	Phase 1, Schedule A: 40 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule a: 80 mg	Phase 1, Schedule A: 80 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	3	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule b: 120 mg	Phase 1, Schedule B: 120 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	4	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule b: 180 mg	Phase 1, Schedule B: 180 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	6	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 1, schedule b: 250 mg	Phase 1, Schedule B: 250 mg	10	SECONDARY	Best Response Rate for Participants With Acute Myeloblastic Leukemia (AML).	From the date of treatment initiation up to end of study (approximately 1.5 years)	4	False	True	False	False	False	False	1	1	1	1	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 2, schedule b, cohort 1:360+150 mg	Phase 2, Schedule B, Cohort 1:360+150 mg	13	SECONDARY	For AML and in Phase II Only: Overall Response Rate (ORR: CRc + CRh + MLFS + PR)	From the date of first response up to end of study (approximately 1.5 years)	3	False	True	False	False	True	False	2	2	2	2	a-d	False	ctg_results_bor_2018_2021
NCT03922100	phase 2, schedule b, cohort 2: 360+150 mg	Phase 2, Schedule B, Cohort 2: 360+150 mg	13	SECONDARY	For AML and in Phase II Only: Overall Response Rate (ORR: CRc + CRh + MLFS + PR)	From the date of first response up to end of study (approximately 1.5 years)	9	False	True	False	False	True	False	2	2	2	2	a-d	False	ctg_results_bor_2018_2021
NCT03924986	arm a: tislelizumab + gemcitabine + cisplatin	Arm A: Tislelizumab + Gemcitabine + Cisplatin	1	SECONDARY	Overall Response Rate (ORR) as Assessed by the IRC	Through the study interim data analysis cutoff date of March 26th, 2021 (maximum time on study follow-up was 23 months)	131	True	False	False	False	True	False	1	1	1	1	a-d	False	ctg_placebo_onc_2018_2021
